gen#;sumfit;avgfit;minfit;maxfit
1;52.5783;2.62892;0.438464;6.69968
2;43.0512;2.15256;0.438464;4.8723
3;42.6975;2.13487;0.438464;5.48242
4;38.2697;1.91349;0.438464;4.57155
5;38.6187;1.93093;0.438464;3.80417
6;39.756;1.9878;0.348518;4.5259
7;30.0832;1.50416;0.348518;2.81128
8;23.4231;1.17116;0.0336011;3.05794
9;22.7174;1.13587;0.0336011;2.33351
10;19.2529;0.962647;0.0336011;2.33351
11;23.2833;1.16417;0.0336011;1.71348
12;22.9141;1.1457;0.0336011;1.71348
13;18.6581;0.932903;0.0336011;1.71348
14;19.2974;0.964868;0.0336011;2.04799
15;24.671;1.23355;0.0336011;4.02458
16;24.0417;1.20209;0.0336011;2.4155
17;22.74;1.137;0.0122365;4.91659
18;16.8644;0.843221;0.0122365;1.83225
19;17.2037;0.860184;0.0122365;1.83327
20;23.4089;1.17044;0.0122365;2.04082
21;20.4067;1.02033;0.0122365;1.98711
22;17.7785;0.888925;0.0122365;1.53589
23;16.6011;0.830055;0.0122365;1.79573
24;17.8887;0.894434;0.0122365;1.86327
25;21.9026;1.09513;0.0122365;1.93071
26;14.5607;0.728035;0.0122365;1.59365
27;18.4231;0.921157;0.0122365;2.00389
28;16.4218;0.82109;0.0122365;1.61868
29;18.0167;0.900833;0.0122365;1.85535
30;21.9582;1.09791;0.0122365;1.77095
31;14.735;0.736752;0.0122365;1.46665
32;14.4264;0.721321;0.0122365;1.27332
33;15.6071;0.780353;0.0122365;1.48948
34;16.4007;0.820034;0.0122365;1.67015
35;15.986;0.7993;0.0122365;1.42707
36;14.2575;0.712874;0.0122365;1.42707
37;14.087;0.704349;0.0122365;1.20446
38;16.3717;0.818583;0.0122365;1.20446
39;15.4209;0.771047;0.0122365;1.75635
40;12.9531;0.647654;0.0122365;1.34267
41;13.8251;0.691257;0.00794037;1.80666
42;17.3268;0.866338;0.00794037;2.00097
43;17.7439;0.887196;0.00794037;1.7343
44;13.824;0.691202;0.00794037;1.3123
45;17.7201;0.886004;0.00794037;2.00273
46;17.3201;0.866005;0.00794037;1.47271
47;18.3919;0.919595;0.00794037;1.76145
48;21.7491;1.08745;0.00794037;2.24769
49;20.5909;1.02954;0.00794037;1.98228
50;19.6936;0.984678;0.00794037;1.62219
51;17.0242;0.85121;0.00786235;2.35539
52;20.2007;1.01003;0.00786235;1.98404
53;16.8474;0.842371;0.00786235;1.38788
54;12.3966;0.61983;0.00786235;1.28356
55;12.7539;0.637695;0.00786235;1.99439
56;13.3977;0.669885;0.00786235;1.38653
57;13.3957;0.669786;0.00786235;1.51917
58;14.31;0.715498;0.00786235;1.29619
59;17.7853;0.889266;0.00786235;1.72367
60;17.1334;0.856671;0.00786235;1.98629
61;19.5198;0.975988;0.00786235;1.76827
62;21.1897;1.05949;0.00786235;2.13463
63;15.207;0.76035;0.00786235;1.62775
64;14.0743;0.703717;0.00786235;1.31781
65;15.9785;0.798923;0.00786235;1.39147
66;22.8478;1.14239;0.00786235;2.16845
67;19.2613;0.963066;0.00786235;1.74134
68;21.8049;1.09024;0.00786235;1.97066
69;18.4747;0.923734;0.00786235;1.70012
70;23.2684;1.16342;0.00786235;2.81791
71;16.0912;0.804562;0.00786235;1.97954
72;18.6622;0.933108;0.00786235;1.73261
73;19.0003;0.950013;0.00786235;1.67832
74;10.1818;0.509088;0.00786235;1.13246
75;14.3959;0.719793;0.00786235;1.48365
76;14.5524;0.72762;0.00786235;1.16663
77;18.6951;0.934756;0.00786235;1.71413
78;21.4415;1.07208;0.00786235;1.83276
79;18.4709;0.923543;0.00786235;1.7383
80;20.8717;1.04358;0.00786235;2.08943
81;18.7772;0.93886;0.00786235;1.68304
82;20.9923;1.04961;0.00786235;2.31186
83;18.5823;0.929116;0.00786235;1.77996
84;19.9838;0.999192;0.00786235;1.7957
85;20.7777;1.03889;0.00786235;1.82222
86;18.4954;0.924769;0.00786235;1.538
87;19.8067;0.990333;0.00786235;1.63326
88;19.978;0.998902;0.00786235;1.81793
89;17.9173;0.895864;0.00786235;1.454
90;18.1992;0.909962;0.00786235;1.88671
91;19.3361;0.966807;0.00786235;1.55492
92;19.1374;0.956869;0.00786235;1.5188
93;18.6375;0.931875;0.00786235;1.78746
94;16.3529;0.817647;0.00786235;1.64275
95;16.4963;0.824814;0.00786235;1.60002
96;20.2742;1.01371;0.00786235;2.16232
97;18.6059;0.930293;0.00786235;1.64593
98;21.1302;1.05651;0.00786235;1.88226
99;21.5873;1.07937;0.00786235;2.05854
100;22.1947;1.10974;0.00786235;1.97539
101;20.0247;1.00124;0.00786235;1.61735
102;19.1529;0.957646;0.00786235;1.88015
103;18.3491;0.917453;0.00786235;1.96911
104;18.1725;0.908627;0.00786235;2.09089
105;16.5342;0.826712;0;2.16341
1;45.3135;2.26568;0.874921;4.30644
2;40.9495;2.04748;0.874921;3.44044
3;43.0523;2.15262;0.509049;7.29446
4;30.6774;1.53387;0.509049;4.13418
5;25.5467;1.27734;0.297524;2.61152
6;27.4514;1.37257;0.297524;2.51279
7;28.5805;1.42902;0.297524;2.56163
8;32.8997;1.64498;0.297524;2.9399
9;31.5664;1.57832;0.297524;2.88466
10;30.6231;1.53115;0.219594;2.88466
11;27.6325;1.38162;0.219594;3.00449
12;26.286;1.3143;0.219594;2.62545
13;24.1442;1.20721;0.219594;2.26527
14;23.2757;1.16378;0.219594;2.24408
15;21.7099;1.0855;0.219594;1.77604
16;23.6593;1.18296;0.0573099;2.49728
17;21.8529;1.09265;0.0573099;2.32457
18;23.4325;1.17162;0.0573099;4.36964
19;23.2391;1.16195;0.0573099;1.94073
20;19.9204;0.99602;0.0573099;1.95021
21;12.9475;0.647376;0.0573099;1.40163
22;16.862;0.843098;0.0573099;1.42895
23;18.7468;0.937342;0.0573099;1.86034
24;15.3801;0.769004;0.0573099;1.38348
25;15.5078;0.775388;0.0573099;1.40216
26;20.3594;1.01797;0.0573099;1.75749
27;17.7424;0.887118;0.0573099;1.49049
28;17.5585;0.877927;0.0573099;1.9438
29;16.2351;0.811753;0.0573099;1.60612
30;18.9525;0.947626;0.0573099;1.82637
31;18.1043;0.905217;0.0573099;1.69656
32;16.6033;0.830163;0.0573099;1.47554
33;18.946;0.947299;0.0573099;3.00657
34;20.3673;1.01837;0.0573099;2.00939
35;17.4195;0.870976;0.0573099;1.87247
36;17.8939;0.894695;0.0573099;1.87247
37;7.94453;0.397226;0.0573099;1.04755
38;16.4485;0.822424;0.0573099;1.58128
39;19.0202;0.951009;0.0573099;1.89698
40;18.6872;0.934361;0.0573099;1.54097
41;16.3028;0.815142;0.0573099;1.40621
42;17.3886;0.86943;0.0573099;1.79782
43;15.6577;0.782886;0.0573099;1.73528
44;21.1196;1.05598;0.0573099;2.00147
45;22.7114;1.13557;0;2.05603
1;62.4247;3.12123;0.78812;4.95154
2;71.011;3.55055;0.709211;9.96823
3;70.8717;3.54359;0.0995505;10.1483
4;41.2961;2.06481;0.0995505;6.29631
5;31.0578;1.55289;0.0995505;5.27091
6;32.1636;1.60818;0.0995505;5.27091
7;36.2737;1.81369;0.0995505;5.27091
8;25.4589;1.27295;0.0995505;3.37893
9;25.0818;1.25409;0.0995505;2.24934
10;23.6881;1.1844;0.0995505;2.23603
11;22.5359;1.1268;0.0995505;2.58689
12;23.6221;1.1811;0.0995505;2.11642
13;18.1723;0.908615;0.0605412;1.70935
14;17.0833;0.854164;0.0605412;1.78021
15;19.4457;0.972285;0.0605412;1.86269
16;15.533;0.776649;0.0605412;1.82912
17;17.9902;0.899509;0.0605412;1.88814
18;17.9428;0.89714;0.0605412;1.6614
19;22.2799;1.114;0.0605412;1.66755
20;17.8215;0.891075;0.0605412;1.92265
21;17.4988;0.874942;0.0605412;1.70639
22;18.2514;0.912569;0.0605412;1.71688
23;16.8889;0.844445;0.0605412;1.63891
24;19.8122;0.990608;0.0605412;1.80665
25;20.0822;1.00411;0.0544507;1.91093
26;20.2815;1.01407;0.0544507;2.05661
27;24.3003;1.21502;0.0544507;1.9649
28;23.3885;1.16943;0.0156561;1.9911
29;14.6032;0.730159;0.0156561;1.6478
30;21.5561;1.0778;0.0156561;2.40052
31;17.0574;0.85287;0.0156561;2.20411
32;20.7255;1.03628;0.0156561;2.13701
33;19.7793;0.988965;0.0156561;1.79811
34;18.7682;0.938412;0.0156561;2.04482
35;25.2437;1.26218;0.0156561;2.04482
36;21.4469;1.07234;0;3.60542
1;48.3397;2.41698;0.96469;4.56232
2;67.8174;3.39087;0.563909;9.73962
3;37.4545;1.87273;0.0677445;5.72886
4;27.0355;1.35177;0.0677445;2.98301
5;26.7567;1.33783;0.0677445;2.27852
6;27.1795;1.35898;0.0677445;4.70815
7;19.0174;0.950869;0.0677445;2.21454
8;24.8809;1.24405;0.0677445;2.68182
9;21.0522;1.05261;0.0677445;1.8653
10;24.9231;1.24615;0.0677445;2.57734
11;21.7063;1.08531;0.0677445;1.82936
12;24.3038;1.21519;0.0677445;2.77638
13;22.3122;1.11561;0.0677445;1.90321
14;19.4905;0.974526;0.0677445;1.90894
15;18.3415;0.917076;0.0677445;1.69714
16;16.355;0.817751;0.0677445;1.72607
17;21.0423;1.05211;0;2.7402
1;55.5006;2.77503;0.533575;5.31547
2;67.628;3.3814;0.27668;11.2349
3;57.7497;2.88749;0.27668;7.33208
4;46.3396;2.31698;0.253404;8.10667
5;40.3738;2.01869;0.253404;8.07695
6;33.5494;1.67747;0.122783;3.89989
7;32.8093;1.64047;0.122783;5.52802
8;30.3803;1.51901;0.122783;3.82635
9;29.5119;1.47559;0.122783;3.70103
10;25.2622;1.26311;0.122783;2.84733
11;25.8415;1.29207;0.122783;2.11712
12;22.888;1.1444;0.122783;2.322
13;24.0399;1.20199;0.122783;2.15871
14;17.6285;0.881424;0.122783;1.57676
15;16.2471;0.812356;0.122783;3.01014
16;18.9748;0.94874;0.122783;1.5701
17;17.1378;0.856891;0.122783;1.42656
18;19.928;0.9964;0.122783;1.79601
19;20.5642;1.02821;0.118869;2.19399
20;20.3058;1.01529;0.118869;2.19399
21;19.5235;0.976174;0.0493347;3.37196
22;25.3627;1.26814;0.0493347;2.30572
23;21.6033;1.08016;0.0493347;2.04028
24;19.9427;0.997134;0.0493347;1.85454
25;17.205;0.860248;0.0493347;1.56158
26;17.2251;0.861257;0.0493347;1.95941
27;18.9989;0.949947;0.0493347;1.55015
28;20.9073;1.04536;0.0493347;1.86748
29;17.4973;0.874865;0.0493347;1.58969
30;19.7654;0.988268;0.0493347;1.94169
31;17.4485;0.872424;0.0493347;1.94169
32;14.6869;0.734345;0.0493347;2.24869
33;16.6752;0.833762;0.0493347;1.55306
34;17.5979;0.879896;0.0493347;1.3415
35;17.729;0.886451;0.0493347;1.45393
36;16.9749;0.848743;0.0493347;1.87491
37;16.5006;0.82503;0.0493347;1.67927
38;19.028;0.951399;0.0493347;1.57153
39;17.0435;0.852173;0.0493347;1.40829
40;19.0808;0.954039;0.0493347;1.7173
41;14.7664;0.738318;0.0493347;1.71294
42;15.3356;0.766781;0.0493347;1.62372
43;15.9525;0.797624;0.0493347;1.86578
44;14.9801;0.749007;0.0493347;1.6802
45;9.57415;0.478707;0.0493347;0.951673
46;9.72675;0.486337;0.0493347;1.01506
47;15.4173;0.770864;0.0493347;1.6646
48;17.3546;0.867731;0.0493347;1.48452
49;16.1656;0.808278;0.0493347;1.56848
50;18.2621;0.913104;0.0493347;1.73807
51;15.6281;0.781406;0.0493347;1.66609
52;15.1238;0.756191;0.0493347;1.99964
53;20.8496;1.04248;0.0493347;1.83967
54;24.6587;1.23293;0.0493347;2.07254
55;21.5302;1.07651;0.0493347;1.82368
56;26.2197;1.31098;0.0493347;2.50466
57;24.3084;1.21542;0.0493347;3.10161
58;21.6072;1.08036;0.0493347;1.74771
59;20.1679;1.00839;0.0493347;1.79624
60;18.623;0.931152;0.0493347;1.56799
61;18.8597;0.942987;0.0493347;1.5393
62;17.7932;0.889658;0.0493347;1.85308
63;19.9155;0.995776;0.046998;1.85308
64;15.0531;0.752654;0.046998;1.34307
65;20.779;1.03895;0.046998;1.73475
66;19.3436;0.967181;0.046998;1.85308
67;18.7361;0.936806;0.046998;2.9654
68;19.2762;0.963811;0.046998;2.9654
69;24.0834;1.20417;0.046998;1.94034
70;20.6326;1.03163;0.046998;1.81416
71;19.7025;0.985125;0.046998;2.12315
72;23.2813;1.16407;0.046998;2.12315
73;22.919;1.14595;0.046998;2.42412
74;19.024;0.9512;0.046998;1.8993
75;19.0127;0.950637;0.046998;1.56478
76;21.747;1.08735;0.046998;3.30565
77;19.2575;0.962873;0.046998;3.30565
78;20.8413;1.04207;0.046998;3.30565
79;14.5968;0.729842;0.046998;2.00257
80;13.7962;0.689812;0.046998;1.50623
81;12.5087;0.625436;0.046998;1.66846
82;14.7161;0.735804;0.046998;1.77168
83;13.8494;0.692472;0.046998;1.41322
84;16.9003;0.845016;0.046998;1.78988
85;15.5194;0.77597;0.046998;1.82431
86;13.0896;0.654482;0.046998;1.38577
87;12.8628;0.64314;0.046998;1.67433
88;17.6734;0.883672;0.046998;1.55204
89;15.6252;0.781258;0.0107726;1.30448
90;20.8446;1.04223;0.0107726;1.96818
91;15.5848;0.779238;0.0107726;1.96818
92;15.0551;0.752754;0.0107726;1.67265
93;16.093;0.804648;0.0107726;1.67265
94;21.0067;1.05033;0.0107726;1.90115
95;19.5074;0.975369;0;2.09256
1;46.7879;2.3394;0.617636;4.7475
2;40.5061;2.02531;0.617636;5.50815
