dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
200;20;5;0.128704;0.155968;0.876992;0.122208;0.776064
200;20;69;0.122304;2.3823;10.1455;2.14902;7.63565
200;20;47;0.122656;1.57917;6.85056;1.41034;5.36909
200;20;12;0.122752;0.667584;2.12528;0.34896;1.75299
200;20;62;0.122016;2.20115;9.43341;2.02883;7.08429
200;20;5;0.140736;0.137344;0.710336;0.127168;0.767616
200;20;51;0.130112;1.72509;8.0553;1.5807;6.28461
200;20;92;0.131296;3.07213;11.838;2.90512;9.08394
200;20;14;0.124384;0.498784;2.50147;0.395584;2.03994
200;20;26;0.120256;0.998208;4.64861;0.815136;3.59123
200;20;7;0.122368;0.338624;1.25117;0.193344;1.01107
200;20;5;0.120832;0.1568;0.85744;0.122208;0.720736
200;20;58;0.121472;2.09126;8.32003;1.80189;6.10669
200;20;7;0.121824;0.20656;1.1561;0.204128;1.02842
200;20;10;0.120544;0.293984;1.69453;0.304544;1.4825
200;20;100;0.120928;3.3201;13.8824;3.1455;10.2939
200;20;19;0.121856;0.595584;3.63059;0.558304;2.85885
200;20;44;0.121472;1.47533;6.39341;1.57821;5.01379
200;20;39;0.131552;1.41674;6.55056;1.27936;5.04195
200;20;83;0.135968;2.87965;10.897;2.652;8.21427
200;20;45;0.13536;1.50016;7.17638;1.58752;5.31536
200;20;30;0.127008;0.967552;5.41286;0.902752;4.38186
200;20;90;0.126176;3.01341;12.3553;2.78493;8.90441
200;20;31;0.123488;1.0343;5.37837;0.928704;4.22352
200;20;99;0.121888;3.46288;12.9929;3.33462;9.93907
200;20;11;0.171872;0.340512;1.96589;0.322144;1.64134
200;20;56;0.2664;2.11651;9.28157;1.92541;6.72896
200;20;8;0.159232;0.301952;1.34938;0.341632;1.39456
200;20;5;0.173696;0.14272;0.876992;0.130784;0.795328
200;20;57;0.206496;3.13136;10.0032;2.18755;9.02477
200;20;27;0.170304;0.939456;5.29507;0.84448;4.08675
200;20;35;0.145536;1.18346;6.45456;1.10592;4.98035
200;20;55;0.15504;1.88547;8.38291;1.77315;6.44614
200;20;16;0.165696;0.616128;3.06512;0.561664;2.55174
200;20;44;0.167072;1.77686;7.35613;1.5265;5.43885
200;20;9;0.236;0.288416;1.55264;0.294656;1.47264
200;20;3;0.16336;0.085024;0.44112;0.065216;0.489728
200;20;6;0.138752;0.170496;0.96192;0.159072;0.89104
200;20;27;0.137248;1.17859;4.70746;0.885312;3.95178
200;20;7;0.134368;0.20704;1.22003;0.193536;1.06595
200;20;55;0.13744;1.88128;8.83155;1.89174;6.57226
200;20;59;0.220032;2.05549;8.93776;1.96192;6.42803
200;20;5;0.144608;0.134848;0.749088;0.133792;0.727616
200;20;31;0.146528;1.03418;5.58611;0.934048;4.29149
200;20;58;0.142464;1.98445;8.8472;1.91008;6.77658
200;20;96;0.135808;3.4433;12.9196;3.37123;10.0321
200;20;75;0.152448;2.66909;10.7742;2.4303;7.94362
200;20;11;0.13552;0.337888;1.93402;0.314944;1.63517
200;20;52;0.142112;1.83331;7.2521;1.66301;5.46019
200;20;58;0.229056;2.37421;8.34506;1.96912;6.5456
