dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
2;20;105;0.052288;3.58067;3.68896;3.65312;3.45174
2;20;45;0.034944;1.4551;1.60125;1.58422;1.40566
2;20;36;0.031776;1.12509;1.25226;1.11866;1.16342
2;20;17;0.032928;0.615008;0.7128;0.592864;0.651648
2;20;95;0.032864;3.1143;3.37558;3.20499;2.90909
2;20;8;0.033312;0.255776;0.252032;0.220608;0.25312
2;20;7;0.033696;0.213952;0.201728;0.20736;0.219744
2;20;13;0.050112;0.414176;0.528768;0.4968;0.485312
2;20;46;0.03552;1.50288;1.48765;1.46422;1.40125
2;20;4;0.03424;0.093248;0.095584;0.094304;0.154016
2;20;126;0.046048;4.40803;4.55638;4.26496;3.97811
2;20;11;0.033056;0.348928;0.330048;0.359712;0.34128
2;20;7;0.0336;0.186272;0.190528;0.188352;0.21568
2;20;68;0.032448;2.37446;2.31427;2.26374;2.19267
2;20;20;0.037792;0.68112;0.645312;0.636768;0.626816
2;20;23;0.038144;0.8064;0.7768;0.772512;0.7768
2;20;85;0.033504;3.04413;3.0055;3.19619;2.80819
2;20;103;0.03488;3.58166;3.45462;3.50717;3.50186
2;20;14;0.03472;0.44896;0.460032;0.445504;0.473536
2;20;10;0.031744;0.30848;0.339424;0.316544;0.327936
2;20;3;0.031872;0.086976;0.087392;0.086912;0.09712
2;20;164;0.03184;5.64566;5.69757;5.48118;5.24922
2;20;10;0.033408;0.280896;0.29104;0.285184;0.297088
2;20;15;0.047584;0.463232;0.494944;0.537984;0.623232
2;20;22;0.033664;0.739104;0.821984;0.838144;0.714208
2;20;4;0.048128;0.1096;0.09664;0.096704;0.134432
2;20;17;0.041184;0.508096;0.510688;0.503776;0.525888
2;20;3;0.032032;0.062048;0.064448;0.06304;0.093696
2;20;17;0.035424;0.502016;0.51008;0.559808;0.509984
2;20;3;0.03888;0.062496;0.063904;0.063168;0.088544
2;20;68;0.046496;2.45984;2.42758;2.22006;2.2968
2;20;21;0.038752;0.668608;0.650592;0.63984;0.635136
2;20;25;0.042112;0.843136;0.816512;0.939584;0.820544
2;20;25;0.034912;1.00454;0.942912;1.07014;0.975104
2;20;65;0.06176;2.50253;2.41043;2.3935;2.63043
2;20;9;0.042464;0.302528;0.30064;0.306848;0.352224
2;20;18;0.045888;0.950848;0.899872;0.929408;0.84176
2;20;6;0.054304;0.192544;0.205856;0.193248;0.520576
2;20;35;0.061312;1.72848;1.64682;1.36336;1.45354
2;20;6;0.041728;0.21024;0.197632;0.17072;0.204
2;20;9;0.04608;0.277856;0.284928;0.312832;0.349696
2;20;41;0.04192;1.60589;1.59754;1.6463;1.5241
2;20;6;0.066496;0.15664;0.176512;0.158336;0.17872
2;20;12;0.059232;0.403424;0.389632;0.40096;0.430336
2;20;80;0.255648;3.41178;3.30237;3.07901;3.00077
2;20;7;0.049568;0.210176;0.210016;0.248032;0.211136
2;20;4;0.037088;0.093056;0.09408;0.09408;0.117824
2;20;57;0.041088;2.15754;2.02416;2.01853;1.928
2;20;75;0.061632;3.0177;4.2584;3.55549;2.99677
2;20;36;0.095072;1.80058;1.33878;1.36602;1.32202
