dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;20;122;0.93536;29.0277;12.9233;5.6976;40.0985
10;20;207;0.041632;50.6137;22.0135;9.64742;67.4667
10;20;153;0.042784;36.4397;16.1895;7.19338;49.4478
10;20;159;0.038368;38.8469;17.0943;7.58512;51.7994
10;20;188;0.043424;45.5449;20.0576;8.99271;61.8421
10;20;67;0.045696;17.2733;7.3688;3.53994;23.1037
10;20;153;0.055104;37.2001;16.371;7.30544;50.4818
10;20;156;0.057248;37.4892;16.6693;7.51306;51.1499
10;20;165;0.044288;41.1993;17.8102;8.0663;55.4051
10;20;156;0.045376;37.4196;16.6046;7.36173;50.5789
10;20;144;0.039712;34.2472;15.3538;6.76419;46.9393
10;20;132;0.044192;31.7829;13.9928;6.22954;42.945
10;20;171;0.039232;40.4828;18.0843;8.09651;55.4367
10;20;139;0.039616;33.4979;14.6824;6.56413;44.9186
10;20;131;0.041056;30.7741;13.6892;6.0249;41.5464
10;20;138;0.0376;32.3379;14.4926;6.44886;44.0985
10;20;9;0.04208;1.86435;0.840992;0.36336;2.83034
10;20;93;0.042944;22.2453;9.78976;4.30624;29.8547
10;20;22;0.039456;5.07475;2.21664;0.96416;7.01504
10;20;165;0.036224;38.8468;17.4672;7.68954;52.6074
10;20;29;0.038304;6.53517;2.9521;1.32246;9.24982
10;20;53;0.03792;12.3039;5.51363;2.36883;16.6414
10;20;142;0.037664;33.8079;15.1222;6.61677;45.5399
10;20;80;0.040288;18.9923;8.39846;3.71821;25.7788
10;20;139;0.042784;33.1852;14.718;6.52909;44.7131
10;20;140;0.082752;32.876;14.7509;6.59565;45.3489
10;20;164;0.05248;38.7096;17.2943;7.5649;52.8281
10;20;103;0.0544;24.5537;10.9122;4.85216;33.6253
10;20;35;0.051552;8.37002;3.61382;1.5704;11.2189
10;20;137;0.037376;32.5619;14.424;6.28701;44.0912
10;20;156;0.042272;37.2585;16.5439;7.40106;50.5337
10;20;155;0.039712;36.6762;16.4011;7.18259;49.4232
10;20;30;0.047872;7.24563;3.11178;1.39251;9.72125
10;20;129;0.062176;30.707;13.6828;5.99379;41.5776
10;20;165;0.067648;44.2244;18.44;8.5416;58.0731
10;20;24;0.102912;6.63846;2.73181;1.36944;9.23824
10;20;131;0.099104;34.3555;14.4637;6.8768;45.8158
10;20;14;0.07232;3.55066;1.42669;0.710464;5.12192
10;20;122;0.068096;33.4716;13.5625;6.32371;43.6963
10;20;138;0.044512;37.5482;15.3789;7.12205;47.8101
10;20;137;0.07392;34.69;14.9603;6.84723;46.3754
10;20;9;0.060512;2.01178;0.868192;0.390592;3.07254
10;20;127;0.047136;32.5376;13.8425;6.47581;43.596
10;20;150;0.082784;38.3241;16.331;7.31363;50.3067
10;20;28;0.046912;6.78998;2.95763;1.29658;9.53062
10;20;149;0.042624;40.5474;16.6333;7.94707;51.411
10;20;10;0.067072;2.42573;0.988608;0.46688;3.46211
10;20;161;0.072768;43.3713;18.3689;8.32291;58.9305
10;20;176;0.03952;46.258;19.3189;11.7805;61.9756
10;20;125;0.068992;32.6508;13.7564;6.15264;42.4028
