dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
2;20;502;0.633888;125.485;31.6502;24.88;163.158
2;20;396;0.041024;98.8158;24.4525;19.9511;127.838
2;20;11;0.035648;2.43693;0.633344;0.5352;3.55917
2;20;54;0.0424;12.5279;3.1896;2.8377;17.8538
2;20;44;0.037536;10.6328;2.84266;2.17478;14.3637
2;20;80;0.042656;19.4025;4.83466;3.94547;25.0638
2;20;590;0.040448;145.456;36.4517;28.6642;186.652
2;20;502;0.047072;122.509;30.7027;24.2283;157.534
2;20;313;0.042592;76.2003;18.9558;15.0387;97.9342
2;20;689;0.067232;166.976;41.8656;33.165;217.086
2;20;68;0.037888;16.2407;4.04515;3.20848;20.9866
2;20;108;0.036096;25.9283;6.48221;5.09625;33.5488
2;20;181;0.042112;43.5427;10.9788;8.7969;56.8619
2;20;44;0.041568;10.3436;2.68531;2.11219;13.7013
2;20;88;0.035072;21.2977;5.25146;4.21318;27.3759
2;20;205;0.035808;48.2459;12.0648;9.6096;63.2717
2;20;302;0.035744;71.4093;17.9126;14.2609;93.6735
2;20;155;0.03792;37.079;9.35225;7.36554;48.2822
2;20;9;0.038336;1.89373;0.47664;0.375424;2.83261
2;20;70;0.034496;16.9937;4.1967;3.34147;22.0024
2;20;75;0.04384;17.4882;4.43414;3.5296;23.0477
2;20;130;0.036928;31.6444;7.86041;6.30035;41.6227
2;20;46;0.036224;10.8443;2.73994;2.15171;14.3685
2;20;453;0.036704;108.467;27.295;21.4396;140.563
2;20;56;0.036224;13.153;3.37334;2.65315;17.4982
2;20;202;0.04736;49.3688;12.3387;9.71184;63.2236
2;20;285;0.08144;71.4887;17.7658;14.149;92.2595
2;20;81;0.035904;20.2204;4.98064;3.93366;25.5128
2;20;184;0.06064;45.5197;11.6022;9.13312;59.5219
2;20;679;0.0512;165.418;41.6334;33.1624;215.683
2;20;13;0.043584;2.9975;0.72336;0.596416;4.17168
2;20;6;0.04176;1.17773;0.296768;0.23152;1.8537
2;20;120;0.042432;29.2481;7.44515;5.84928;38.4383
2;20;45;0.071264;10.7237;2.65101;2.14925;14.2667
2;20;233;0.050048;56.4316;14.3672;11.353;73.1249
2;20;75;0.050112;17.923;4.46163;3.56822;23.6783
2;20;8;0.039008;1.73078;0.424896;0.35568;2.58864
2;20;53;0.05728;12.9085;3.17014;2.55664;17.3181
2;20;380;0.055136;92.0853;23.4904;18.2624;119.036
2;20;391;0.060896;95.2942;23.828;19.1495;123.899
2;20;20;0.043296;4.65696;1.1977;0.97968;6.55427
2;20;163;0.042272;39.0623;9.98413;8.68685;51.381
2;20;28;0.064992;6.86451;1.66646;1.2999;9.03814
2;20;186;0.055392;45.5575;11.5677;9.3688;60.1113
2;20;257;0.043648;62.4917;15.6951;12.5109;80.7272
2;20;810;0.041888;197.865;49.6497;39.4496;257.215
2;20;96;0.057536;24.4348;6.01802;4.98035;30.9572
2;20;59;0.057088;14.5443;3.6711;2.78054;18.9143
2;20;151;0.042848;36.3347;9.1369;7.16304;47.4595
2;20;53;0.040384;12.5577;3.32941;2.61725;16.9945
