dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
200;20;57;1.24288;17.3793;74.0346;2.89389;43.2653
200;20;128;0.07184;37.683;148.394;7.11418;88.8426
200;20;142;0.071104;41.8988;164.487;7.57866;101.189
200;20;115;0.074592;34.8748;132.826;5.97504;78.1167
200;20;58;0.072128;17.3738;66.9956;2.9889;40.7013
200;20;134;0.07632;39.4073;155.523;7.32237;93.9155
200;20;148;0.070752;43.9113;171.612;7.73827;103.569
200;20;42;0.071776;12.0574;48.2293;2.33424;31.3231
200;20;125;0.070496;36.6934;144.838;6.89779;90.5289
200;20;134;0.078208;38.7606;155.714;7.31834;92.8017
200;20;133;0.079072;39.1369;154.792;7.49843;92.5161
200;20;172;0.071072;50.5228;200.18;9.26426;120.851
200;20;140;0.095808;41.1719;162.748;8.32199;99.0483
200;20;154;0.076224;46.1486;179.004;9.02883;106.278
200;20;139;0.074624;41.5317;160.726;7.39763;97.875
200;20;47;0.078464;13.6843;54.0992;2.4672;33.0022
200;20;145;0.072736;43.2021;167.95;7.6343;102.918
200;20;67;0.074848;20.1865;77.725;3.70467;46.2954
200;20;197;0.084192;58.6595;228.924;10.7948;139.558
200;20;45;0.07392;13.0264;51.6765;2.69331;32.1922
200;20;147;0.07024;43.2674;170.124;8.00919;101.368
200;20;159;0.075424;47.0502;184.468;8.61158;112.688
200;20;8;0.074048;2.02198;8.35942;0.406144;5.47389
200;20;172;0.071392;50.4619;199.551;8.87398;119.248
200;20;5;0.07872;1.62874;4.74406;0.205216;3.46918
200;20;118;0.088576;33.956;136.779;6.30387;81.8899
200;20;55;0.084224;16.4123;63.617;3.04461;38.5275
200;20;159;0.087648;46.4399;184.709;8.41936;111.109
200;20;50;0.08416;14.217;57.6232;2.5593;35.0921
200;20;128;0.084128;37.2208;148.291;6.99241;91.0332
200;20;156;0.0864;46.4558;180.913;8.4991;111.785
200;20;14;0.096736;3.9321;15.3318;0.737472;10.7165
200;20;154;0.083776;45.3375;178.497;7.98038;106.061
200;20;162;0.084736;47.9871;188.136;8.88826;113.66
200;20;19;0.112704;5.3144;21.1803;0.9304;13.6082
200;20;43;0.086848;13.4245;49.7762;2.69418;31.1089
200;20;138;0.10288;40.508;159.675;8.05754;96.6669
200;20;5;0.094656;1.24131;4.78122;0.21744;3.68502
200;20;138;0.078752;40.8328;159.983;7.62006;98.5684
200;20;138;0.08304;42.618;160.167;7.28733;98.5935
200;20;142;0.08752;43.7854;165.456;8.60454;103.917
200;20;63;0.092128;18.5414;72.5526;3.25584;43.7763
200;20;127;0.107104;36.2867;146.996;6.2871;86.7066
200;20;95;0.085664;27.9979;109.898;4.9392;65.461
200;20;144;0.083872;41.6611;166.575;7.07946;98.5083
200;20;30;0.08848;8.50906;34.1147;1.46586;20.5398
200;20;186;0.086272;53.8515;215.708;9.20941;126.613
200;20;77;0.089216;22.6383;89.4737;3.99632;55.4524
200;20;85;0.091296;24.2556;98.1349;4.30291;58.0438
200;20;124;0.084128;35.2124;143.225;6.15283;84.037
