gen#;sumfit;avgfit;minfit;maxfit
1;187.448;9.3724;4.57109;12.5132
2;247.88;12.394;3.52013;28.1659
3;328.72;16.436;0;48.9947
1;174.565;8.72824;4.32106;12.0195
2;224.539;11.227;3.07297;23.3693
3;199.518;9.97588;3.07297;23.9915
4;329.034;16.4517;1.85176;68.8232
5;216.224;10.8112;1.49434;29.4904
6;180.174;9.00869;1.49434;20.7318
7;165.024;8.25118;1.44362;38.9671
8;77.634;3.8817;1.44362;6.21574
9;89.7267;4.48633;1.44362;8.67598
10;117.013;5.85064;0;21.8027
1;177.844;8.8922;4.83212;14.1299
2;201.94;10.097;3.49169;23.102
3;164.37;8.21848;3.49169;16.9689
4;179.617;8.98086;2.37447;26.4491
5;164.931;8.24655;2.37447;19.2021
6;178.934;8.94671;2.11418;53.6142
7;153.114;7.65572;1.6855;24.7746
8;100.246;5.01231;1.28765;13.5335
9;87.7844;4.38922;1.28765;12.8576
10;72.0583;3.60292;1.21702;12.8576
11;64.2266;3.21133;1.21702;12.8576
12;44.5026;2.22513;1.21252;6.49719
13;37.2278;1.86139;1.01272;4.77523
14;40.7809;2.03905;0;5.34037
1;177.659;8.88294;6.16896;14.3475
2;208.254;10.4127;3.82894;20.9572
3;265.861;13.293;1.98987;50.3151
4;277.244;13.8622;1.98987;50.3151
5;255.997;12.7999;1.65556;39.9127
6;200.348;10.0174;1.65556;39.9127
7;132.42;6.62102;1.65556;21.8918
8;153.061;7.65303;1.65556;24.9083
9;151.031;7.55156;1.64884;24.9083
10;202.538;10.1269;1.63518;79.7317
11;130.261;6.51304;1.63518;13.5105
12;95.1622;4.75811;1.63518;9.36491
13;94.104;4.7052;1.63518;10.4276
14;112.673;5.63365;1.3372;18.8003
15;69.5836;3.47918;1.23661;6.86288
16;83.77;4.1885;1.23178;9.00287
17;101.27;5.06348;1.23178;11.7643
18;94.8784;4.74392;1.23178;9.85362
19;76.4852;3.82426;1.23178;7.58574
20;77.6074;3.88037;1.23178;8.86241
21;81.8371;4.09186;1.23178;11.6053
22;61.2646;3.06323;1.19792;8.85244
23;48.9749;2.44874;1.19792;7.32714
24;46.7921;2.3396;1.18182;4.9356
25;49.6168;2.48084;0.870963;7.41334
26;57.4839;2.87419;0.870963;7.41334
27;46.7523;2.33762;0.870963;4.71415
28;62.5381;3.12691;0.870963;11.8299
29;73.2397;3.66199;0.870963;11.8299
30;70.3995;3.51997;0.870963;8.88835
31;48.8159;2.44079;0.870963;7.23145
32;48.6445;2.43223;0.870963;6.50358
33;44.3892;2.21946;0.870963;3.99588
34;41.8965;2.09482;0.870963;3.99588
35;31.3114;1.56557;0.870963;2.7306
36;31.6693;1.58346;0.870963;2.38566
37;34.7269;1.73635;0;6.54021
1;175.325;8.76623;3.29751;12.5249
2;205.432;10.2716;3.29751;23.133
3;199.894;9.99472;3.29751;23.133
4;216.467;10.8233;2.55605;24.6013
5;216.877;10.8439;2.05622;27.507
6;189.232;9.4616;1.43347;56.2863
7;92.5288;4.62644;1.43347;13.0396
8;73.5018;3.67509;1.43347;6.22939
9;75.523;3.77615;1.43347;10.9361
10;54.8819;2.7441;1.26294;7.31689
11;55.1527;2.75763;1.12929;13.3475
12;55.1972;2.75986;1.12929;6.86065
13;48.4376;2.42188;1.12929;5.31178
14;46.4734;2.32367;1.12929;8.17731
15;41.1;2.055;1.12855;7.77129
16;38.595;1.92975;0;6.86339
1;198.364;9.91821;5.47009;15.9604
2;266.163;13.3082;2.17955;31.2763
3;180.615;9.03076;1.82808;28.8707
4;165.393;8.26965;1.82808;15.801
5;155.455;7.77274;1.82808;24.4969
6;188.97;9.44851;1.80947;33.8961
7;129.279;6.46394;1.58244;16.9023
8;109.108;5.45539;1.58244;16.9023
9;102.017;5.10085;1.58244;23.0295
10;84.5099;4.22549;1.12703;15.5185
11;82.1754;4.10877;1.12703;10.6069
12;74.7098;3.73549;1.12703;13.0248
13;62.8969;3.14484;1.12703;11.1098
14;71.9692;3.59846;1.07285;11.1098
15;55.9345;2.79672;1.07285;11.767
16;45.9547;2.29774;1.07285;4.63748
17;38.579;1.92895;1.07285;3.81511
18;39.7838;1.98919;1.05432;5.25619
19;39.5017;1.97508;1.05432;5.25619
20;37.9365;1.89682;1.05257;5.09491
