gen#;sumfit;avgfit;minfit;maxfit
1;856.306;42.8153;36.6384;54.8758
2;1207.21;60.3605;17.3932;125.25
3;1335.72;66.7862;9.01258;227.871
4;1342.32;67.1158;9.01258;227.871
5;894.614;44.7307;8.67871;101.367
6;855.606;42.7803;8.67871;98.8492
7;844.264;42.2132;8.48785;93.259
8;722.928;36.1464;7.05426;116.799
9;745.487;37.2743;4.90092;116.799
10;693.334;34.6667;4.90092;103.573
11;574.362;28.7181;3.14117;85.2225
12;678.318;33.9159;3.14117;194.063
13;469.601;23.4801;3.14117;86.319
14;486.021;24.301;3.14117;89.7804
15;321.625;16.0813;3.14117;89.7804
16;313.394;15.6697;2.29986;89.7804
17;272.627;13.6314;2.29986;40.5266
18;232.067;11.6033;2.29986;37.4886
19;213.332;10.6666;1.90455;39.4717
20;244.575;12.2287;1.90455;39.4717
21;220.894;11.0447;1.70611;39.4717
22;213.328;10.6664;1.70611;28.7527
23;203.746;10.1873;1.70611;21.7035
24;274.811;13.7406;1.30249;51.3639
25;196.979;9.84893;1.30249;26.9382
26;161.982;8.09912;1.30249;20.7807
27;138.206;6.91029;1.30249;23.5746
28;126.805;6.34025;1.30249;15.4398
29;103.923;5.19613;1.30249;12.6824
30;100.482;5.02409;1.28868;12.6824
31;108.908;5.4454;1.28868;10.8583
32;101.58;5.079;1.28868;13.1319
33;103.865;5.19327;1.28868;16.4884
34;93.5725;4.67862;1.2568;11.6121
35;76.4205;3.82103;1.2568;10.2032
36;74.995;3.74975;1.2568;8.41975
37;73.2614;3.66307;1.2568;12.1331
38;60.4429;3.02215;1.2568;6.7727
39;71.686;3.5843;1.18808;10.1135
40;68.6281;3.43141;1.18808;9.13388
41;65.9765;3.29882;1.18808;9.31309
42;74.7401;3.73701;1.03072;14.0619
43;68.2875;3.41438;1.03072;12.9183
44;55.758;2.7879;1.03072;5.79562
45;63.4905;3.17452;1.03072;8.59808
46;55.9371;2.79686;1.03072;6.99346
47;47.3351;2.36675;1.03072;4.53143
48;47.5932;2.37966;1.03072;7.84067
49;48.158;2.4079;1.03072;7.72176
50;44.8213;2.24106;1.03072;5.41587
51;34.027;1.70135;1.03072;3.32262
52;30.8591;1.54295;1.03072;2.40619
53;28.2401;1.41201;1.03072;2.21163
54;27.3179;1.36589;1.03072;2.18426
55;26.2975;1.31487;1.03072;1.72412
56;25.9028;1.29514;1.03072;1.86999
57;25.2699;1.26349;1.03072;2.00049
58;26.0511;1.30255;1.03072;2.59711
59;24.9904;1.24952;0.949339;3.06852
60;22.9557;1.14779;0.949339;1.56319
61;21.7026;1.08513;0.949339;1.20518
62;21.5996;1.07998;0.329578;1.29566
63;20.6287;1.03143;0.329578;1.25982
64;20.4173;1.02087;0.329578;1.25982
65;20.0862;1.00431;0.329578;1.3474
66;18.0251;0.901253;0.329578;1.12837
67;16.632;0.8316;0.0436356;1.11994
68;15.4984;0.774918;0.0436356;1.06491
69;14.384;0.7192;0.0436356;1.04558
70;16.2771;0.813854;0.0436356;1.09054
71;14.9947;0.749733;0.0436356;1.0429
72;12.6874;0.634368;0.0436356;1.03337
73;10.3688;0.518442;0.0436356;1.02676
74;9.86687;0.493344;0.0283787;1.0505
75;10.4876;0.524381;0.0193648;1.02815
76;11.8959;0.594794;0.0193648;1.00552
77;10.9056;0.545282;0.0193648;1.0373
78;9.6619;0.483095;0.0193648;1.00444
79;8.97244;0.448622;0.0193648;1.00249
80;7.86696;0.393348;0.0193648;0.908371
81;7.76308;0.388154;0.0193648;0.828224
82;6.88723;0.344362;0.0193648;0.771604
83;7.33712;0.366856;0.0193648;0.712078
84;6.87266;0.343633;0.0136484;0.988663
85;5.81342;0.290671;0.0136484;0.768691
86;3.75087;0.187543;0.0136484;0.523587
87;3.54694;0.177347;0.0136484;0.561922
88;3.05067;0.152534;0.0122803;0.581092
89;2.7674;0.13837;0.0122803;0.372053
90;2.55472;0.127736;0.0122803;0.355286
91;2.67336;0.133668;0.00643389;0.461515
92;2.94136;0.147068;0.00643389;0.396853
93;1.99972;0.0999859;0.00643389;0.345948
94;1.90493;0.0952466;0.00643389;0.276267
95;1.64663;0.0823313;0.00643389;0.296561
96;1.44559;0.0722794;0.00643389;0.182095
97;1.39377;0.0696883;0.00643389;0.166938
98;1.36114;0.0680569;0.00615195;0.163449
99;1.34692;0.0673459;0.00566879;0.278655
100;1.16275;0.0581377;0.00566879;0.163449
101;1.17217;0.0586085;0.00356498;0.151712
102;0.837951;0.0418976;0.00356498;0.179973
103;0.834369;0.0417185;0.00249225;0.149762
104;1.13005;0.0565026;0.00124425;0.319514
105;0.55874;0.027937;0.00124425;0.0986665
106;0.65842;0.032921;0.00124425;0.200246
107;0.67234;0.033617;0.00124425;0.192997
108;0.335071;0.0167535;0.00124425;0.0630654
109;0.237824;0.0118912;0.00094629;0.0303365
110;0.313037;0.0156518;0.00094629;0.0711106
111;0.586753;0.0293377;0.00094629;0.272024
112;0.244555;0.0122277;0.00094629;0.0543733
113;0.282991;0.0141496;0.000864996;0.104411
114;0.658644;0.0329322;0.000771447;0.487406
115;0.571592;0.0285796;0.000771447;0.156964
116;0.558709;0.0279355;0.000273732;0.156964
117;0.188325;0.00941623;0.000273732;0.0552088
118;0.1656;0.00828;0.000273732;0.0339897
119;0.467693;0.0233846;0.000138272;0.350514
120;0.361092;0.0180546;0.000138272;0.130113
121;0.170192;0.00850958;0.000138272;0.0480427
122;0.0911726;0.00455863;0.000138272;0.0181822
123;0.114572;0.0057286;0.000138272;0.0257272
124;0.10471;0.00523552;0.000138272;0.0223393
125;0.127867;0.00639334;0.000138272;0.0250756
126;0.0722352;0.00361176;0.000138272;0.0137214
127;0.0866173;0.00433086;0.000138272;0.0218467
128;0.0621881;0.00310941;0.000138272;0.0109374
129;0.0424002;0.00212001;0.000138272;0.00830464
130;0.0289489;0.00144744;0.000138272;0.00397536
131;0.547223;0.0273612;7.62229e-005;0.423336
132;0.749324;0.0374662;7.62229e-005;0.423336
133;0.0530933;0.00265467;7.62229e-005;0.0161591
134;0.042467;0.00212335;7.62229e-005;0.00659884
