gen#;sumfit;avgfit;minfit;maxfit
1;1711.83;85.5913;68.8418;103.906
2;2382.97;119.149;37.9884;223.819
3;3367.73;168.387;0;524.327
1;1656.86;82.8431;68.9237;94.899
2;2186.87;109.343;34.9464;215.755
3;1679.14;83.9569;22.5441;247.085
4;1582.29;79.1146;3.02808;247.085
5;1808.12;90.4061;0;246.165
1;1728.03;86.4016;66.6241;103.16
2;2142.84;107.142;39.1206;216.14
3;2858.1;142.905;29.0158;414.071
4;2193.47;109.674;29.0158;215.099
5;2852.99;142.65;17.2874;327.381
6;2125.4;106.27;17.2874;201.163
7;2201.12;110.056;11.1708;267.223
8;1996.76;99.8379;11.1708;309.131
9;1808.51;90.4257;11.1708;287.787
10;1836.43;91.8213;8.75918;287.787
11;1153.08;57.6542;8.75918;201.053
12;889.213;44.4606;8.75918;105.354
13;1017.33;50.8663;5.53441;138.922
14;1115.87;55.7933;5.53441;113.244
15;746.478;37.3239;5.53441;99.6235
16;567.143;28.3571;4.93688;90.8686
17;480.234;24.0117;4.93688;42.7066
18;490.308;24.5154;4.3324;62.9075
19;515.14;25.757;2.64434;134.927
20;451.35;22.5675;2.24628;71.9921
21;364.594;18.2297;1.41049;42.9073
22;357.667;17.8834;1.41049;52.0935
23;252.531;12.6266;1.41049;50.7565
24;141.035;7.05173;1.41049;24.4932
25;224.808;11.2404;1.26223;35.711
26;179.717;8.98584;1.26223;25.2052
27;107.453;5.37264;1.26223;10.6711
28;94.5281;4.72641;1.26223;16.6626
29;99.2626;4.96313;1.26223;20.2284
30;83.1456;4.15728;1.06475;17.1284
31;42.9243;2.14622;1.06475;4.51005
32;48.9952;2.44976;0.91079;5.23712
33;51.2268;2.56134;0.91079;5.58408
34;53.6946;2.68473;0.91079;10.779
35;40.0265;2.00132;0.91079;4.41084
36;36.1253;1.80627;0.91079;4.00828
37;30.5827;1.52913;0.91079;2.69861
38;25.7296;1.28648;0.91079;2.00629
39;25.3743;1.26871;0.823155;1.97549
40;23.7;1.185;0.371288;1.67317
41;23.8956;1.19478;0.371288;1.59499
42;22.6668;1.13334;0.371288;1.34867
43;20.9805;1.04903;0.371288;1.5318
44;20.1169;1.00584;0.371288;1.36736
45;18.3091;0.915454;0.371288;1.11103
46;18.664;0.933201;0;1.17167
1;1718.04;85.9019;74.0829;101.04
2;2102.87;105.143;38.0891;238.258
3;2529.92;126.496;22.6686;518.097
4;2169.28;108.464;21.4711;508.897
5;2239.79;111.99;0;418.926
1;1659.56;82.9779;67.8506;106.933
2;1894.12;94.7058;29.8549;203.751
3;2196.95;109.847;29.8549;229.191
4;2564.31;128.216;27.7668;502.814
5;2198.15;109.908;25.7717;311.146
6;3183.41;159.17;25.7717;458.089
7;3807.45;190.372;17.0798;569.757
8;3513.71;175.686;17.0027;555.332
9;4278.53;213.926;3.69611;555.332
10;3961.92;198.096;3.69611;559.418
11;3881.98;194.099;3.69611;559.418
12;3772.53;188.626;3.69611;555.332
13;2346.02;117.301;3.69611;312.468
14;2644.28;132.214;3.69611;635.674
15;3030.14;151.507;3.69611;665.274
16;2842.73;142.136;0;919.827
1;1638.52;81.9261;70.9125;92.0627
2;2232.51;111.626;36.3464;210.48
3;2719.57;135.978;18.5421;524.067
4;2913.39;145.669;18.5421;451.07
5;1605.59;80.2793;15.2575;236.732
6;1277.36;63.8679;15.2575;197.149
7;1347.51;67.3753;11.801;207.715
8;963.555;48.1777;11.801;132.561
9;937.866;46.8933;1.78112;180.365
10;931.022;46.5511;1.78112;158.294
11;792.938;39.6469;1.78112;151.454
12;581.856;29.0928;1.78112;92.9439
13;511.654;25.5827;1.78112;68.9507
14;371.411;18.5706;1.57;70.8363
15;373.118;18.6559;1.08386;64.1789
16;249.396;12.4698;1.08386;47.5224
17;143.635;7.18177;1.08386;47.6615
18;107.234;5.36171;1.08386;15.4074
19;90.4507;4.52253;1.08386;12.8749
20;77.1754;3.85877;1.08386;10.502
21;55.5234;2.77617;1.08386;8.81665
22;45.6357;2.28179;0.929807;5.8745
23;46.854;2.3427;0.784094;5.15921
24;33.0939;1.65469;0.784094;2.65136
25;34.2401;1.712;0.784094;4.24308
26;26.863;1.34315;0.784094;2.356
27;25.9854;1.29927;0.684731;2.356
28;26.6181;1.3309;0.684731;2.88193
29;28.1976;1.40988;0.684731;2.72567
30;24.6992;1.23496;0.684731;2.72567
31;22.712;1.1356;0.684731;1.53
32;22.9486;1.14743;0.684731;1.68065
33;21.9848;1.09924;0.491884;1.45567
34;20.2544;1.01272;0;1.8091
1;1697.56;84.8779;69.7874;98.5911
2;2465.38;123.269;33.6131;224.243
3;1972.73;98.6367;19.7357;211.764
4;1920.84;96.0418;19.7357;313.425
5;1933.94;96.6972;19.7357;270.838
6;1986.83;99.3413;18.7051;186.322
7;2200.09;110.004;18.7051;406.274
8;1312.93;65.6467;12.9075;215.026
9;907.125;45.3563;10.7143;117.229
10;687.152;34.3576;5.46137;116.826
11;673.936;33.6968;5.46137;60.2078
12;637.772;31.8886;5.46137;96.9749
13;609.331;30.4666;5.11582;106.334
14;594.491;29.7245;1.82782;102.709
15;472.094;23.6047;1.82782;74.6009
16;332.361;16.6181;1.82782;77.4151
17;363.24;18.162;1.82782;61.6306
18;243.033;12.1517;1.82782;44.72
19;198.723;9.93613;1.82782;20.1348
20;162.839;8.14195;1.82782;23.0674
21;130.74;6.53701;1.56717;19.4368
22;88.6667;4.43334;1.56717;12.3006
23;102.511;5.12556;1.42016;29.4977
24;128.151;6.40754;1.33768;29.4977
25;145.186;7.25932;1.33768;52.5124
26;72.9561;3.64781;1.33768;6.74665
27;85.5217;4.27608;1.29505;16.8233
28;63.3362;3.16681;0.883649;11.7878
29;50.2723;2.51362;0.883649;6.33585
30;46.4656;2.32328;0.883649;5.78516
31;57.8505;2.89252;0.883649;11.1365
32;42.4006;2.12003;0.883649;3.90259
33;37.028;1.8514;0.883649;3.45785
34;33.703;1.68515;0.883649;3.07399
35;32.0748;1.60374;0.883649;4.96393
36;24.5891;1.22945;0.883649;1.77301
37;23.1655;1.15828;0.718928;1.48435
38;22.9267;1.14634;0.592413;1.54119
39;21.1015;1.05508;0.592413;1.54119
40;20.9857;1.04928;0.592413;1.27801
41;18.4492;0.922462;0;1.32627
1;1700.61;85.0307;75.6678;96.1703
2;2486.54;124.327;35.5263;224.605
3;3053.35;152.667;22.3048;593.712
4;3365.75;168.288;18.6655;596.064
5;3079.58;153.979;18.6655;478.946
6;3409.79;170.49;15.6245;880.644
7;3656.4;182.82;10.8159;810.057
8;3158.15;157.908;10.8159;377.843
9;2465.42;123.271;10.8159;365.646
10;2161.66;108.083;0;290.622
1;1682.92;84.1461;68.4931;97.2997
2;2176.59;108.83;37.894;236.999
3;2111.79;105.59;21.0214;433.069
4;1987.94;99.3969;18.7937;248.142
5;2230.17;111.508;18.7937;472.993
6;1543.69;77.1845;18.7937;257.433
7;1772.6;88.6301;11.9105;356.276
8;1521.52;76.0762;4.29674;287.153
9;1548.79;77.4397;4.29674;299.165
10;1183.83;59.1916;4.29674;152.969
11;1229.47;61.4734;4.29674;178.892
12;1218.53;60.9265;4.29674;206.399
13;1321.36;66.0679;1.74614;226.067
14;824.878;41.2439;1.74614;321.219
15;641.169;32.0585;1.74614;105.756
16;472.713;23.6356;1.74614;106.697
17;498.997;24.9498;1.74614;106.697
18;287.958;14.3979;1.51525;38.0626
19;187.736;9.3868;1.51525;27.797
20;207.792;10.3896;1.51525;35.84
21;263.966;13.1983;1.14974;77.2921
22;191.308;9.56539;1.14974;31.5075
23;134.418;6.7209;1.14974;30.1962
24;83.824;4.1912;1.11914;14.1735
25;72.6633;3.63317;1.08362;13.5258
26;78.0097;3.90048;1.07802;9.85523
27;48.7564;2.43782;1.07802;5.49052
28;46.2197;2.31099;1.07802;3.73828
29;39.8879;1.9944;1.07802;4.44718
30;43.1161;2.15581;0;4.8171
1;1644.11;82.2053;72.111;92.511
2;2015.79;100.79;36.9606;195.834
3;2279.68;113.984;30.5598;256.201
4;2329.02;116.451;29.4163;349.469
5;2737.35;136.868;21.4077;490.859
6;2495.09;124.755;13.2972;416.053
7;2095.99;104.799;13.2972;290.334
8;1329.51;66.4757;13.2972;340.568
9;1668.29;83.4146;11.0673;279.374
10;1310.72;65.536;6.31653;216.878
11;1162.96;58.1479;6.31653;191.785
12;576.532;28.8266;5.01666;100.515
13;424.447;21.2223;2.57878;67.3318
14;442.639;22.132;1.16964;82.2351
15;372.175;18.6088;1.16964;67.3318
16;377.924;18.8962;1.16964;61.5568
17;381.399;19.0699;1.16964;80.4264
18;411.732;20.5866;1.16964;74.5243
19;259.342;12.9671;1.16964;59.9717
20;242.032;12.1016;1.16241;59.9717
21;128.153;6.40766;1.16241;19.8
22;119.378;5.96889;1.16241;19.8
23;118.873;5.94366;1.16241;24.6938
24;83.6584;4.18292;1.04016;9.5397
25;59.6305;2.98153;1.04016;8.20719
26;41.3678;2.06839;1.04016;3.75542
27;37.2017;1.86009;1.04016;2.80143
28;34.6213;1.73107;1.04016;3.51879
29;30.2157;1.51078;1.04016;2.19679
30;27.8054;1.39027;1.04016;2.34586
31;24.2611;1.21306;1.04016;1.41917
32;24.5838;1.22919;0.398754;2.4021
33;21.7196;1.08598;0.398754;1.41917
34;21.5777;1.07888;0.398754;1.45848
35;21.4714;1.07357;0.398754;1.45848
36;21.5373;1.07687;0.287308;1.45848
37;21.0223;1.05112;0.187449;1.5923
38;18.7078;0.935392;0.187449;1.49736
39;17.6762;0.883808;0.187449;1.32259
40;16.3292;0.816461;0.187449;1.32259
41;14.8274;0.741369;0.127778;1.32259
42;12.9408;0.647038;0.127778;1.32259
43;9.97261;0.49863;0.0332941;1.22301
44;9.64497;0.482249;0.0332941;1.03772
45;11.4137;0.570685;0.0332941;1.02059
46;10.5897;0.529483;0.012579;0.981694
47;11.0489;0.552447;0;1.07328
1;1681.48;84.074;74.8031;105.069
2;2248.89;112.445;31.3722;230.276
3;2025.41;101.27;23.7154;251.51
4;2094.92;104.746;23.7154;251.51
5;1870.85;93.5424;11.4093;275.969
6;1902.15;95.1074;10.6876;373.102
7;1895.48;94.7742;8.17275;373.102
8;1986.19;99.3097;3.29816;309.193
9;1615.7;80.7851;3.29816;350.446
10;1080.71;54.0354;3.29816;138.929
11;710.694;35.5347;3.29816;114.116
12;583.838;29.1919;2.19201;166.066
13;697.295;34.8647;2.02331;200.338
14;400.563;20.0282;1.24128;185.96
15;266.445;13.3223;1.24128;47.2877
16;171.737;8.58685;1.24128;35.2774
17;135.724;6.78621;1.24128;26.0899
18;104.991;5.24955;1.24128;9.7131
19;92.2305;4.61153;1.24128;14.4181
20;94.0015;4.70007;1.24128;21.2557
21;73.9539;3.69769;1.06709;9.62346
22;62.962;3.1481;1.06709;6.24297
23;52.3107;2.61554;1.06709;9.29617
24;30.6554;1.53277;1.06709;2.42825
25;28.0393;1.40196;1.06709;1.93367
26;27.8025;1.39013;1.06709;2.4212
27;26.4512;1.32256;0.239335;1.99956
28;25.244;1.2622;0.239335;1.96579
29;23.2581;1.1629;0.166849;1.68904
30;22.0301;1.10151;0.166849;1.44521
31;22.8839;1.1442;0.0863438;1.80957
32;20.9668;1.04834;0.0863438;1.41775
33;19.9492;0.997462;0.0863438;1.47708
34;17.7573;0.887863;0.0863438;1.3219
35;19.2651;0.963256;0.0863438;1.35366
36;16.2498;0.812488;0.0863438;1.20849
37;17.1999;0.859995;0.0863438;1.20849
38;15.3484;0.767421;0;1.83396
1;1633.32;81.6659;67.9077;93.1726
2;2046.8;102.34;36.9091;232.673
3;2152.51;107.625;17.9681;387.554
4;1693.61;84.6803;17.9681;207.828
5;1416.14;70.8072;15.9604;207.828
6;1461.72;73.0858;12.012;334.979
7;1107.29;55.3644;12.012;194.225
8;703.701;35.185;12.012;85.2876
9;585.873;29.2937;3.40865;77.9786
10;389.614;19.4807;3.40865;44.9824
11;328.084;16.4042;3.40865;47.7263
12;287.95;14.3975;3.33078;37.9523
13;311.086;15.5543;2.98305;52.3472
14;372.627;18.6313;2.55164;58.5902
15;222.157;11.1078;2.55164;28.532
16;232.369;11.6185;2.50006;39.3341
17;196.379;9.81896;2.50006;46.2248
18;127.482;6.37408;1.58939;30.149
19;88.8336;4.44168;1.26142;11.8379
20;105.575;5.27877;1.24379;18.381
21;81.7162;4.08581;1.24379;12.0773
22;75.0178;3.75089;1.24379;8.40685
23;63.9558;3.19779;1.24379;6.08202
24;59.7775;2.98888;1.24379;6.02011
25;75.4558;3.77279;1.05467;9.42668
26;69.6291;3.48145;1.05467;6.15835
27;62.9593;3.14796;1.05467;7.53118
28;70.2357;3.51178;1.05467;8.11392
29;62.5928;3.12964;1.05467;7.71344
30;39.3001;1.96501;1.05467;5.00853
31;34.6156;1.73078;1.02338;3.94059
32;29.1351;1.45676;1.02338;2.63069
33;26.7358;1.33679;0.930637;2.03457
34;23.8319;1.1916;0.671682;2.19243
35;22.8792;1.14396;0.671682;2.19243
36;20.1986;1.00993;0.526761;1.2805
37;19.2359;0.961793;0.279736;1.3262
38;17.0738;0.853688;0.279736;1.19831
39;15.8206;0.79103;0.112097;1.17075
40;14.3068;0.715339;0.112097;1.09491
41;12.1363;0.606814;0.0806119;1.05462
42;10.5097;0.525486;0.0772591;1.05228
43;9.68631;0.484316;0.0772591;0.970884
44;10.4693;0.523466;0.0772591;0.993493
45;7.85961;0.39298;0.0772591;0.835192
46;6.27056;0.313528;0.00726398;0.742766
47;4.82639;0.24132;0.00726398;0.742766
48;3.98262;0.199131;0.00726398;0.451619
49;3.06192;0.153096;0.00726398;0.5611
50;1.9575;0.0978749;0.00726398;0.349735
51;1.46567;0.0732836;0.00726398;0.253852
52;1.43105;0.0715526;0.00384879;0.207632
53;1.13168;0.0565841;0.00384879;0.150437
54;0.573584;0.0286792;0.00384879;0.142903
55;0.493306;0.0246653;0.00384879;0.0564442
56;0.393967;0.0196984;0.000997953;0.0615599
57;0.164168;0.00820839;0.000997953;0.0163127
58;0.228127;0.0114064;0.000826243;0.042283
59;0.226959;0.011348;0;0.0374225
1;1676.99;83.8493;73.0468;95.0558
2;2243.22;112.161;34.8814;222.206
3;2035.05;101.752;25.2039;235.785
4;2267.52;113.376;17.0269;378.706
5;2081.42;104.071;12.1844;255.439
6;1627.77;81.3887;12.1844;189.438
7;1365.1;68.2549;12.1844;157.725
8;1640.55;82.0275;2.78399;561.287
9;927.287;46.3643;2.78399;117.212
10;898.627;44.9313;2.78399;193.072
11;643.28;32.164;2.78399;213.102
12;204.207;10.2104;1.56283;23.0016
13;212.37;10.6185;1.56283;24.2387
14;215.558;10.7779;1.56283;24.2387
15;185.311;9.26555;1.56283;32.3173
