gen#;sumfit;avgfit;minfit;maxfit
1;1744.01;87.2007;74.051;98.6505
2;2386.45;119.322;38.9474;246.18
3;2459.71;122.985;20.5437;493.016
4;2656.66;132.833;17.4802;493.016
5;2456.55;122.828;17.4802;298.987
6;2161.06;108.053;17.4802;287.068
7;2427.2;121.36;13.8795;533.426
8;2131.63;106.582;10.8311;398.132
9;1360.71;68.0353;10.8311;251.429
10;1329.43;66.4716;10.0798;154.257
11;1285.61;64.2807;10.0798;170.447
12;1316.37;65.8187;10.0798;144.963
13;1329.7;66.485;7.38634;225.986
14;1114.64;55.732;7.38634;154.233
15;1176.26;58.8131;2.88521;328.869
16;1049.12;52.4559;2.88521;183.769
17;762.196;38.1098;2.88521;91.1481
18;652.124;32.6062;2.88521;71.3043
19;645.786;32.2893;2.88521;71.3043
20;553.382;27.6691;2.88521;62.8227
21;515.485;25.7743;2.88521;62.8227
22;480.342;24.0171;2.88521;102.814
23;301.615;15.0807;2.88521;37.2068
24;308.248;15.4124;2.88521;44.095
25;278.267;13.9133;2.88521;33.0258
26;277.786;13.8893;2.15582;40.5095
27;289.146;14.4573;2.15582;40.5095
28;226.723;11.3362;2.15582;40.5095
29;185.917;9.29584;2.15582;28.0429
30;198.06;9.90301;1.52867;63.175
31;140.297;7.01487;1.52867;24.3989
32;109.539;5.47693;1.33694;27.241
33;87.3399;4.367;1.23237;12.379
34;91.8677;4.59339;1.11998;24.5733
35;73.7873;3.68936;1.11998;7.73551
36;64.0441;3.2022;1.11998;7.79668
37;62.1015;3.10508;1.11998;7.23088
38;67.0661;3.3533;1.09291;7.75406
39;56.5732;2.82866;1.09291;7.65946
40;39.7235;1.98617;1.09291;4.53761
41;35.2853;1.76426;1.09291;2.68519
42;35.4691;1.77345;1.09291;4.31768
43;35.1211;1.75606;1.03095;4.1382
44;31.5778;1.57889;1.03095;4.11994
45;29.9864;1.49932;1.03095;3.0523
46;27.7692;1.38846;1.03095;2.14678
47;28.4377;1.42189;1.03095;2.18727
48;29.1395;1.45697;0.96899;3.83486
49;25.4923;1.27462;0.96899;2.0293
50;25.0506;1.25253;0.96899;1.73326
51;25.1312;1.25656;0.948093;1.73326
52;25.273;1.26365;0.948093;1.73326
53;24.8443;1.24222;0.850568;2.30921
54;23.6803;1.18402;0.850568;1.73326
55;22.7134;1.13567;0.850568;1.63897
56;22.0713;1.10357;0.850568;1.3466
57;21.4369;1.07184;0.554834;1.4104
58;20.7514;1.03757;0.554834;1.23899
59;21.5611;1.07806;0.554834;1.36581
60;20.1808;1.00904;0.0506339;1.35495
61;19.8075;0.990376;0.0506339;1.17762
62;18.6094;0.930472;0.0506339;1.19327
63;18.291;0.914548;0.0506339;1.23885
64;18.0119;0.900594;0.0506339;1.13795
65;15.4187;0.770937;0.0506339;1.10941
66;15.6509;0.782544;0.0506339;1.06606
67;14.1486;0.707429;0.0506339;1.05321
68;13.3205;0.666024;0.0506339;1.04772
69;11.5013;0.575066;0.0506339;1.064
70;12.2732;0.613658;0.0506339;1.04023
71;11.9552;0.59776;0.0367182;1.04023
72;9.62609;0.481304;0.0367182;1.04023
73;7.18751;0.359376;0.0367182;0.778376
74;6.39877;0.319939;0.0367182;0.855437
75;7.0735;0.353675;0.0367182;1.02985
76;6.52674;0.326337;0.036144;0.838609
77;6.63886;0.331943;0.0244263;0.807299
78;5.96248;0.298124;0.0244263;0.817265
79;3.96088;0.198044;0.0244263;0.511415
80;2.8562;0.14281;0.0244263;0.562912
81;2.39583;0.119792;0.0190964;0.314406
82;2.59973;0.129987;0.00957617;0.352497
83;2.02558;0.101279;0.00359081;0.276674
84;1.95698;0.0978491;0.00359081;0.448353
85;1.39472;0.0697358;0.00359081;0.249819
86;1.59716;0.0798582;0.00359081;0.334376
87;1.29185;0.0645923;0.00359081;0.217476
88;1.50753;0.0753763;0.00316038;0.249819
89;1.41249;0.0706245;0.00316038;0.249819
90;1.0518;0.0525898;0.00316038;0.204482
91;0.993234;0.0496617;0.00306415;0.202784
92;0.630001;0.0315001;0.00306415;0.0673025
93;0.60648;0.030324;0.00303234;0.110852
94;0.459866;0.0229933;0.00303234;0.0984253
95;0.40053;0.0200265;0.00155322;0.0526473
96;0.438922;0.0219461;0.00155322;0.0722228
