gen#;sumfit;avgfit;minfit;maxfit
1;863.281;43.1641;35.6664;52.618
2;1107.84;55.392;18.5928;115.914
3;1269.76;63.4881;14.3053;191.696
4;1852.08;92.6042;11.7339;285.188
5;1373.93;68.6966;9.56679;262.369
6;856.344;42.8172;8.79308;127.964
7;686.243;34.3121;3.16686;110.184
8;511.074;25.5537;3.16686;89.6471
9;497.425;24.8713;3.16686;70.3511
10;361.769;18.0884;3.16686;38.2361
11;316.676;15.8338;3.16686;56.1149
12;308.131;15.4066;2.61043;77.6512
13;224.468;11.2234;2.61043;27.1782
14;267.548;13.3774;1.98209;46.7154
15;164.647;8.23237;1.98209;26.7847
16;133.075;6.65377;1.54274;28.7903
17;124.119;6.20593;1.54274;28.7903
18;67.9179;3.39589;1.46146;9.556
19;55.8834;2.79417;1.28644;5.84047
20;57.9036;2.89518;1.28644;5.28197
21;63.7601;3.18801;1.17676;11.5337
22;55.7547;2.78774;1.07883;11.5337
23;42.6829;2.13414;1.07883;3.81534
24;39.995;1.99975;1.07883;5.83164
25;32.8602;1.64301;1.0493;3.61999
26;30.9136;1.54568;1.0493;2.33539
27;33.6402;1.68201;1.03073;3.82888
28;34.43;1.7215;1.03073;3.33855
29;30.578;1.5289;0.945968;2.80263
30;29.6689;1.48345;0.945968;2.41543
31;26.3425;1.31713;0.945968;2.41543
32;23.9384;1.19692;0.945968;1.48091
33;24.1621;1.20811;0.762662;1.65454
34;23.6171;1.18086;0.762662;1.56833
35;22.7374;1.13687;0.762662;1.66676
36;21.2837;1.06419;0.762662;1.21467
37;20.989;1.04945;0.749359;1.26537
38;20.254;1.0127;0.749359;1.20851
39;20.089;1.00445;0.749359;1.12883
40;20.0208;1.00104;0.72771;1.08658
41;19.7153;0.985764;0.307479;1.22225
42;19.5016;0.975078;0.307479;1.07987
43;18.6167;0.930834;0.307479;1.13135
44;18.9143;0.945716;0.278974;1.13135
45;18.245;0.912248;0.278974;1.16969
46;17.8696;0.893481;0.115128;1.41506
47;14.1011;0.705053;0.115128;1.23693
48;11.5325;0.576626;0.115128;1.03427
49;10.4996;0.524978;0.0498859;0.970055
50;7.13817;0.356908;0.0498859;0.719581
