dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
20;20;134;0.91536;33.0873;21.2372;6.53891;48.6302
20;20;139;0.045856;34.0474;21.9639;6.62678;47.8307
20;20;184;0.046688;46.1381;29.6012;9.07354;64.7836
20;20;127;0.044576;31.0103;20.0556;5.99347;43.5966
20;20;122;0.046016;29.4786;19.2534;5.80208;41.9774
20;20;128;0.04;30.6376;20.3116;6.0927;43.8658
20;20;136;0.041536;33.393;21.5762;6.45939;46.9909
20;20;24;0.045664;5.72998;3.70195;1.11622;8.26698
20;20;137;0.045696;33.7008;21.9049;6.62841;47.3488
20;20;133;0.047808;33.5336;21.4107;6.56039;46.9134
20;20;64;0.041408;15.9004;10.1718;3.06592;22.2107
20;20;67;0.045568;16.4417;10.5996;3.1304;23.3627
20;20;156;0.04224;38.3624;24.7702;7.37165;53.4811
20;20;134;0.045376;33.1435;21.3728;6.49523;46.6736
20;20;146;0.044608;35.9582;23.2574;7.11133;51.0676
20;20;153;0.041024;37.168;24.233;7.2257;53.0644
20;20;52;0.044256;12.2185;8.1881;2.36947;17.9043
20;20;116;0.040672;27.9259;18.3514;5.47194;39.6205
20;20;41;0.04464;9.80032;6.42211;1.99738;13.9741
20;20;139;0.042304;34.1123;22.0896;6.69805;47.5896
20;20;99;0.047264;24.5937;15.7849;4.83238;34.8346
20;20;87;0.045472;21.263;13.7315;4.04451;29.5986
20;20;175;0.045088;42.712;27.7246;8.29683;60.4501
20;20;24;0.04304;5.72518;3.69187;1.13642;8.5713
20;20;153;0.057568;37.0459;24.1204;7.23687;52.1362
20;20;139;0.043712;33.9676;22.1253;6.56768;48.1096
20;20;23;0.045888;5.46781;3.68902;1.01891;7.81194
20;20;124;0.06272;29.3512;19.4978;5.76637;41.9002
20;20;19;0.052352;4.70902;2.94893;0.973664;6.82544
20;20;28;0.053568;6.48349;4.36506;1.25885;9.5199
20;20;141;0.050752;34.1751;22.2811;6.63766;48.4718
20;20;123;0.041696;30.0319;19.5018;5.86848;42.8942
20;20;160;0.05328;39.6164;25.6433;7.85827;56.0601
20;20;136;0.067328;34.2568;21.718;6.74755;47.7147
20;20;148;0.050496;36.0417;23.4913;7.19805;51.0264
20;20;173;0.04496;43.7385;27.6078;8.37834;60.8127
20;20;146;0.14496;36.2233;23.2978;7.01255;51.2086
20;20;146;0.055168;35.6556;23.2204;7.11248;50.891
20;20;19;0.050816;4.35162;2.89098;0.860288;6.64454
20;20;129;0.044288;31.0648;20.3624;6.13814;44.2265
20;20;107;0.060192;26.6156;17.1319;5.23222;37.486
20;20;135;0.047968;33.2364;21.3798;6.39411;47.1543
20;20;142;0.056;34.2101;22.3828;6.65603;48.2957
20;20;13;0.074336;2.91891;1.972;0.588;4.62774
20;20;137;0.049504;33.0437;21.6692;6.55773;47.2853
20;20;87;0.059616;20.9652;13.9589;4.1617;30.0028
20;20;147;0.05504;36.0097;23.2909;7.06426;51.156
20;20;147;0.061856;36.6687;23.4005;7.07389;51.364
20;20;148;0.057312;36.8534;23.6579;7.12534;51.4586
20;20;143;0.058432;34.9824;22.6829;6.79289;49.7929
