dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
50;20;164;0.914208;41.1707;58.5447;8.07331;66.1509
50;20;163;0.050304;41.6557;53.9532;8.28905;65.326
50;20;158;0.052288;39.5826;51.8925;7.71776;62.8608
50;20;147;0.079424;36.2517;48.2186;7.23898;58.6377
50;20;28;0.051104;7.09142;9.0312;1.33114;11.255
50;20;144;0.047776;36.1694;47.4396;7.10691;58.0851
50;20;128;0.048128;33.0233;42.2682;6.5792;52.1374
50;20;132;0.051648;34.7383;43.7328;6.90595;54.4195
50;20;40;0.057152;10.2923;13.15;1.90925;16.1947
50;20;7;0.046336;1.4609;1.99472;0.277536;2.85126
50;20;143;0.04528;36.4698;47.3434;7.15754;58.709
50;20;132;0.045312;34.1595;43.7767;6.8584;54.8045
50;20;135;0.054016;35.7318;44.7899;7.11075;56.8474
50;20;151;0.0512;40.772;50.2112;8.0024;63.2639
50;20;131;0.051712;35.1985;43.4173;6.66858;54.9558
50;20;140;0.04704;36.7632;46.3395;7.22838;58.3612
50;20;140;0.046016;37.0972;46.4469;7.17869;58.132
50;20;157;0.049376;41.2289;52.0717;7.87498;64.6259
50;20;123;0.049856;31.9487;40.4938;6.28294;50.809
50;20;128;0.050752;35.0261;42.5144;6.75782;53.2813
50;20;134;0.049184;33.5919;44.0409;6.54864;53.9618
50;20;66;0.056736;16.449;21.5683;3.11898;26.3117
50;20;22;0.089536;5.45286;7.00166;1.07402;8.97043
50;20;74;0.051456;18.7386;24.2189;3.60538;30.0578
50;20;122;0.045888;30.7308;40.2282;5.95341;48.7708
50;20;52;0.053888;12.9801;16.9687;2.46182;20.8515
50;20;160;0.092288;41.8959;52.8727;8.18483;65.5431
50;20;135;0.132544;36.3996;44.9075;7.10077;57.0574
50;20;165;0.077952;45.3892;55.1607;8.74877;68.73
50;20;138;0.070592;35.4108;45.3966;6.81248;55.6677
50;20;147;0.09824;37.4534;48.4029;7.37408;60.4509
50;20;141;0.047392;35.8644;46.4489;6.79421;56.3629
50;20;126;0.08336;31.4181;41.3732;6.07421;50.4292
50;20;140;0.050304;34.8849;46.0596;6.76461;55.8032
50;20;137;0.08192;34.1698;44.9276;6.74992;55.4209
50;20;138;0.064416;34.1058;45.2022;6.59878;54.5569
50;20;145;0.062528;36.3271;47.5976;7.03178;57.5139
50;20;156;0.06224;38.8537;51.225;7.78445;62.2208
50;20;149;0.05024;37.6345;49.1512;7.35635;60.239
50;20;152;0.050592;39.4145;50.2763;7.81853;62.5227
50;20;140;0.097024;35.3555;46.1096;6.99046;56.5593
50;20;39;0.069568;9.49865;12.61;1.81261;15.4006
50;20;129;0.053568;32.8748;42.5069;6.29402;51.68
50;20;127;0.055456;31.494;41.6254;6.18886;50.9417
50;20;138;0.055488;34.3768;45.4489;6.71539;54.7402
50;20;128;0.04864;31.3295;41.8485;6.05584;50.4626
50;20;25;0.050688;6.31626;8.08906;1.2488;10.6709
50;20;149;0.069888;37.6353;48.9604;7.31059;60.1378
50;20;124;0.0696;31.3751;40.7271;6.0561;49.3241
50;20;11;0.048576;2.62502;3.33773;0.520992;4.4137
