gen#;sumfit;avgfit;minfit;maxfit
1;356.153;17.8077;12.0058;20.873
2;420.795;21.0398;7.56328;51.9648
3;494.886;24.7443;7.13695;92.2735
4;566.715;28.3357;4.12651;84.0088
5;772.918;38.6459;2.61853;140.413
6;663.829;33.1915;2.61853;153.107
7;447.257;22.3628;2.61853;70.6004
8;257.018;12.8509;2.61853;40.1696
9;269.791;13.4896;2.29934;43.0456
10;267.553;13.3777;1.97486;63.6757
11;235.548;11.7774;1.59535;60.548
12;176.111;8.80553;1.17193;55.2897
13;89.158;4.4579;1.17193;12.3185
14;74.4356;3.72178;1.17193;11.0984
15;65.7275;3.28637;1.17193;8.40228
16;57.3135;2.86568;0.998258;6.88533
17;49.7721;2.48861;0.998258;6.51186
18;47.0109;2.35055;0.998258;5.28274
19;47.2474;2.36237;0.998258;5.37095
20;47.0782;2.35391;0.998258;5.37095
21;41.0635;2.05317;0.998258;6.46347
22;35.8856;1.79428;0.998258;2.9727
23;42.2551;2.11275;0.998258;6.89021
24;35.5581;1.7779;0.998258;3.62559
25;39.3802;1.96901;0.998258;4.20576
26;29.3423;1.46711;0.998258;2.18192
27;31.6034;1.58017;0.998258;2.69914
28;32.8359;1.64179;0.998258;4.51307
29;31.1532;1.55766;0.998258;4.70952
30;24.7504;1.23752;0.998258;1.53578
31;24.1707;1.20853;0.998258;1.61009
32;23.8995;1.19498;0.998258;1.91517
33;22.3852;1.11926;0.998258;1.35608
34;22.9856;1.14928;0.998258;1.41481
35;21.7124;1.08562;0.998258;1.23676
36;21.8691;1.09345;0.889748;1.47797
37;21.0727;1.05364;0.889748;1.47797
38;20.3429;1.01715;0.740821;1.1097
39;19.826;0.9913;0.740821;1.1097
40;20.0918;1.00459;0.740821;1.11973
41;19.9893;0.999466;0.561739;1.1492
42;19.9885;0.999424;0.472323;1.10844
43;19.3347;0.966737;0.472323;1.19476
44;19.2942;0.964709;0.472323;1.08837
45;19.1048;0.955238;0.472323;1.12655
46;19.1652;0.958262;0.472323;1.12655
47;19.4189;0.970947;0.472323;1.12023
48;20.1808;1.00904;0.472323;1.08659
49;19.9926;0.999629;0.472323;1.1402
50;20.1753;1.00876;0.472323;1.16662
51;19.9597;0.997985;0.472323;1.12115
52;19.1893;0.959464;0.472323;1.19928
53;19.2469;0.962345;0;1.19928
1;371.868;18.5934;12.3547;24.0502
2;525.179;26.2589;6.20141;62.93
3;558.302;27.9151;3.74537;132.687
4;443.046;22.1523;3.01888;77.9352
5;320.356;16.0178;3.01888;45.8607
6;287.528;14.3764;2.34331;41.4099
7;286.107;14.3054;2.34331;38.9775
8;249.573;12.4786;2.34331;43.2018
9;285.007;14.2504;2.19786;37.7511
10;257.829;12.8914;2.19786;37.2292
11;172.118;8.6059;1.69971;41.5441
12;121.161;6.05806;1.69971;23.4564
13;113.719;5.68597;1.4744;18.915
14;109.727;5.48635;1.4744;13.9168
15;103.321;5.16605;1.4744;11.3613
16;96.8068;4.84034;1.25257;12.785
17;129.313;6.46567;1.19057;37.571
18;103.223;5.16114;1.19057;11.9029
19;65.7669;3.28835;1.17988;5.10964
20;52.3533;2.61766;1.17988;4.61788
21;48.2063;2.41032;1.14328;5.5199
22;45.6444;2.28222;1.14328;4.72671
23;41.5809;2.07904;1.14234;5.55601
24;37.0329;1.85165;1.14234;3.12961
25;38.9;1.945;1.08689;5.90142
26;35.9723;1.79861;1.08689;4.89733
27;36.8593;1.84296;1.08689;3.58395
28;36.8787;1.84393;1.08125;10.0527
29;30.7036;1.53518;1.00767;3.51266
30;27.307;1.36535;1.00767;2.13635
31;27.3439;1.3672;1.00767;2.09651
32;26.0096;1.30048;1.00767;2.79975
33;22.2487;1.11243;1.00767;1.18643
34;22.3545;1.11773;1.00767;1.31821
35;22.8669;1.14334;0.942268;1.61139
36;21.4202;1.07101;0;1.61139
1;341.928;17.0964;12.7261;23.78
2;442.883;22.1442;6.50311;53.9706
3;412.145;20.6072;4.48216;66.135
4;339.542;16.9771;4.48216;56.7967
5;314.47;15.7235;2.23074;30.7024
6;279.961;13.998;2.23074;50.1899
7;206.909;10.3454;1.87104;30.7267
8;335.349;16.7675;0;119.907
1;379.545;18.9772;13.3279;26.2137
2;490.625;24.5313;10.9884;58.1455
3;638.47;31.9235;7.1403;93.6837
4;577.468;28.8734;4.91221;108.208
5;647.778;32.3889;4.23285;66.4723
6;627.188;31.3594;4.23285;74.2543
7;645.862;32.2931;4.23285;74.2543
8;706.837;35.3419;4.23285;93.9505
