gen#;sumfit;avgfit;minfit;maxfit
1;185.301;18.5301;15.5913;26.1298
2;244.601;24.4601;6.66379;49.2082
3;364.202;36.4202;6.66379;110.211
4;367.509;36.7509;6.66379;107.796
5;280.622;28.0622;6.54471;49.6216
6;239.527;23.9527;6.54471;49.6216
7;208.818;20.8818;4.8465;39.6505
8;243.793;24.3793;2.48259;60.007
9;150.629;15.0629;2.48259;58.0683
10;95.9527;9.59527;2.44262;23.0698
11;129.602;12.9602;1.76939;27.2347
12;111.278;11.1278;1.76939;34.2441
13;94.8727;9.48727;1.76939;20.3217
14;69.9712;6.99712;1.76939;17.1737
15;37.376;3.7376;1.76939;13.7318
16;33.8725;3.38725;1.75317;12.0231
17;32.2585;3.22585;1.08189;9.36198
18;28.078;2.8078;1.08189;5.29774
19;26.1404;2.61404;1.08189;7.40002
20;27.7141;2.77141;1.08189;9.43776
21;17.0453;1.70453;1.08189;2.87465
22;15.2091;1.52091;1.08189;2.00702
23;14.6754;1.46754;1.08189;2.06146
24;14.938;1.4938;1.08189;3.73802
25;16.7637;1.67637;1.05326;3.73802
26;13.28;1.328;1.05326;1.75671
27;12.8446;1.28446;1.02767;1.75671
28;11.4368;1.14368;1.02767;1.26668
29;11.232;1.1232;1.02767;1.3701
30;11.3052;1.13052;1.01658;1.38798
31;10.9282;1.09282;1.01658;1.24566
32;10.8937;1.08937;1.01658;1.29738
33;10.5693;1.05693;0.997792;1.12918
34;10.344;1.0344;0.57443;1.32298
35;9.7651;0.97651;0.395485;1.20023
36;9.48269;0.948269;0.395485;1.05808
37;8.82237;0.882237;0.218678;1.13858
38;8.54425;0.854425;0.218678;1.02428
39;8.08934;0.808934;0.218678;1.01587
40;7.00185;0.700185;0.000181022;1.06515
41;6.97123;0.697123;0.000181022;1.0679
42;5.58095;0.558095;0.000181022;0.994239
43;3.63018;0.363018;0.000181022;1.00986
44;2.61923;0.261923;0.000181022;0.69587
45;2.02888;0.202888;0.000181022;0.406925
46;2.44833;0.244833;0.000181022;0.619306
