dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
5;10;8;0.056992;0.250048;0.24064;0.212608;0.454976
5;10;17;0.034592;0.49696;0.490848;0.47312;0.487072
5;10;9;0.034208;0.24256;0.260064;0.249056;0.272096
5;10;23;0.033216;0.672192;0.67392;0.64336;0.702976
5;10;51;0.033024;1.48262;1.53027;1.45453;1.49658
5;10;26;0.0336;0.875392;0.768736;0.731392;0.852224
5;10;19;0.032288;0.530176;0.549248;0.51744;0.54976
5;10;9;0.033536;0.235296;0.243168;0.241696;0.268224
5;10;8;0.033344;0.221376;0.364416;0.201728;0.23056
5;10;3;0.032864;0.058944;0.061536;0.057504;0.086368
5;10;5;0.041536;0.114752;0.117984;0.112128;0.139712
5;10;13;0.031424;0.361152;0.364288;0.336064;0.362912
5;10;30;0.032064;0.849792;0.888416;0.8216;0.847328
5;10;24;0.031456;0.861056;0.702688;0.644864;0.744448
5;10;19;0.0312;0.53008;0.531296;0.502112;0.541952
5;10;24;0.063424;0.840064;0.71936;0.672256;0.71904
5;10;10;0.031264;0.254464;0.2672;0.252992;0.279136
5;10;19;0.031392;0.534208;0.529824;0.502048;0.531392
5;10;5;0.03168;0.11472;0.118688;0.121952;0.143808
5;10;24;0.037664;0.689856;0.708032;0.680352;0.710592
5;10;55;0.037824;1.69859;1.74864;1.68896;1.84243
5;10;9;0.036768;0.248672;0.254912;0.259904;0.30592
5;10;4;0.067328;0.111616;0.114816;0.092384;0.151872
5;10;13;0.035616;0.365856;0.378496;0.35744;0.38896
5;10;36;0.039008;1.07011;1.1128;1.05178;1.07786
5;10;8;0.036992;0.216416;0.222848;0.208096;0.239296
5;10;3;0.038112;0.061984;0.063936;0.05968;0.09408
5;10;5;0.038272;0.12688;0.128608;0.11952;0.153984
5;10;13;0.037728;0.369632;0.382304;0.363008;0.39552
5;10;9;0.037216;0.24736;0.256096;0.241888;0.46432
5;10;23;0.034176;0.668736;0.69632;0.65424;0.688672
5;10;19;0.033632;0.550048;0.567296;0.534368;0.571648
5;10;25;0.031264;0.858368;0.761664;0.712288;0.749152
5;10;8;0.033824;0.22624;0.22144;0.208384;0.244544
5;10;24;0.034464;0.700128;0.728192;0.685184;0.718976
5;10;31;0.035744;0.898976;0.936224;1.03075;0.928064
5;10;20;0.064064;0.60256;0.609472;0.570048;0.605344
5;10;14;0.034272;0.521216;0.39872;0.3928;0.440096
5;10;39;0.06336;1.14144;1.1911;1.12285;1.16214
5;10;28;0.070464;0.791648;0.961408;0.83776;0.813152
5;10;90;0.063008;2.65878;2.81859;2.85046;2.73421
5;10;8;0.089824;0.20976;0.206176;0.196256;0.22784
5;10;59;0.077088;1.70355;1.74371;1.74518;1.72262
5;10;58;0.064512;1.70365;1.7688;1.78733;1.8199
5;10;7;0.065216;0.17872;0.184352;0.183808;0.207232
5;10;5;0.036128;0.119616;0.132352;0.11584;0.149184
5;10;3;0.036768;0.060928;0.062944;0.05744;0.091488
5;10;9;0.037088;0.23712;0.24576;0.232352;0.27776
5;10;26;0.036672;0.7504;0.789184;0.751616;0.970528
5;10;28;0.064768;0.86848;0.884096;0.93488;1.02896
