gen#;sumfit;avgfit;minfit;maxfit
1;200.331;20.0331;13.3665;27.1539
2;227.548;22.7548;7.92515;41.5658
3;182.262;18.2262;5.90484;41.9662
4;138.498;13.8498;5.90484;42.8693
5;131.086;13.1086;3.82855;26.5401
6;116.618;11.6618;3.82855;25.7394
7;117.07;11.707;3.82855;30.6259
8;109.681;10.9681;2.05256;44.4272
9;68.8912;6.88912;2.05256;13.5732
10;56.4307;5.64307;2.05256;10.0959
11;47.0648;4.70648;2.05256;13.3075
12;40.2284;4.02284;1.53963;6.07601
13;48.5922;4.85922;1.18154;10.2719
14;47.4786;4.74786;1.18154;10.2719
15;50.9449;5.09449;1.06852;10.2719
16;41.3303;4.13303;1.06852;9.49459
17;30.0803;3.00803;1.06852;5.9319
18;22.2208;2.22208;1.06852;6.18122
19;23.2143;2.32143;1.0287;4.86778
20;16.5484;1.65484;1.0287;3.48718
21;13.0978;1.30978;1.0287;1.58668
22;11.8591;1.18591;1.0287;1.54168
23;11.2209;1.12209;1.0287;1.22382
24;11.0713;1.10713;1.01346;1.24215
25;10.6128;1.06128;1.01346;1.14332
26;10.5246;1.05246;1.01346;1.11292
27;10.6455;1.06455;1.00527;1.19234
28;10.8713;1.08713;0.921974;1.35243
29;10.1228;1.01228;0.322249;1.22513
30;9.47493;0.947493;0.322249;1.06869
31;9.43118;0.943118;0.322249;1.08881
32;8.8658;0.88658;0.322249;1.04017
33;7.33205;0.733205;0.322249;1.03864
34;9.30569;0.930569;0.0123325;1.07639
35;8.22734;0.822734;0.0123325;1.04692
36;9.31501;0.931501;0.0123325;1.06441
37;8.52739;0.852739;0.0123325;1.09424
38;8.56519;0.856519;0.0123325;1.05228
39;8.92156;0.892156;0.0123325;1.05457
40;7.83377;0.783377;0.0123325;1.02761
41;8.66249;0.866249;0.0123325;1.01418
42;7.50498;0.750498;0.0123325;1.00922
43;5.06979;0.506979;0.0123325;1.01277
44;3.72533;0.372533;0.0123325;1.00922
45;3.41647;0.341647;0.0123325;0.763985
46;3.09711;0.309711;0;0.712317
1;172.61;17.261;12.5122;21.7866
