dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;10;88;0.629952;21.2576;9.27786;4.19997;29.3041
10;10;77;0.044416;18.4458;8.07718;3.64115;24.6471
10;10;105;0.037632;24.2898;10.9324;4.87994;33.6077
10;10;87;0.069568;20.3525;9.13581;4.1224;27.6479
10;10;62;0.036992;14.525;6.53853;2.88451;19.6325
10;10;70;0.039232;16.4456;7.42502;3.29283;22.7262
10;10;103;0.041696;24.9616;10.9244;4.85741;33.2416
10;10;100;0.042144;24.1806;10.5794;4.77866;32.5217
10;10;75;0.04128;17.3692;7.78224;3.44771;23.8907
10;10;46;0.03664;10.7107;4.78394;2.06214;14.6322
10;10;16;0.036704;3.56262;1.58317;0.689408;5.08794
10;10;84;0.03632;19.7301;8.8528;3.86323;26.6454
10;10;83;0.037504;19.6876;8.65786;3.83856;26.6579
10;10;112;0.060384;26.6616;11.791;5.2481;35.9794
10;10;90;0.036896;21.5126;9.4919;4.27882;29.0852
10;10;101;0.039808;24.2972;10.5861;4.89891;32.882
10;10;76;0.091424;17.9452;7.98285;3.5511;24.5551
10;10;91;0.037632;21.4995;9.51757;4.27027;29.1642
10;10;102;0.036864;24.1787;10.717;4.79155;32.6267
10;10;12;0.036608;2.52534;1.16928;0.522656;3.72496
10;10;5;0.036192;0.965888;0.429152;0.188128;1.5984
10;10;88;0.041856;20.8532;9.27744;4.124;27.985
10;10;85;0.036352;20.4236;8.94246;3.99805;27.3395
10;10;83;0.04288;19.8093;8.73034;3.85974;26.9082
10;10;108;0.03648;25.8267;11.3622;5.22576;34.9077
10;10;101;0.042432;24.442;10.7168;4.88979;33.4354
10;10;86;0.055584;20.6112;9.09206;4.16368;28.015
10;10;90;0.047968;21.5394;9.5313;4.24595;28.9859
10;10;17;0.055808;3.90128;1.70045;0.773824;5.45677
10;10;80;0.050976;19.0245;8.40573;3.77117;25.7366
10;10;99;0.055584;23.8269;10.6906;4.80934;32.6309
10;10;90;0.058624;21.4082;9.4737;4.31936;29.2521
10;10;36;0.055584;8.7392;3.77437;1.6583;11.4933
10;10;100;0.06176;23.7385;10.5601;4.67888;32.1977
10;10;74;0.110592;17.7671;7.8231;3.5537;24.3803
10;10;61;0.053376;14.3465;6.4193;2.86246;19.8181
10;10;3;0.042112;0.472672;0.21248;0.0936;0.97536
10;10;90;0.038816;21.2995;9.55315;4.33312;28.8558
10;10;88;0.055456;20.5445;9.25465;4.12838;28.2466
10;10;95;0.049952;22.8981;10.0023;4.49763;30.6698
10;10;91;0.056512;22.1588;9.6656;4.33466;29.7408
10;10;100;0.057568;23.424;10.5447;4.64083;32.06
10;10;62;0.063904;14.7703;6.60877;2.91149;19.9789
10;10;85;0.080384;20.7268;8.97491;4.06038;27.3016
10;10;91;0.055392;21.734;9.69792;4.37613;29.6704
10;10;93;0.042784;22.6394;9.88589;4.49904;30.4256
10;10;80;0.042272;19.3042;8.47814;3.77891;25.8422
10;10;81;0.05664;19.1044;8.55357;3.74678;26.2062
10;10;29;0.051776;6.97446;2.97712;1.32861;9.3631
10;10;72;0.052256;16.7719;7.45501;3.37578;23.3388
