gen#;sumfit;avgfit;minfit;maxfit
1;430.689;43.0689;37.2779;54.8758
2;576.902;57.6902;20.7082;115.356
3;454.673;45.4673;13.1533;104.929
4;499.941;49.9941;13.1533;109.781
5;506.732;50.6732;13.1533;104.929
6;454.255;45.4255;13.1533;85.5036
7;571.892;57.1892;3.5518;161.725
8;303.27;30.327;3.5518;145.909
9;366.504;36.6504;3.0241;145.909
10;244.545;24.4545;3.0241;46.3032
11;186.687;18.6687;3.0241;50.1177
12;223.799;22.3799;2.96612;48.272
13;243.709;24.3709;2.15885;63.0832
14;145.697;14.5697;2.15885;48.272
15;176.092;17.6092;1.37377;122.038
16;117.022;11.7022;1.37377;38.3542
17;52.2313;5.22313;1.37377;10.0904
18;43.4439;4.34439;1.37377;10.0904
19;44.042;4.4042;1.37377;11.7849
20;32.1603;3.21603;1.37377;6.16949
21;24.0922;2.40922;1.37377;4.08692
22;19.6223;1.96223;1.37377;3.38692
23;19.366;1.9366;1.27858;3.67258
24;17.3242;1.73242;1.27858;3.22387
25;16.0174;1.60174;1.10027;2.37234
26;14.272;1.4272;1.05798;1.73677
27;13.3999;1.33999;1.05798;1.88553
28;14.5431;1.45431;1.03464;2.86707
29;12.4994;1.24994;1.03464;1.61583
30;12.1679;1.21679;1.03464;1.58858
31;13.0324;1.30324;1.00212;1.79266
32;11.8245;1.18245;1.00212;1.74756
33;12.001;1.2001;1.00212;1.58858
34;11.1293;1.11293;1.00212;1.23609
35;11.1422;1.11422;1.00212;1.24827
36;10.9241;1.09241;1.00212;1.20741
37;11.344;1.1344;0.993035;1.27306
38;11.2795;1.12795;0.993035;1.26625
39;11.2249;1.12249;0.685077;1.56413
40;10.8746;1.08746;0.685077;1.38382
41;10.4499;1.04499;0.685077;1.17819
42;9.88941;0.988941;0.685077;1.07646
43;9.78884;0.978884;0.400195;1.06781
44;10.0412;1.00412;0.400195;1.15796
45;9.30014;0.930014;0.400195;1.06431
46;9.27308;0.927308;0.400195;1.07172
47;9.01761;0.901761;0.210426;1.06219
48;7.81546;0.781546;0.210426;1.00598
49;7.46423;0.746423;0.142534;1.02658
50;6.35029;0.635029;0.142534;1.02687
51;6.17074;0.617074;0.142534;1.02687
52;5.33355;0.533355;0.119148;1.14445
53;5.18891;0.518891;0.119148;1.05649
54;3.45594;0.345594;0.119148;0.609121
55;3.35017;0.335017;0.0340506;0.638219
56;1.94974;0.194974;0.0340506;0.496742
57;1.59568;0.159568;0.0340506;0.372293
58;1.72141;0.172141;0.0272141;0.385935
59;1.22455;0.122455;0.0272141;0.270754
60;1.51649;0.151649;0.0272141;0.737458
61;0.815175;0.0815175;0.023953;0.211446
62;0.836396;0.0836396;0.00492219;0.28495
63;0.567037;0.0567037;0.00183793;0.263452
64;0.3842;0.03842;0.00183793;0.116828
65;0.602697;0.0602697;0.00183793;0.155762
66;0.600225;0.0600225;0.00183793;0.166118
67;0.601528;0.0601528;0.00183793;0.163895
68;0.235287;0.0235287;0.00183793;0.100374
69;0.616589;0.0616589;0.00174137;0.480832
70;0.371287;0.0371287;0.00174137;0.160359
71;0.272608;0.0272608;0.00174137;0.119913
72;0.305168;0.0305168;0.00118448;0.0853825
73;0.1903;0.01903;0.00118448;0.0578167
74;0.245457;0.0245457;0.000395904;0.0722232
75;0.175967;0.0175967;0.000395904;0.0332659
76;0.163865;0.0163865;0.000395904;0.0259453
77;0.142719;0.0142719;0.000395904;0.0238056
78;0.191564;0.0191564;0.000395904;0.0495269
79;0.135564;0.0135564;0.000395904;0.0528266
80;0.149786;0.0149786;0.000239158;0.045171
81;0.0760587;0.00760587;0.000239158;0.018646
82;0.0525217;0.00525217;0.000239158;0.0116461
83;0.0595014;0.00595014;0.000239158;0.0115606
84;0.0727685;0.00727685;0.000239158;0.0192764
85;0.0517151;0.00517151;0.000239158;0.0147725
86;0.0384079;0.00384079;0.000239158;0.01384
87;0.0730121;0.00730121;0.000197543;0.0304001
88;0.0351713;0.00351713;0.000197543;0.0195074
89;0.0413831;0.00413831;0.000197543;0.0304001
90;0.00954481;0.000954481;0.000197543;0.00200776
91;0.00898289;0.000898289;0.000197543;0.00200776
92;0.00768066;0.000768066;0.000192735;0.00264211
93;0.00577465;0.000577465;0.000163316;0.00143827
94;0.00701879;0.000701879;0.00010626;0.00170742
95;0.0076131;0.00076131;6.8159e-005;0.00163513
96;0.00669614;0.000669614;6.8159e-005;0.00143827
97;0.00617849;0.000617849;1.01885e-005;0.0016831
98;0.00886523;0.000886523;1.01885e-005;0.002283
99;0.0069614;0.00069614;1.01885e-005;0.00202396
100;0.00627678;0.000627678;1.01885e-005;0.00167143
101;0.00218851;0.000218851;1.01885e-005;0.000694102
102;0.00364288;0.000364288;2.07452e-006;0.00211769
1;435.21;43.521;36.8467;52.8579
2;545.794;54.5794;21.9248;98.561
3;632.095;63.2095;13.1927;221.8
4;774.477;77.4477;10.9226;215.5
5;925.315;92.5315;10.9226;215.5
6;581.395;58.1395;10.9226;85.6377
7;611.584;61.1584;10.9226;191.597
8;580.873;58.0873;3.80843;167.039
9;687.745;68.7745;3.80843;172.656
10;594.501;59.4501;3.80843;119.641
11;434.919;43.4919;3.80843;89.9924
12;373.233;37.3233;3.80843;89.9924
13;223.659;22.3659;3.80843;81.8551
14;255.721;25.5721;2.87832;69.3438
15;177.252;17.7252;2.87832;54.5635
16;112.511;11.2511;2.87832;26.9248
17;116.055;11.6055;2.87832;25.2597
18;140.049;14.0049;2.87832;41.1189
19;126.425;12.6425;2.87832;41.1189
20;126.671;12.6671;2.87832;30.8396
21;136.645;13.6645;2.0826;53.9692
22;111.803;11.1803;2.0826;41.9424
23;120.739;12.0739;1.48218;28.6861
24;85.3058;8.53058;1.48218;18.0389
25;75.3786;7.53786;1.48218;18.0389
26;51.724;5.1724;1.48218;18.0389
27;50.4652;5.04652;1.36459;16.4727
28;53.0401;5.30401;1.36459;16.4727
29;54.177;5.4177;1.35073;16.4727
30;29.2579;2.92579;1.35073;6.60842
31;23.2774;2.32774;1.1178;4.19166
32;19.6369;1.96369;1.06328;4.13868
33;14.2988;1.42988;1.06328;2.06901
34;15.5258;1.55258;1.0231;4.40968
35;12.4752;1.24752;1.0231;1.66363
36;11.8224;1.18224;0.997338;1.5161
37;11.27;1.127;0.997338;1.26534
38;12.2194;1.22194;0.152672;2.06134
39;11.1622;1.11622;0.152672;2.06134
40;10.6742;1.06742;0.152672;1.50847
41;9.77218;0.977218;0.152672;1.23882
42;9.35071;0.935071;0.152672;1.09354
43;8.03852;0.803852;0.152672;1.06629
44;6.45994;0.645994;0.152672;1.0048
45;5.93808;0.593808;0.0762657;1.03442
46;6.16129;0.616129;0.0683659;1.11705
47;5.16934;0.516934;0.0683659;0.962461
48;4.61889;0.461889;0.0683659;0.720205
49;4.36097;0.436097;0.0683659;0.720205
50;4.11148;0.411148;0.0683659;0.70387
51;4.27828;0.427828;0.0683659;0.662191
52;3.49121;0.349121;0.0683659;0.649351
53;2.39532;0.239532;0.0350268;0.385835
54;2.54345;0.254345;0.0350268;0.604229
55;2.25866;0.225866;0.0342939;0.523584
56;2.09304;0.209304;0.0342939;0.479885
57;2.25484;0.225484;0.00635022;0.756284
58;1.51188;0.151188;0.00635022;0.29086
59;1.39289;0.139289;0.00635022;0.285524
60;0.827839;0.0827839;0.00635022;0.212157
61;0.538956;0.0538956;0.00635022;0.195916
62;0.348428;0.0348428;0.00635022;0.102218
63;0.543635;0.0543635;0.00218544;0.16943
64;0.514377;0.0514377;0.00057724;0.16943
65;0.481265;0.0481265;0.00057724;0.185886
66;0.249512;0.0249512;0.00057724;0.0940452
67;0.198139;0.0198139;0.00057724;0.0497551
68;0.174385;0.0174385;0.00057724;0.0565806
69;0.106279;0.0106279;0.00057724;0.0281052
70;0.0801778;0.00801778;0.000338463;0.0323041
71;0.0653977;0.00653977;0.000338463;0.0279748
72;0.0642392;0.00642392;0.000201243;0.0279748
73;0.0439004;0.00439004;0.000201243;0.0124433
74;0.0415978;0.00415978;0.000201243;0.00997626
75;0.0389602;0.00389602;0.000201243;0.0173114
76;0.0457968;0.00457968;0.000201243;0.0326104
77;0.0359631;0.00359631;0.000201243;0.0108031
78;0.0349822;0.00349822;0.000201243;0.00862128
79;0.0232834;0.00232834;0.000201243;0.00389514
80;0.0214229;0.00214229;0.000201243;0.00389514
81;0.0289298;0.00289298;0.000201243;0.0115287
82;0.0275261;0.00275261;0.000135343;0.0133748
83;0.0230576;0.00230576;0.000135343;0.00533353
84;0.0265355;0.00265355;0.000135343;0.00788601
85;0.0320081;0.00320081;2.29306e-005;0.00788601
86;0.0348054;0.00348054;2.29306e-005;0.0180299
87;0.0376695;0.00376695;2.29306e-005;0.0105469
88;0.0227477;0.00227477;2.29306e-005;0.00672577
89;0.0137548;0.00137548;2.29306e-005;0.00548551
90;0.0105843;0.00105843;2.29306e-005;0.00548551
91;0.00894289;0.000894289;2.29306e-005;0.0034
92;0.00560795;0.000560795;2.29306e-005;0.00116552
93;0.00530389;0.000530389;2.29306e-005;0.0013462
94;0.00691257;0.000691257;2.29306e-005;0.0013781
95;0.00454294;0.000454294;2.29306e-005;0.00133251
96;0.00327292;0.000327292;2.29306e-005;0.00110029
97;0.00360698;0.000360698;2.29306e-005;0.00167084
98;0.0474935;0.00474935;2.06938e-005;0.0443619
99;0.0468242;0.00468242;2.06938e-005;0.0443619
100;0.0137814;0.00137814;2.06938e-005;0.0104572
101;0.00595726;0.000595726;2.06938e-005;0.00231668
102;0.00327743;0.000327743;2.06938e-005;0.0012161
103;0.00261015;0.000261015;2.06938e-005;0.000489929
104;0.00325513;0.000325513;2.06938e-005;0.0012161
105;0.002934;0.0002934;2.06938e-005;0.00121165
106;0.00129214;0.000129214;2.06938e-005;0.000402113
107;0.00102049;0.000102049;2.06938e-005;0.000319866
108;0.000781461;7.81461e-005;2.06938e-005;0.000217049
109;0.225784;0.0225784;1.31663e-005;0.22512
110;0.232708;0.0232708;1.31663e-005;0.0615709
111;0.145264;0.0145264;1.31663e-005;0.0612698
112;0.122364;0.0122364;1.31663e-005;0.0554127
113;0.0405858;0.00405858;1.31663e-005;0.0141856
114;0.0167019;0.00167019;1.31663e-005;0.0035971
115;0.011017;0.0011017;1.31663e-005;0.00519809
116;0.0093245;0.00093245;1.31663e-005;0.00247354
117;0.00946491;0.000946491;1.31663e-005;0.00475708
118;0.113612;0.0113612;1.31663e-005;0.109236
119;0.223101;0.0223101;1.31663e-005;0.109236
120;0.217359;0.0217359;1.31663e-005;0.109236
121;0.126226;0.0126226;1.31663e-005;0.0284974
122;0.0421652;0.00421652;1.31663e-005;0.0155302
123;0.0343096;0.00343096;1.31663e-005;0.00841971
124;0.0347762;0.00347762;1.31663e-005;0.00812455
125;0.0152397;0.00152397;1.31663e-005;0.00446409
126;0.0128905;0.00128905;1.31663e-005;0.00341665
127;0.00912301;0.000912301;9.47251e-006;0.00266347
1;428.3;42.83;34.1949;49.643
2;443.928;44.3928;22.0117;86.1927
3;532.155;53.2155;12.5425;113.787
4;672.641;67.2641;5.39245;216.798
5;381.793;38.1793;5.39245;83.8588
6;494.367;49.4367;5.09505;153.002
7;360.185;36.0185;5.09505;80.9336
8;376.917;37.6917;5.09505;142.104
9;339.722;33.9722;4.94935;72.3854
10;334.441;33.4441;1.91684;75.0158
11;188.563;18.8563;1.91684;42.8842
12;106.536;10.6536;1.91684;29.6012
13;90.4009;9.04009;1.91684;19.9044
14;65.2351;6.52351;1.91684;18.404
15;47.3082;4.73082;1.73379;9.25132
16;37.5695;3.75695;1.73379;7.76355
17;53.5923;5.35923;1.20408;13.6457
18;25.0737;2.50737;1.20408;5.01015
19;21.21;2.121;1.20408;3.62932
20;17.9084;1.79084;1.20408;3.19992
21;17.8239;1.78239;1.20408;3.19992
22;17.2964;1.72964;1.00961;3.03499
23;17.1029;1.71029;1.00961;3.19992
24;16.0651;1.60651;1.00961;2.0251
25;15.4734;1.54734;1.00961;3.48913
26;12.7051;1.27051;1.00961;1.60619
27;12.1813;1.21813;0.856648;1.82814
28;11.247;1.1247;0.856648;1.53017
29;11.9934;1.19934;0.845262;2.57775
30;10.0154;1.00154;0.845262;1.1636
31;9.89573;0.989573;0.832296;1.14781
32;9.41761;0.941761;0.832296;1.05243
33;9.4479;0.94479;0.832296;1.05243
34;8.24561;0.824561;0.13489;1.06088
35;7.73015;0.773015;0.13489;1.07347
36;8.31914;0.831914;0.13489;1.05064
37;7.92157;0.792157;0.13489;1.00716
38;7.08835;0.708835;0.13489;0.963657
39;6.48088;0.648088;0.13489;0.991529
40;5.35937;0.535937;0.0281897;1.03489
41;5.45659;0.545659;0.0281897;1.03489
42;3.85154;0.385154;0.0281897;0.785981
43;3.18434;0.318434;0.0281897;0.601443
44;2.13222;0.213222;0.0281897;0.500553
45;1.8254;0.18254;0.0281897;0.397764
46;1.74925;0.174925;0.0281897;0.397764
47;1.36692;0.136692;0.0281897;0.48212
48;1.2945;0.12945;0.0151265;0.644706
49;1.33591;0.133591;0.0151265;0.256951
50;0.640385;0.0640385;0.0151265;0.150244
51;0.963642;0.0963642;0;0.207256
1;407.171;40.7171;35.0412;52.2811
2;508.732;50.8732;22.2059;108.603
3;527.065;52.7065;22.2059;110.378
4;522.243;52.2243;11.3217;106.611
5;697.325;69.7325;4.33856;251.574
6;447.7;44.77;4.33856;122.02
7;401.653;40.1653;4.33856;87.408
8;278.185;27.8185;4.33856;92.2339
9;281.586;28.1586;4.33856;92.2339
10;192.499;19.2499;4.10731;35.7824
11;238.642;23.8642;0;100.509
1;400.253;40.0253;32.7109;47.2707
2;575.535;57.5535;15.4158;106.454
3;508.723;50.8723;13.5088;85.3131
4;458.15;45.815;13.5088;85.3131
5;527.111;52.7111;13.2942;176.462
6;361.221;36.1221;13.2942;123.737
7;318.95;31.895;10.9268;53.2338
8;357.468;35.7468;3.56136;91.6432
9;280.326;28.0326;1.20581;86.9224
10;148.534;14.8534;1.20581;43.4984
11;96.5839;9.65839;1.20581;18.8261
12;66.7676;6.67676;1.20581;18.4896
13;42.0786;4.20786;1.20581;8.61662
14;30.6774;3.06774;1.20581;8.61662
15;28.4005;2.84005;1.14269;9.9477
16;26.6212;2.66212;1.14269;7.10492
17;19.5551;1.95551;1.14269;3.5426
18;17.6095;1.76095;1.14269;2.49686
19;17.3716;1.73716;1.04565;3.61834
20;17.1469;1.71469;1.04565;3.61834
21;18.3343;1.83343;1.04528;4.14149
22;15.8385;1.58385;1.04528;3.16813
