dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;10;12;0.064352;0.391488;0.387584;0.319424;0.39536
10;10;46;0.040192;1.35466;1.54262;1.32086;1.3617
10;10;12;0.04032;0.333888;0.365312;0.446624;0.390784
10;10;35;0.040576;1.02285;1.11018;1.00659;1.07021
10;10;11;0.039968;0.303872;0.333728;0.290752;0.335936
10;10;7;0.036736;0.189024;0.223072;0.174464;0.213056
10;10;3;0.036928;0.060128;0.06592;0.058432;0.116992
10;10;4;0.036224;0.091008;0.1144;0.088192;0.122464
10;10;27;0.037408;0.789472;0.853728;0.756448;0.819584
10;10;3;0.036864;0.06048;0.064704;0.071904;0.091424
10;10;12;0.03648;0.336032;0.368544;0.318752;0.36496
10;10;19;0.036128;0.541024;0.615296;0.536128;0.614656
10;10;36;0.037344;1.07981;1.16701;1.04355;1.12432
10;10;25;0.036256;0.727744;0.932128;0.80736;0.78208
10;10;27;0.036128;0.7784;0.853504;0.750368;0.816512
10;10;5;0.035168;0.116;0.127392;0.248448;0.150688
10;10;21;0.0352;0.607648;0.638016;0.560064;0.651616
10;10;26;0.034816;0.775968;0.883808;0.753504;0.81296
10;10;14;0.04016;0.488736;0.547616;0.404544;0.44736
10;10;37;0.040224;1.1089;1.22198;1.06627;1.15789
10;10;11;0.040032;0.333952;0.34352;0.303424;0.47024
10;10;18;0.040448;0.648928;0.695744;0.662976;0.736928
10;10;20;0.037408;0.574112;0.665056;0.56096;0.621664
10;10;8;0.041568;0.214848;0.311072;0.206752;0.362816
10;10;5;0.042464;0.126272;0.138464;0.119872;0.161824
10;10;13;0.042528;0.393376;0.416096;0.372736;0.399456
10;10;12;0.040608;0.35056;0.385184;0.339616;0.365824
10;10;11;0.040512;0.297536;0.329088;0.290688;0.336672
10;10;21;0.04;0.612544;0.835264;0.693504;0.684096
10;10;11;0.038496;0.310112;0.341568;0.303552;0.351424
10;10;58;0.038144;1.78758;1.89821;1.70666;1.9247
10;10;35;0.038432;1.03862;1.21475;1.17866;1.19245
10;10;40;0.03808;1.16608;1.28838;1.1535;1.23747
10;10;10;0.038784;0.27168;0.30448;0.27184;0.484608
10;10;7;0.038784;0.17888;0.195328;0.173536;0.214784
10;10;9;0.041888;0.247936;0.276608;0.226176;0.27312
10;10;12;0.041408;0.377984;0.419584;0.377248;0.40096
10;10;13;0.0488;0.360864;0.395616;0.346944;0.556544
10;10;10;0.040864;0.275072;0.300672;0.352992;0.315424
10;10;13;0.04;0.361504;0.401504;0.358624;0.40336
10;10;51;0.040416;1.53082;1.7313;1.67766;1.56899
10;10;25;0.08368;0.721312;0.80528;0.7;0.763392
10;10;6;0.08208;0.185536;0.199776;0.169056;0.216288
10;10;32;0.058144;0.984928;1.05974;0.96224;1.1905
10;10;23;0.03872;0.697632;0.858752;0.64752;0.717472
10;10;12;0.042304;0.343904;0.373984;0.321344;0.37648
10;10;7;0.035392;0.182144;0.195424;0.174144;0.223648
10;10;32;0.042592;0.965952;1.05091;0.931424;1.17242
10;10;22;0.038656;0.642016;0.698592;0.647776;0.710688
10;10;25;0.042272;0.756384;0.787808;0.697024;0.756832
