dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
50;10;102;0.938784;24.8304;37.727;4.77485;40.8986
50;10;127;0.041952;30.446;41.3205;5.78266;49.5417
50;10;51;0.04608;12.1398;16.4927;2.38989;20.0541
50;10;11;0.040544;2.52864;3.32422;0.454368;4.40406
50;10;88;0.040352;21.3187;28.6513;4.0937;34.672
50;10;76;0.040672;18.5604;24.762;3.66691;30.3791
50;10;82;0.041856;20.1256;26.5708;3.91021;32.7923
50;10;89;0.042976;21.506;28.989;4.07238;34.962
50;10;92;0.041376;22.3221;29.9923;4.33878;36.2808
50;10;84;0.041152;20.2678;27.312;3.91693;33.1112
50;10;73;0.040672;17.3931;23.6802;3.40739;28.9634
50;10;116;0.04256;28.4135;37.9231;5.4823;45.9608
50;10;23;0.0416;5.91888;7.29203;1.07821;9.712
50;10;65;0.0424;15.8668;21.0563;3.13158;25.8469
50;10;93;0.047392;22.7861;30.3367;4.38922;36.7691
50;10;88;0.041824;21.6319;28.6528;4.13722;34.6207
50;10;9;0.040704;1.96397;2.65053;0.373504;3.63392
50;10;80;0.041088;19.5857;26.0606;3.73002;31.2127
50;10;87;0.04192;21.2788;28.3254;4.10592;34.2659
50;10;104;0.041984;25.5278;33.9566;4.93917;41.0142
50;10;131;0.056544;32.1441;42.6849;6.4369;52.0066
50;10;23;0.043072;5.46138;7.32381;1.05344;9.27613
50;10;31;0.0416;7.62902;9.90045;1.44464;12.284
50;10;23;0.041696;5.45581;7.30038;1.04406;9.13987
50;10;6;0.041504;1.25069;1.67018;0.237696;2.42538
50;10;94;0.045952;22.9962;30.5557;4.36794;37.3861
50;10;82;0.128928;19.8363;26.5522;3.86205;32.8434
50;10;33;0.045248;7.84611;10.5699;1.4976;13.4944
50;10;105;0.04112;25.8414;34.2062;4.92195;41.4438
50;10;80;0.047616;19.3253;25.994;3.77229;31.4968
50;10;3;0.045024;0.486528;0.672896;0.093184;1.20176
50;10;90;0.04384;21.9757;29.0267;4.22048;35.7878
50;10;99;0.043904;23.9881;32.1639;4.73472;38.7626
50;10;93;0.045472;22.6391;30.3016;4.42176;36.7738
50;10;80;0.070592;20.0219;26.1527;3.77546;31.4769
50;10;98;0.056768;23.9813;31.9334;4.67296;38.929
50;10;18;0.042944;4.1448;5.61072;0.814784;7.29792
50;10;104;0.071552;25.354;33.919;4.86918;41.3525
50;10;103;0.041216;25.2912;33.597;4.87811;41.095
50;10;115;0.059488;29.0257;37.5578;5.58371;45.2266
50;10;111;0.04912;26.8518;36.0801;5.14726;43.208
50;10;93;0.0456;22.4497;30.2867;4.23991;36.5084
50;10;92;0.088224;22.2097;29.9538;4.34944;36.3444
50;10;65;0.041536;15.7108;21.1915;3.03414;25.5302
50;10;55;0.063456;13.106;17.8887;2.62221;21.8487
50;10;75;0.045792;18.5647;24.3773;3.53955;29.5941
50;10;92;0.04816;22.5421;30.0463;4.44646;36.4382
50;10;46;0.057216;11.3194;14.952;2.14992;18.2278
50;10;69;0.041792;16.7901;22.1606;3.50182;28.0518
50;10;85;0.040576;20.7386;27.6834;4.10912;33.9921
