gen#;sumfit;avgfit;minfit;maxfit
1;101.932;10.1932;7.81577;13.6963
2;112.468;11.2468;3.70756;23.0437
3;111.034;11.1034;3.54826;24.6213
4;59.7664;5.97664;2.45993;11.9062
5;41.8456;4.18456;2.45993;7.82501
6;42.7378;4.27378;1.28578;7.8859
7;29.6287;2.96287;1.28578;4.11663
8;35.8042;3.58042;1.14247;10.157
9;25.6294;2.56294;1.14247;5.98888
10;37.3793;3.73793;1.08736;6.35208
11;55.864;5.5864;1.08736;12.683
12;57.8778;5.78778;0;14.4495
1;90.1036;9.01036;4.55397;12.0316
2;106.746;10.6746;2.75516;27.7871
3;74.6313;7.46313;2.62872;12.0316
4;56.2843;5.62843;2.62872;12.0102
5;52.3941;5.23941;2.24939;10.7159
6;49.6291;4.96291;1.41169;8.86844
7;51.7707;5.17707;1.41169;13.9835
8;57.8956;5.78956;1.41169;13.9835
9;49.8557;4.98557;1.41169;8.10547
10;52.6614;5.26614;1.41169;19.2433
11;67.8026;6.78026;1.37359;19.2433
12;61.7688;6.17688;1.3633;14.0538
13;31.524;3.1524;1.3633;8.42201
14;19.4402;1.94402;1.00522;4.59648
15;13.328;1.3328;1.00522;1.7026
16;13.2687;1.32687;1.00522;1.7026
17;12.5036;1.25036;0.473884;1.67526
18;10.8854;1.08854;0.473884;1.37819
19;10.1683;1.01683;0.473884;1.16791
20;9.52527;0.952527;0.473884;1.02658
21;8.57117;0.857117;0.473884;1.10388
22;6.79661;0.679661;0.210548;1.02257
23;3.05634;0.305634;0.00785686;1.00612
24;2.31573;0.231573;0.00785686;0.421483
25;1.81352;0.181352;0.00785686;0.240577
26;1.53769;0.153769;0.00757288;0.616534
27;1.22667;0.122667;0.00289243;0.400246
28;1.37879;0.137879;0.00289243;0.479918
29;1.23848;0.123848;0.00116174;0.630601
30;0.323333;0.0323333;0.00116174;0.112598
31;0.331436;0.0331436;0.00116174;0.088273
32;0.294788;0.0294788;0.00116174;0.0737885
33;0.14783;0.014783;0.00116174;0.0346611
34;0.0286112;0.00286112;0.000627221;0.0116667
35;0.0175019;0.00175019;0.000262274;0.00647788
36;0.00979123;0.000979123;0.000158125;0.00225534
37;0.0100605;0.00100605;0.000138533;0.00226911
38;0.0158745;0.00158745;0.000138533;0.00489628
39;0.0113688;0.00113688;0.000114075;0.00351988
40;0.0096115;0.00096115;3.46347e-005;0.00638585
41;0.00386716;0.000386716;2.25833e-005;0.00168921
42;0.0017204;0.00017204;2.25833e-005;0.00039064
43;0.00148822;0.000148822;1.05069e-005;0.000604862
44;0.000871936;8.71936e-005;1.05069e-005;0.000226755
45;0.000471381;4.71381e-005;1.05069e-005;0.000137711
46;0.000412296;4.12296e-005;2.67676e-006;9.19529e-005
1;96.9354;9.69354;4.75888;16.5862
2;102.067;10.2067;4.17318;15.3739
3;102.391;10.2391;3.1438;20.3155
4;126.79;12.679;3.08804;53.2189
5;111.561;11.1561;2.0514;25.2978
6;81.3689;8.13689;2.0514;19.7647
7;73.0334;7.30334;2.0514;15.8258
8;54.0181;5.40181;1.90021;15.8258
9;47.1685;4.71685;1.49402;13.2177
10;44.5156;4.45156;1.49402;11.6359
11;35.5946;3.55946;1.08999;7.3256
12;34.0229;3.40229;0;10.3034
1;93.1442;9.31442;6.61867;12.5433
2;103.965;10.3965;5.04384;25.1979
3;111.729;11.1729;3.33817;19.0438
4;103.571;10.3571;3.33817;37.017
5;73.9222;7.39222;3.33817;12.7613
6;55.812;5.5812;3.33817;11.4777
7;58.9714;5.89714;1.91757;11.6021
8;47.4759;4.74759;1.63768;10.2926
9;33.0408;3.30408;1.63768;5.44334
10;39.0579;3.90579;1.35961;6.48153
11;41.4017;4.14017;1.0842;10.2926
12;33.0204;3.30204;1.0842;9.41385
13;32.0643;3.20643;1.0842;9.41385
14;20.3888;2.03888;1.0842;4.09385
15;27.1622;2.71622;1.0842;8.18173
16;41.5809;4.15809;1.02007;24.8853
17;47.8153;4.78153;1.02007;24.8853
18;36.3857;3.63857;1.02007;8.21414
19;31.4213;3.14213;1.02007;5.38479
20;38.2525;3.82525;0.829007;13.4015
21;25.7006;2.57006;0.829007;5.67515
22;16.7032;1.67032;0.829007;2.18224
23;17.2329;1.72329;0.829007;2.18224
24;14.771;1.4771;0.829007;2.06988
25;12.6523;1.26523;0.829007;1.93612
26;10.8147;1.08147;0.829007;1.62199
27;9.95758;0.995758;0.59058;1.21106
28;9.63325;0.963325;0.59058;1.0544
29;9.08337;0.908337;0.59058;1.0544
30;8.94683;0.894683;0.59058;1.02491
31;9.38952;0.938952;0.58024;1.08532
32;9.13878;0.913878;0.58024;1.02854
33;9.13082;0.913082;0.327731;1.04484
34;8.46585;0.846585;0.32057;1.0343
35;7.01018;0.701018;0;1.04854
1;83.7673;8.37673;5.59546;12.5667
2;110.5;11.05;2.21035;21.4289
3;85.6397;8.56397;2.21035;16.9451
4;87.8678;8.78678;2.02907;13.813
5;139.835;13.9835;1.57384;34.7937
6;142.945;14.2945;1.57384;32.1377
7;128.137;12.8137;1.3493;30.3948
8;61.3497;6.13497;1.3493;9.80906
9;62.5417;6.25417;1.28466;27.1091
10;49.7119;4.97119;1.28466;16.8753
11;44.2103;4.42103;0;9.88287
1;98.6973;9.86973;5.09243;12.7755
2;90.9565;9.09565;4.46431;19.1103
3;83.8331;8.38331;4.46431;13.9913
4;90.2774;9.02774;1.80717;30.1097
5;57.0232;5.70232;1.80717;14.1946
6;52.29;5.229;1.80717;7.78319
7;73.7768;7.37768;0;28.0648
1;93.7629;9.37629;7.00901;11.2657
2;95.9172;9.59172;4.73515;18.3746
3;127.853;12.7853;0;39.0406
1;99.783;9.9783;4.49636;15.2033
2;116.629;11.6629;4.49636;24.6524
3;115.006;11.5006;3.86568;21.2598
4;103.396;10.3396;0;26.3237
1;87.1009;8.71009;5.41751;15.6043
2;93.1797;9.31797;3.48155;21.2221
3;98.2951;9.82951;2.47356;29.132
4;70.763;7.0763;2.47356;11.871
5;84.9994;8.49994;1.37629;33.9414
6;60.8106;6.08106;1.37629;11.871
7;47.1773;4.71773;1.37629;8.3016
8;50.5193;5.05193;1.37629;9.88863
9;38.4069;3.84069;1.37629;9.42696
10;32.0162;3.20162;1.37629;4.91292
11;38.0284;3.80284;1.05033;10.6821
12;23.8504;2.38504;1.05033;4.3959
13;21.6036;2.16036;1.05033;4.94877
14;14.9732;1.49732;1.05033;2.07662
15;14.2681;1.42681;1.03644;2.13897
16;14.9582;1.49582;1.01196;2.29785
17;12.2985;1.22985;1.01196;1.56831
18;10.8089;1.08089;0.984766;1.28085
19;10.2851;1.02851;0.984766;1.12299
20;10.2054;1.02054;0.984766;1.07038
21;10.1487;1.01487;0.934146;1.10242
22;10.0643;1.00643;0.865583;1.04642
23;9.77371;0.977371;0.621648;1.07501
24;9.71537;0.971537;0.547091;1.07501
25;9.56694;0.956694;0.444894;1.27648
26;9.95369;0.995369;0.444894;1.27648
27;7.99689;0.799689;0;1.06385
1;96.8148;9.68148;5.14866;14.5693
2;110.162;11.0162;3.93502;25.8068
3;171.023;17.1023;0;54.3212
1;95.2284;9.52284;6.97667;12.8576
2;126.551;12.6551;4.44473;23.6202
3;100.875;10.0875;4.44473;33.6715
4;72.3387;7.23387;3.56104;15.7052
5;80.779;8.0779;2.31367;20.9847
6;61.5604;6.15604;2.31367;18.9834
7;46.4287;4.64287;1.7;10.2425
8;32.8789;3.28789;1.7;4.67239
9;32.4239;3.24239;1.43155;9.30399
10;27.2307;2.72307;1.22737;6.79201
11;22.7902;2.27902;1.22737;3.94968
12;17.3325;1.73325;0;3.91731
1;99.0774;9.90774;4.90923;13.8533
2;114.758;11.4758;3.32849;29.4358
3;114.217;11.4217;1.72314;33.1262
4;90.4803;9.04803;1.28227;22.9514
5;37.3252;3.73252;1.28227;7.5173
6;25.6682;2.56682;1.28227;4.1636
7;22.6995;2.26995;1.28227;5.75733
8;22.4044;2.24044;1.28227;2.87495
9;19.4131;1.94131;1.189;2.82786
10;15.0447;1.50447;1.11104;2.09991
11;16.8739;1.68739;1.07474;3.73278
12;13.8886;1.38886;1.02909;2.10333
13;12.2375;1.22375;1.02909;1.54965
14;11.8438;1.18438;1.02909;1.54965
15;13.1845;1.31845;1.00483;2.59216
16;11.9298;1.19298;0.873685;1.63456
17;11.6392;1.16392;0.873685;1.63456
18;10.2353;1.02353;0.873685;1.14598
19;9.50108;0.950108;0;1.07268
1;109.155;10.9155;8.25472;14.744
2;138.268;13.8268;3.67788;29.7311
3;87.3625;8.73625;3.67788;12.7881
4;90.6152;9.06152;2.01273;21.9191
5;70.5554;7.05554;2.01273;16.2819
6;86.15;8.615;1.72769;24.5452
7;50.9139;5.09139;1.72769;20.7484
8;58.0712;5.80712;1.18868;20.7484
9;31.1682;3.11682;1.18868;8.77798
10;29.6546;2.96546;1.18868;8.77798
11;24.1061;2.41061;1.18868;4.95783
12;21.4582;2.14582;1.0328;3.21212
13;14.6935;1.46935;1.0328;2.01636
14;14.8384;1.48384;0.974159;2.48671
15;15.8041;1.58041;0.92451;4.13676
16;14.9209;1.49209;0.92451;2.42784
17;12.9296;1.29296;0.92451;1.89945
18;10.9812;1.09812;0.92451;1.23585
19;10.7002;1.07002;0.92451;1.18115
20;10.2218;1.02218;0.92451;1.14982
21;9.35208;0.935208;0.176553;1.08722
