dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
20;100;143;0.118752;5.3664;15.9537;6.4975;12.7242
20;100;155;0.127232;5.72538;16.6726;7.06541;13.0263
20;100;66;0.128032;2.676;7.52602;3.12301;6.02429
20;100;89;0.123232;3.31158;10.1771;4.10234;8.29152
20;100;65;0.131072;2.36218;7.43069;2.96122;5.8559
20;100;254;0.11568;9.63235;23.9625;11.5168;18.9593
20;100;465;0.11968;17.0975;39.5766;20.9067;30.9625
20;100;26;0.125312;0.938336;2.86893;1.12976;2.35286
20;100;117;0.123584;4.50643;13.3005;5.5961;11.208
20;100;34;0.159712;1.71696;5.36211;2.164;3.73635
20;100;271;0.125536;10.4484;27.0491;13.1555;22.3072
20;100;40;0.129952;1.48768;4.46976;1.84378;3.8249
20;100;11;0.122944;0.400192;1.13226;0.483776;1.0423
20;100;429;0.143136;15.8054;38.9167;19.4078;30.4065
20;100;327;0.130304;11.8783;29.6711;14.548;23.2969
20;100;106;0.12112;3.9009;11.9069;4.7601;9.60192
20;100;231;0.124064;8.73149;22.8354;10.5297;17.734
20;100;64;0.127264;2.36627;7.22022;2.89984;5.87357
20;100;324;0.122336;12.1253;28.9465;14.9983;22.9606
20;100;130;0.121056;4.83149;14.5697;5.82992;11.9118
20;100;344;0.123392;12.6498;31.8658;15.441;25.2344
20;100;235;0.127328;9.06135;24.4529;11.064;19.3359
20;100;372;0.12704;13.8606;34.0634;17.0821;26.8572
20;100;225;0.124128;8.37875;23.1734;10.3045;18.3567
20;100;337;0.125056;12.4962;29.3895;15.4205;23.2633
20;100;409;0.129088;15.0689;41.9697;18.491;32.3721
20;100;306;0.130112;11.4923;29.5195;13.8072;23.4387
20;100;344;0.124768;12.6311;30.6452;15.4318;24.0402
20;100;238;0.122528;8.67066;24.4824;10.7139;19.6218
20;100;12;0.127904;0.408512;1.24902;0.500384;1.08653
20;100;435;0.12272;16.4025;39.9591;20.0159;31.6043
20;100;454;0.12528;16.5549;40.3043;20.3706;31.4089
20;100;417;0.168608;15.5396;37.3972;19.0327;29.3693
20;100;47;0.209408;1.81846;5.20074;2.14003;4.33837
20;100;84;0.118848;3.04294;9.55869;3.74992;7.63341
20;100;441;0.12336;16.2341;39.0859;19.9244;30.599
20;100;325;0.126752;12.0071;30.3653;14.7123;23.9642
20;100;257;0.12048;9.57834;23.4227;11.8533;18.2405
20;100;109;0.130336;3.96858;12.2167;4.86906;10.0623
20;100;159;0.120608;5.82243;17.8209;7.24381;14.2317
20;100;62;0.119744;2.47763;7.21437;3.03584;5.80122
20;100;15;0.133216;0.522368;1.61056;0.638592;1.38371
20;100;287;0.123456;10.6701;29.4138;13.1632;23.172
20;100;325;0.123392;11.9869;29.5066;14.6222;23.2718
20;100;149;0.12288;5.42742;16.5812;6.70125;13.4515
20;100;301;0.119584;10.9862;26.6851;13.5268;21.0083
20;100;321;0.115456;11.6703;30.3556;14.287;23.8967
20;100;307;0.12096;11.1745;30.0386;13.9091;23.6664
20;100;283;0.115424;10.6373;29.7941;12.9067;23.1429
20;100;111;0.134048;4.13341;12.9107;5.07171;10.2431
