dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
20;100;639;0.95056;167.617;106.954;31.1852;222.952
20;100;1808;0.057184;471.569;301.526;87.2359;622.083
20;100;73;0.054688;19.1006;12.0349;3.48493;25.0613
20;100;675;0.053088;175.548;112.636;32.5402;232.349
20;100;5;0.056192;1.01654;0.666848;0.187136;1.67987
20;100;126;0.052608;32.5193;20.8688;6.12035;43.5872
20;100;16;0.11296;3.86771;2.48586;0.746752;5.5537
20;100;83;0.053088;21.3361;13.6893;3.94016;28.4703
20;100;581;0.057024;152.034;97.1735;28.2194;200.836
20;100;297;0.055328;77.1355;49.5473;14.3455;102.275
20;100;5;0.05376;1.04237;0.667008;0.188192;1.69472
20;100;2417;0.052448;630.823;402.262;116.529;831.774
20;100;47;0.061824;12.3127;7.72304;2.26973;16.2106
20;100;6;0.059616;1.29811;0.840192;0.240384;2.09616
20;100;9;0.05184;2.07971;1.34221;0.38608;3.12685
20;100;31;0.052992;7.94826;5.02451;1.45856;10.7758
20;100;70;0.053792;17.8552;11.4878;3.33254;23.7008
20;100;251;0.053248;65.3467;41.8297;12.0716;86.3167
20;100;216;0.06032;55.8595;35.9491;10.3146;74.4524
20;100;1039;0.056032;270.948;173.752;50.0897;356.672
20;100;731;0.0552;190.766;122.16;35.3499;252.582
20;100;56;0.055616;14.3356;9.18621;2.61869;19.4824
20;100;1341;0.056416;350.553;224.318;64.9706;462.881
20;100;33;0.053472;8.4056;5.34083;1.5583;11.5429
20;100;256;0.060768;66.0158;42.5901;12.2139;87.9457
20;100;40;0.054272;10.6037;6.54899;1.93219;13.9031
20;100;186;0.056672;47.9702;30.8461;8.83962;63.4913
20;100;383;0.051872;99.1706;63.8539;18.378;131.373
20;100;1770;0.053696;468.108;296.688;86.7991;616.801
20;100;395;0.062368;104.189;66.2514;19.2087;137.369
20;100;97;0.060096;24.8836;16.03;4.64016;33.383
20;100;156;0.058016;40.4843;25.8747;7.42621;53.4433
20;100;152;0.059168;39.199;25.2161;7.42144;52.2766
20;100;14;0.05792;3.37674;2.16714;0.618304;4.8264
20;100;66;0.054752;16.8848;10.8579;3.22563;22.6601
20;100;60;0.069184;15.5759;9.89146;2.85408;20.7709
20;100;1305;0.059488;340.258;218.085;63.0305;449.138
20;100;49;0.055424;12.4869;8.04074;2.2872;16.602
20;100;95;0.056832;24.3623;15.6317;4.45782;32.059
20;100;229;0.054944;59.2895;38.0313;10.9524;78.3383
20;100;117;0.060288;30.1413;19.3541;5.54883;40.0468
20;100;2772;0.057088;722.816;462.902;133.642;952.987
20;100;67;0.060544;17.089;11.0036;3.17155;22.9562
20;100;130;0.05296;33.5966;21.6795;6.23728;45.1082
20;100;1305;0.055072;339.461;218.138;63.1616;448.324
20;100;216;0.053504;56.1473;35.9989;10.4098;74.4602
20;100;28;0.052;7.00768;4.51562;1.31312;9.55907
20;100;4119;0.05456;1074.94;686.228;199.343;1417.11
20;100;159;0.060672;40.9561;26.5039;7.60249;54.5198
20;100;48;0.058336;12.3442;7.86134;2.29357;16.6193
