dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
5;100;59;0.808;15.8689;4.5199;2.9384;20.8335
5;100;334;0.042848;92.7975;26.1031;16.886;113.067
5;100;9;0.042912;2.22736;0.674912;0.410496;3.00026
5;100;110;0.043168;30.3823;8.4497;5.44704;36.6211
5;100;18;0.041536;4.69411;1.31126;0.85632;5.90394
5;100;29;0.042656;7.5239;2.11987;1.38461;9.37181
5;100;9;0.042016;2.13664;0.605376;0.394272;2.90227
5;100;81;0.041952;20.9254;6.03194;3.91997;26.3738
5;100;39;0.043648;10.1991;2.86189;1.96227;12.4802
5;100;94;0.047424;25.4908;7.03574;4.61805;30.5834
5;100;259;0.040768;69.0214;19.2543;12.3748;84.4547
5;100;115;0.039904;30.4148;8.5305;5.50147;37.721
5;100;140;0.039936;35.874;10.3455;6.61002;44.5522
5;100;38;0.03984;9.35568;2.74067;1.77222;12.3575
5;100;114;0.03888;28.9236;8.31856;5.4247;35.8926
5;100;150;0.040256;38.0984;10.9789;7.08275;47.7684
5;100;33;0.03856;8.28915;2.35242;1.52547;10.4399
5;100;80;0.040672;20.2073;5.80013;3.77053;25.5863
5;100;35;0.03984;8.85808;2.54112;1.63674;11.1636
5;100;354;0.040224;89.9852;26.0791;16.6798;111.533
5;100;271;0.040736;69.485;19.9944;12.9427;86.3871
5;100;265;0.039264;67.6142;19.3798;12.5194;84.914
5;100;53;0.040288;14.0069;3.98983;2.59194;17.3558
5;100;370;0.040608;97.5183;27.7505;18.076;120.46
5;100;297;0.041184;77.9502;22.1681;14.4837;96.4785
5;100;100;0.044544;26.1453;7.50208;4.88659;32.7184
5;100;291;0.040992;75.4551;21.5115;14.0841;93.8452
5;100;77;0.041312;19.7491;5.62886;3.64205;24.7578
5;100;214;0.041344;54.8955;15.758;10.174;67.7903
5;100;60;0.039968;15.2038;4.42237;2.79168;19.1656
5;100;257;0.04016;65.0333;18.8065;12.0976;80.9287
5;100;245;0.041472;62.5204;17.9884;11.5982;77.9124
5;100;346;0.039872;88.6298;25.5811;16.5716;110.301
5;100;25;0.040256;6.20778;1.7784;1.1279;8.07949
5;100;354;0.041152;90.2591;25.9464;16.722;112.096
5;100;94;0.041248;23.9342;6.89568;4.48803;29.7561
5;100;216;0.040768;55.1466;15.8892;10.2273;68.5531
5;100;4;0.041664;0.794112;0.225472;0.148448;1.31805
5;100;186;0.039648;47.473;13.596;8.80733;59.1545
5;100;142;0.039616;35.9497;10.4592;6.75194;45.0468
5;100;238;0.039648;60.6584;17.3918;11.2495;75.2222
5;100;227;0.041056;58.1226;16.7193;10.8179;72.2071
5;100;330;0.03968;83.7184;24.0885;15.663;103.853
5;100;694;0.04032;177.369;51.0288;32.7979;219.597
5;100;199;0.04048;50.3044;14.5542;9.4313;62.5718
5;100;212;0.040192;53.8288;15.3972;9.94592;66.9149
5;100;15;0.041952;3.6303;1.04406;0.699168;5.08643
5;100;284;0.039296;72.272;20.6748;13.2256;88.8765
5;100;516;0.039936;132.574;38.0142;24.7196;163.984
5;100;245;0.04048;62.4263;17.9997;11.6518;78.1878
