dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
100;100;372;0.350752;16.6284;112.202;17.9645;81.974
100;100;339;0.336032;15.5073;101.604;16.5891;74.1885
100;100;292;0.365344;13.5426;100.617;14.9785;75.4153
100;100;36;0.332992;1.66602;15.1756;1.68544;12.1141
100;100;136;0.31504;6.20224;58.6006;6.72294;44.6948
100;100;317;0.36064;14.1012;90.1035;15.1885;65.3425
100;100;331;0.31936;14.6295;98.1717;15.5012;70.9208
100;100;5;0.315296;0.172064;1.75728;0.18384;1.64048
100;100;332;0.365376;15.2834;98.8457;16.3375;71.2588
100;100;194;0.40416;8.97856;70.0854;9.50861;52.3396
100;100;269;0.334656;11.8517;88.5765;12.7128;64.2776
100;100;394;0.32768;17.8229;112.504;19.0091;81.324
100;100;166;0.347296;7.49069;59.4159;7.96253;43.0636
100;100;143;0.31904;6.50995;57.5479;6.90269;42.6267
100;100;60;0.31392;2.55267;25.3921;2.75565;19.8251
100;100;76;0.358176;3.52022;32.9831;3.57309;25.9299
100;100;7;0.3352;0.26848;2.67581;0.287776;2.36592
100;100;409;0.320672;18.1456;114.176;19.7574;81.6128
100;100;41;0.326944;1.78688;17.7387;1.90922;13.9928
100;100;62;0.323776;2.77773;27.0144;3.00886;21.1218
100;100;251;0.300064;11.4366;84.4819;12.3217;61.3518
100;100;37;0.28624;1.75789;16.2216;1.81709;12.8748
100;100;266;0.287744;12.0473;85.8274;12.7167;62.4845
100;100;192;0.278368;8.80394;74.0471;9.46422;54.6014
100;100;95;0.273504;4.22122;40.3933;4.68243;31.1123
100;100;309;0.281312;13.7468;89.9223;14.7419;64.6492
100;100;278;0.279616;12.2492;85.7931;13.1877;61.0923
100;100;139;0.270144;6.33696;56.2536;6.8063;41.2287
100;100;255;0.291808;11.8924;89.6769;12.4251;66.2341
100;100;13;0.292064;0.534784;5.27798;0.570432;4.40339
100;100;58;0.265312;2.56381;25.0634;2.74118;19.1464
100;100;154;0.27888;6.87466;61.713;7.392;46.1555
100;100;322;0.270816;14.1607;91.2819;15.1844;66.0182
100;100;95;0.279424;4.4399;42.4652;4.63526;32.5661
100;100;38;0.290144;1.6617;16.7646;1.77821;13.0495
100;100;50;0.274624;2.26806;21.8504;2.45498;16.923
100;100;156;0.272992;6.82141;57.7454;7.41747;42.3832
100;100;46;0.276832;2.11443;19.2644;2.0751;15.0874
100;100;146;0.268704;6.84762;54.9663;7.01616;39.6888
100;100;175;0.278752;7.7831;66.023;8.34295;47.5905
100;100;108;0.276256;4.844;45.2394;5.21773;34.3746
100;100;8;0.281216;0.313408;2.99856;0.440192;2.6896
100;100;11;0.277728;0.433856;4.30106;0.4624;3.62144
100;100;87;0.2656;3.91549;36.8339;4.08672;28.7338
100;100;254;0.279936;11.259;79.5348;12.309;57.576
100;100;153;0.282528;6.69904;58.3437;7.23574;43.1989
100;100;311;0.269952;13.8988;98.2138;14.8987;71.9578
100;100;28;0.279136;1.30211;11.9532;1.41363;9.58896
100;100;44;0.277248;2.11024;18.7881;2.1895;15.1842
100;100;349;0.274432;15.6909;101.655;16.8458;73.1943
