dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
5;100;490;0.100992;17.7494;26.1219;22.3683;22.6651
5;100;437;0.07712;15.6198;23.129;19.7569;19.9498
5;100;107;0.067648;3.75914;5.53984;4.6568;4.68077
5;100;48;0.069312;1.63453;2.38717;2.04902;2.20714
5;100;125;0.068896;4.31558;6.57046;5.49658;5.6336
5;100;205;0.065152;7.42416;10.8387;9.20311;9.41331
5;100;200;0.072352;7.32794;10.9431;9.33194;9.57225
5;100;55;0.075072;3.4209;3.95392;2.84154;2.996
5;100;494;0.073792;17.8216;26.2261;22.4399;22.7857
5;100;148;0.067328;5.09392;7.65101;6.41606;6.45613
5;100;642;0.064992;23.1969;34.0826;29.1973;29.1444
5;100;370;0.073952;13.2976;19.4467;16.4665;16.6803
5;100;34;0.066016;1.21482;1.78022;1.63898;1.56877
5;100;35;0.067776;1.2199;1.80166;1.53574;1.69776
5;100;272;0.07104;9.46966;14.3499;12.0562;12.1955
5;100;132;0.072512;4.82288;7.16951;6.11098;6.2359
5;100;111;0.068032;3.93216;5.80835;4.94563;5.18275
5;100;296;0.071904;10.5604;15.5858;13.4095;13.4231
5;100;658;0.068224;24.0694;35.5924;30.2873;30.5441
5;100;269;0.06736;9.55388;14.0766;12.1849;12.242
5;100;161;0.072608;5.75866;8.53949;7.34391;7.31248
5;100;80;0.065216;2.72589;4.22054;3.46595;3.5345
5;100;233;0.06256;8.22995;12.2001;10.3956;10.5183
5;100;1055;0.06912;37.7766;55.9077;47.5155;47.866
5;100;292;0.072352;10.6159;15.6435;13.2101;13.4266
5;100;241;0.088288;8.83213;13.1544;11.2688;11.2549
5;100;207;0.106176;7.50541;10.9037;9.19821;9.57267
5;100;32;0.086816;1.16912;1.6801;1.42528;1.48749
5;100;28;0.221152;0.982848;1.42224;1.22387;1.26557
5;100;183;0.072064;6.55251;9.86906;8.3217;8.3031
5;100;189;0.14864;6.55549;9.71619;8.496;8.35894
5;100;41;0.10528;1.45853;2.14355;1.82406;1.90413
5;100;145;0.156032;5.17392;7.5416;6.46182;6.51667
5;100;400;0.120192;14.251;20.9682;17.8975;18.2185
5;100;236;0.076448;8.29968;12.4951;10.4536;10.6747
5;100;34;0.089152;1.38461;1.81174;1.52992;1.65392
5;100;12;0.09712;0.396608;0.584736;0.51792;0.55088
5;100;62;0.07088;2.20554;3.23888;2.93888;2.82141
5;100;44;0.081632;1.52208;2.27894;1.9623;1.94822
5;100;104;0.071648;3.67098;5.41098;4.89709;4.70624
5;100;30;0.101024;1.04221;1.56272;1.30784;1.36918
5;100;76;0.07216;2.68758;3.9977;3.39939;3.56877
5;100;24;0.192608;0.961632;1.27094;1.08886;1.19414
5;100;479;0.068416;17.1734;25.2026;21.5338;21.5677
5;100;338;0.104768;12.0733;17.6319;15.0982;15.2454
5;100;243;0.088832;8.6944;13.1356;11.0539;11.2552
5;100;122;0.083232;4.50931;6.45846;5.38125;5.45315
5;100;248;0.108032;9.07344;13.2668;11.3161;11.3363
5;100;208;0.101408;7.45523;11.118;9.58688;9.48787
5;100;28;0.078912;0.979904;1.46112;1.22202;1.29773
