dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;100;104;0.111808;3.672;7.14454;4.43715;6.12365
10;100;305;0.084512;11.3679;22.3511;14.0676;18.5404
10;100;15;0.09296;0.503712;1.01939;0.645536;0.907552
10;100;5;0.086304;0.144832;0.289664;0.268736;0.311648
10;100;28;0.086336;0.973472;1.92102;1.20499;1.69344
10;100;184;0.08688;6.80266;13.3002;8.20624;11.269
10;100;29;0.087424;1.02038;2.03741;1.24422;1.8719
10;100;233;0.09088;8.43145;16.4647;10.2295;13.7982
10;100;10;0.08592;0.312416;0.630176;0.387552;0.58672
10;100;97;0.083744;3.75258;7.45549;4.6184;6.22845
10;100;418;0.157664;15.301;30.0017;18.894;25.0092
10;100;227;0.096672;9.69287;17.2742;11.9674;14.9376
10;100;28;0.103904;0.956512;1.92061;1.17974;1.6681
10;100;368;0.083648;13.4172;26.0132;16.7588;22.0091
10;100;541;0.094304;19.9101;37.8065;24.3743;31.3508
10;100;252;0.096608;9.0183;18.0229;11.1283;14.9954
10;100;80;0.08848;2.89171;5.67264;3.50605;4.97734
10;100;68;0.092928;2.40074;5.01786;3.00413;4.11715
10;100;256;0.09104;9.08221;17.9278;11.1137;15.119
10;100;110;0.088352;3.92653;7.91581;4.87891;6.75034
10;100;581;0.08976;21.0543;41.3384;26.0798;34.4644
10;100;200;0.094432;7.4336;14.5935;9.14893;12.5343
10;100;109;0.103776;4.3527;8.5617;5.41168;7.18858
10;100;22;0.092576;0.773888;1.63213;0.947008;1.35171
10;100;151;0.093504;5.56771;11.1113;6.84106;9.34269
10;100;12;0.096864;0.407392;0.821408;0.504256;0.750624
10;100;235;0.087456;8.56595;17.142;10.6642;14.1219
10;100;189;0.091936;6.98569;13.5546;8.69619;11.5393
10;100;212;0.085472;7.73901;15.6029;9.67319;12.8857
10;100;40;0.096096;1.4288;2.87341;1.75974;2.46749
10;100;240;0.091392;9.23165;17.718;11.1222;14.9877
10;100;65;0.093344;2.30765;4.63389;2.85395;3.9625
10;100;158;0.086624;5.6647;11.5094;7.06842;9.57142
10;100;193;0.084736;6.72624;13.4006;8.28582;11.1632
10;100;680;0.084448;25.4897;49.0412;31.3738;40.7267
10;100;45;0.096544;1.65821;3.29146;2.09658;2.86422
10;100;91;0.096256;3.436;6.79123;4.12634;5.78816
10;100;466;0.093152;18.1393;35.3935;22.0006;29.0476
10;100;193;0.09216;7.06982;14.2009;8.83885;11.7616
10;100;116;0.090816;4.11415;8.40234;5.12749;7.13306
10;100;440;0.121408;17.0108;32.8715;20.7732;27.3652
10;100;84;0.092896;3.03277;6.09475;3.77085;5.26957
10;100;135;0.08864;4.80006;9.61047;6.19952;8.20374
10;100;111;0.08816;4.08918;8.04214;4.90317;6.72394
10;100;23;0.092256;0.811808;1.60326;0.982688;1.39741
10;100;217;0.090656;8.07658;15.6051;9.9111;13.0338
10;100;101;0.0944;3.71283;7.59798;4.712;6.19709
10;100;88;0.087424;3.36202;6.60733;4.18851;5.72842
10;100;277;0.094816;9.99894;19.4741;12.2942;16.3095
10;100;15;0.089248;0.492736;0.968576;0.601248;0.887168
