dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;100;249;0.949536;64.3588;27.1988;11.9898;81.5382
10;100;336;0.0504;85.3891;36.6806;16.0798;107.999
10;100;540;0.044704;139.102;59.2801;26.3379;175.627
10;100;5;0.056608;1.02829;0.44336;0.193568;1.76182
10;100;111;0.050592;27.8599;12.0366;5.22151;35.3901
10;100;47;0.043456;11.807;5.19722;2.2121;15.0635
10;100;39;0.044384;9.78585;4.17664;1.88554;12.6332
10;100;35;0.045344;8.80525;3.74022;1.65517;11.4449
10;100;130;0.076832;33.1463;14.1283;6.19827;41.8774
10;100;119;0.04752;29.9966;12.9215;5.62678;38.0476
10;100;28;0.04864;6.91734;3.10688;1.29507;8.92694
10;100;414;0.044512;106.406;45.3323;20.0698;134.423
10;100;132;0.058048;33.9284;14.5109;6.4592;42.9647
10;100;894;0.044896;229.788;97.8975;43.0693;289.249
10;100;42;0.04976;10.4781;4.52918;1.97494;13.4934
10;100;105;0.046624;26.7178;11.4796;5.03312;34.1126
10;100;90;0.044288;22.9558;9.76105;4.29066;29.0195
10;100;5;0.075136;1.09498;0.438848;0.191616;1.72957
10;100;55;0.04448;13.8209;5.91936;2.5976;17.8468
10;100;103;0.044992;26.6502;11.1545;4.93786;33.1502
10;100;6;0.046208;1.34102;0.55856;0.246688;1.98838
10;100;98;0.080384;24.7851;10.6313;4.6816;31.8523
10;100;763;0.046848;195.707;83.3596;36.8547;247.598
10;100;67;0.046368;17.2241;7.25738;3.16733;22.127
10;100;13;0.050688;3.0649;1.30496;0.568032;4.14941
10;100;79;0.050528;20.246;8.5712;3.77232;25.6943
10;100;181;0.044352;46.4367;19.7514;8.67418;58.3886
10;100;1253;0.051776;322.526;137.446;60.5806;406.518
10;100;155;0.046784;40.8489;17.0866;7.72832;51.5638
10;100;95;0.04448;26.4644;10.6483;4.85021;32.8265
10;100;209;0.052768;54.6085;23.1624;10.4643;69.8563
10;100;83;0.045056;21.7587;9.11555;4.03651;27.51
10;100;537;0.050368;141.774;59.5285;26.9707;178.265
10;100;202;0.060768;52.0431;22.198;9.80013;66.4556
10;100;196;0.065312;51.3165;21.6903;9.61101;65.1067
10;100;407;0.045568;105.468;44.8403;19.9042;133.537
10;100;56;0.05152;14.4133;6.01766;2.66288;17.9985
10;100;568;0.042944;145.848;62.0993;27.0685;182.651
10;100;25;0.079168;6.07363;2.61165;1.21834;8.27373
10;100;456;0.050496;117.561;50.0281;22.156;148.292
10;100;832;0.045856;213.025;91.0135;40.251;269.159
10;100;352;0.048;90.3376;38.4692;16.8894;114.446
10;100;871;0.050176;223.256;95.4877;42.0116;281.75
10;100;18;0.046752;4.35635;1.86182;0.817888;5.86618
10;100;117;0.04528;29.8187;12.7294;5.58669;37.999
10;100;259;0.046176;66.5361;28.349;12.5101;83.7533
10;100;295;0.050688;76.2722;32.4576;14.2164;96.1789
10;100;231;0.05088;58.8046;25.154;11.0758;74.3415
10;100;344;0.04448;87.5907;37.4504;16.4871;110.062
10;100;11;0.044224;2.54883;1.09066;0.479552;3.51581
