dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
50;100;334;0.231104;13.9638;58.4927;16.0721;43.4102
50;100;7;0.26752;0.252096;1.38819;0.282336;1.32451
50;100;146;0.21648;5.97606;32.5354;6.94301;24.425
50;100;22;0.248224;0.88992;5.09869;1.01123;4.18867
50;100;94;0.22496;3.8913;22.4256;4.39786;17.5516
50;100;57;0.227072;2.26893;13.5978;2.79574;10.7098
50;100;258;0.210496;11.4886;49.4929;13.4692;37.0465
50;100;127;0.225952;5.31459;31.4809;6.3633;24.0527
50;100;363;0.2176;14.6138;64.2509;16.8136;47.5493
50;100;321;0.208256;12.917;57.284;14.9227;42.2437
50;100;271;0.21648;10.9347;47.0491;12.4618;34.7767
50;100;94;0.204704;3.9047;21.8881;4.33802;17.0511
50;100;260;0.210112;10.1813;48.2551;11.878;35.3634
50;100;372;0.20176;14.9992;66.4139;17.1949;49.5115
50;100;77;0.237312;3.2456;18.2232;3.69779;14.1398
50;100;67;0.205696;2.67971;15.5144;3.08618;12.2598
50;100;340;0.211392;13.9983;62.4274;16.3649;45.7686
50;100;332;0.236736;13.211;57.0497;15.0311;41.4377
50;100;238;0.206144;9.85245;44.302;10.9236;32.9329
50;100;180;0.214816;7.15335;35.6987;8.21978;26.4325
50;100;147;0.190336;5.73606;30.8856;6.81098;23.0625
50;100;354;0.208512;14.0278;58.4343;16.3131;43.3145
50;100;209;0.190656;8.17315;43.9553;9.43946;32.8817
50;100;393;0.189664;15.8196;68.2944;18.3596;50.0619
50;100;164;0.190112;6.35766;34.993;7.47507;26.3105
50;100;187;0.174848;7.72173;35.4697;8.67085;26.3157
50;100;30;0.192192;1.12928;6.76698;1.30496;5.48707
50;100;16;0.171968;0.625472;3.62467;0.712864;2.85734
50;100;118;0.210496;4.6536;27.6296;5.29088;20.8775
50;100;370;0.183872;14.978;62.7177;16.7311;46.3958
50;100;270;0.20832;11.0308;46.315;12.5904;34.0905
50;100;24;0.190848;0.909024;5.43133;1.048;4.36506
50;100;47;0.180896;1.99914;10.8668;2.2279;8.73968
50;100;160;0.181568;6.39501;33.7348;7.3328;25.0033
50;100;85;0.192544;3.33411;19.8773;3.85168;15.5204
50;100;366;0.178016;14.469;62.588;16.6524;46.1937
50;100;37;0.205504;1.5047;9.01104;1.70883;6.79501
50;100;84;0.17888;3.5271;19.8921;4.04339;15.4289
50;100;13;0.1912;0.517888;2.98822;0.575904;2.41008
50;100;182;0.173344;7.40966;38.8059;8.28698;29.1571
50;100;74;0.206464;2.91315;17.2729;3.408;13.6288
50;100;70;0.178144;2.81546;16.3912;3.13754;12.7184
50;100;317;0.1832;12.718;54.0253;14.7127;39.8545
50;100;82;0.185792;3.31619;19.6609;3.87888;15.2357
50;100;62;0.18976;2.44275;14.628;2.79341;11.4517
50;100;55;0.17744;2.33203;12.7857;2.65523;10.0812
50;100;47;0.173248;1.8831;11.0029;2.1809;8.59187
50;100;171;0.182912;6.66243;36.2054;7.66265;27.34
50;100;113;0.176352;4.50608;25.9256;5.17213;19.941
50;100;188;0.1832;7.49933;39.2704;8.67491;29.1069
