dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
200;100;334;1.34685;107.334;417.597;19.0692;236.059
200;100;151;0.217184;48.1756;184.785;8.60816;105.303
200;100;76;0.21328;24.2062;92.1776;4.24096;53.1106
200;100;361;0.215936;115.616;443.011;20.6797;251.857
200;100;574;0.219104;184.541;704.871;32.8662;400.077
200;100;295;0.209344;96.9022;361.903;17.9014;209.177
200;100;147;0.213568;47.5058;179.572;8.46291;102.554
200;100;56;0.220096;17.7883;67.7709;3.15773;39.4312
200;100;62;0.217824;20.0803;74.8794;3.69798;43.7213
200;100;308;0.253184;99.6431;377.769;17.5692;214.299
200;100;724;0.218976;234.445;888.484;41.7643;505.071
200;100;523;0.219264;169.162;641.341;30.0467;363.82
200;100;78;0.219648;24.9214;94.6038;4.40349;54.7391
200;100;124;0.212736;39.5735;151.017;7.01443;86.0795
200;100;85;0.213472;27.0969;103.176;4.77667;59.3933
200;100;159;0.248128;50.7413;194.452;9.01895;110.783
200;100;196;0.218912;62.3981;239.495;11.1024;136.114
200;100;3;0.219488;0.64784;2.52496;0.112288;2.16954
200;100;381;0.21632;121.612;466.896;21.5477;264.262
200;100;190;0.223232;60.8246;232.472;10.6617;131.998
200;100;151;0.219104;47.8994;184.334;8.55267;104.902
200;100;123;0.215424;39.1647;149.511;6.95725;85.8174
200;100;130;0.219232;41.4202;158.63;7.38928;90.4707
200;100;326;0.247776;104.801;399.849;18.4747;226.59
200;100;66;0.22;20.7444;79.8702;3.62909;45.7296
200;100;64;0.250816;20.345;77.7312;3.63792;44.8015
200;100;1036;0.218368;332.636;1266.32;58.9178;718.218
200;100;522;0.219328;166.893;639.49;29.748;365.086
200;100;4;0.215168;0.998144;3.72451;0.166912;2.81104
200;100;86;0.210752;27.4978;104.919;4.84803;59.8968
200;100;1257;0.212736;403.999;1536.28;71.965;875.661
200;100;13;0.219424;3.82771;14.854;0.70144;9.12634
200;100;416;0.211008;133.676;510.006;23.6321;288.83
200;100;147;0.21984;47.5704;179.683;8.45754;103.142
200;100;75;0.210048;23.7542;90.9172;4.24131;52.2934
200;100;149;0.207488;47.9003;181.621;8.38534;104.155
200;100;279;0.208896;89.411;341.962;16.087;194.945
200;100;130;0.213088;41.5604;158.516;7.2768;90.1435
200;100;76;0.209472;24.0464;91.7817;4.24717;52.7024
200;100;474;0.21664;152.047;580.39;26.9378;329.204
200;100;448;0.24784;143.042;548.251;25.2126;310.006
200;100;259;0.208608;82.8218;317.784;14.6892;179.817
200;100;95;0.214432;30.5768;115.523;5.38781;66.3381
200;100;59;0.219552;18.4092;71.4355;3.25901;40.9314
200;100;264;0.206208;84.4207;323.583;14.9385;183.228
200;100;104;0.21152;32.7645;126.439;5.79632;71.9993
200;100;112;0.218208;35.6272;136.621;6.5047;78.1796
200;100;23;0.213408;7.00211;27.071;1.24195;15.9769
200;100;505;0.206048;162.241;619.054;29.0577;352.362
200;100;224;0.2144;71.8667;274.194;12.7369;155.604
