gen#;sumfit;avgfit;minfit;maxfit
1;14.4674;2.89347;2.06046;3.89656
2;8.91532;1.78306;0;2.6171
1;12.6342;2.52684;1.34739;4.58441
2;10.1856;2.03712;0;4.7593
1;18.6189;3.72378;2.24187;5.2232
2;13.614;2.72279;0;8.29386
1;11.6894;2.33789;1.00108;3.57477
2;10.3392;2.06784;0;4.1893
1;11.4407;2.28814;1.31;3.87998
2;6.70509;1.34102;0;2.55811
1;11.2196;2.24391;1.02107;4.25031
2;7.80362;1.56072;0;2.93115
1;15.2915;3.0583;0.939224;4.38119
2;9.83719;1.96744;0;4.23824
1;13.8048;2.76095;2.06394;3.2637
2;11.0621;2.21242;0;5.64331
1;18.0721;3.61442;2.63232;5.50444
2;15.2247;3.04493;0;5.50444
1;13.9723;2.79445;0.981504;4.46553
2;8.80832;1.76166;0;2.20983
1;12.6441;2.52883;0.575981;3.8988
2;15.2171;3.04341;0;7.46246
1;17.8173;3.56346;1.94732;4.51598
2;19.969;3.9938;0;9.57694
1;14.2856;2.85712;1.17974;4.33736
2;7.04331;1.40866;0;3.00516
1;13.8405;2.76811;0.360435;5.00972
2;6.58536;1.31707;0;1.74513
1;15.5147;3.10294;2.11547;3.97294
2;10.9441;2.18882;0;3.81994
1;11.8311;2.36623;1.14936;4.63129
2;6.49992;1.29998;0;3.25971
1;15.5709;3.11419;0.772376;5.29751
2;14.2367;2.84734;0;5.29751
1;12.3115;2.46229;1.86086;3.19099
2;6.37211;1.27442;0;1.82704
1;12.4102;2.48204;1.86495;3.53434
2;11.4325;2.2865;0;3.53434
1;20.5453;4.10905;2.41914;6.12671
2;16.2751;3.25503;0;6.14978
1;17.2781;3.45562;2.05543;4.9553
2;14.0609;2.81218;0;4.9553
1;8.6816;1.73632;0.356145;2.98433
2;9.33898;1.8678;0;2.98433
1;15.0561;3.01122;1.56257;3.7335
2;8.93988;1.78798;0;4.10021
1;17.7649;3.55298;2.35716;5.94413
2;17.1602;3.43203;0;8.58757
1;12.8738;2.57477;1.65453;3.55552
2;9.54327;1.90865;0;3.57132
1;13.0006;2.60013;1.42432;4.31315
2;10.667;2.13339;0;4.31315
1;14.1561;2.83121;2.00414;3.87841
2;9.01667;1.80333;0;4.26571
1;11.4413;2.28826;1.0989;4.02251
2;9.57472;1.91494;0;4.02251
1;11.5885;2.31769;0.183869;3.9435
2;11.8599;2.37198;0;5.50247
1;11.8095;2.36191;0.21918;4.80188
2;11.0839;2.21679;0;5.72901
1;18.0169;3.60338;0.780559;5.64231
2;23.9104;4.78208;0;9.34586
1;11.6848;2.33697;1.42276;3.77587
2;7.81912;1.56382;0;4.89952
1;12.1556;2.43111;1.22255;4.56396
2;6.96113;1.39223;0;3.73426
1;13.3559;2.67118;1.42531;4.26585
2;5.85703;1.17141;0;1.56111
1;15.3289;3.06579;2.14333;4.23364
2;13.0695;2.6139;0;6.71936
1;19.4674;3.89348;1.50444;5.05339
2;20.8471;4.16942;0;10.5744
1;14.1688;2.83375;1.25397;5.96534
2;12.5357;2.50714;0;7.31017
1;10.6662;2.13325;1.04847;2.89277
2;8.7421;1.74842;0;2.89277
1;13.3787;2.67573;1.44185;4.79506
2;9.13912;1.82782;0;3.36498
1;16.2705;3.25411;1.78238;4.47411
2;13.0566;2.61132;0;6.32473
1;16.6007;3.32013;1.47765;4.86817
2;15.5965;3.1193;0;7.88603
1;7.2759;1.45518;0.871021;2.25346
2;7.76514;1.55303;0;2.86678
1;10.5503;2.11007;0.703195;3.47173
2;7.09204;1.41841;0;3.32676
1;12.2289;2.44578;1.06311;4.97911
2;6.51752;1.3035;0;2.19565
1;16.8821;3.37642;2.1616;5.07443
2;10.8876;2.17751;0;3.33199
1;8.98347;1.79669;0.451259;3.87308
2;9.27366;1.85473;0;4.97686
1;9.6672;1.93344;0.282496;3.57612
2;3.27708;0.655415;0;1.42578
1;16.9604;3.39207;1.99295;5.76652
2;19.6345;3.9269;0;5.32464
1;10.9253;2.18506;1.53914;3.36063
2;8.53039;1.70608;0;2.62903
1;13.2918;2.65837;1.0548;5.29768
2;11.3434;2.26868;0;7.61728
