dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
200;5;15;0.088416;0.438944;0.905376;0.392416;0.85152
200;5;6;0.05376;0.150176;0.313632;0.136544;0.328864
200;5;30;0.054464;0.958016;1.59136;0.793024;1.49808
200;5;30;0.053696;0.853696;1.45008;0.899008;1.5655
200;5;3;0.05776;0.06032;0.111968;0.05456;0.164192
200;5;8;0.057888;0.33616;0.435616;0.261088;0.676352
200;5;13;0.061632;0.371552;0.697568;0.339328;0.73136
200;5;16;0.061984;0.473824;0.916544;0.424512;0.9016
200;5;14;0.061184;0.396448;0.752224;0.404768;0.977696
200;5;6;0.060544;0.153312;0.344512;0.140832;0.340832
200;5;8;0.06048;0.21728;0.453088;0.197024;0.459072
200;5;11;0.05792;0.307904;0.670304;0.293024;0.647008
200;5;21;0.06096;0.722144;1.27923;0.622112;1.13178
200;5;9;0.056928;0.24272;0.478752;0.228384;0.498304
200;5;12;0.056608;0.334848;0.686656;0.310432;0.689088
200;5;20;0.055872;0.57696;1.13539;0.53648;1.10381
200;5;7;0.055648;0.225312;0.498592;0.17408;0.399584
200;5;5;0.05504;0.122816;0.240544;0.12368;0.286112
200;5;3;0.058496;0.061408;0.114816;0.056384;0.16912
200;5;4;0.05792;0.092032;0.16208;0.084224;0.22496
200;5;9;0.061024;0.242432;0.431232;0.225088;0.511264
200;5;4;0.06112;0.09232;0.205824;0.089664;0.225632
200;5;74;0.061472;2.33114;3.82205;2.22573;3.39619
200;5;9;0.083936;0.310432;0.674496;0.313376;0.608256
200;5;12;0.066112;0.34816;0.648256;0.322688;0.704288
200;5;29;0.060864;0.87392;1.73734;0.822688;1.72048
200;5;7;0.064672;0.189888;0.427232;0.174144;0.41648
200;5;26;0.061216;0.7904;1.49443;0.73248;1.56669
200;5;48;0.063264;1.4848;2.4727;1.36605;2.35539
200;5;20;0.072192;0.578752;1.18918;0.53776;1.08566
200;5;22;0.067264;0.773472;1.18957;0.599424;1.24666
200;5;14;0.068704;0.410336;0.855264;0.389088;0.856192
200;5;17;0.067072;0.496768;1.04467;0.46944;0.9688
200;5;11;0.065088;0.31248;0.661216;0.291616;0.649184
200;5;24;0.179584;0.72848;1.36778;0.655008;1.28371
200;5;13;0.069984;0.370464;0.6688;0.340416;0.748416
200;5;73;0.06336;2.60925;3.76371;2.41258;3.52394
200;5;31;0.075264;0.924512;1.90339;0.856384;1.61821
200;5;4;0.069568;0.091584;0.205376;0.0848;0.22864
200;5;9;0.067232;0.245632;0.53088;0.22544;0.514368
200;5;13;0.077664;0.364032;0.73952;0.347456;0.769664
200;5;87;0.066464;2.65763;4.37402;2.55779;3.9296
200;5;4;0.070592;0.091584;0.221856;0.084192;0.228672
200;5;30;0.067552;0.913408;1.61424;0.999136;1.5969
200;5;45;0.101664;1.37024;2.4393;1.31312;2.33434
200;5;8;0.07216;0.215296;0.403168;0.206944;0.473376
200;5;55;0.204896;1.69584;2.65862;1.7593;2.49238
200;5;42;0.077888;1.24819;2.13654;1.20077;1.95843
200;5;25;0.063072;0.733344;1.47878;0.679712;1.36518
200;5;38;0.069184;1.14589;1.93862;1.05699;1.95203
