gen#;sumfit;avgfit;minfit;maxfit
3;13.7536;2.75073;1.46269;4.34765
4;10.4086;2.08171;1.46269;3.00836
5;7.56944;1.51389;0;2.94382
1;30.1213;6.02425;4.37869;8.11881
2;23.6977;4.73954;0.788651;12.6922
3;13.11;2.62199;0.788651;4.63436
4;16.2372;3.24744;0;6.30095
1;19.7802;3.95605;2.72945;5.84392
2;17.848;3.56959;2.25422;4.23985
3;8.24178;1.64836;0;2.18544
1;29.2352;5.84703;3.79463;9.13075
2;26.2864;5.25727;3.57498;9.13075
3;21.2831;4.25662;0.458888;7.67097
4;7.69959;1.53992;0.458888;2.17799
5;6.09259;1.21852;0.458888;1.72576
6;3.05999;0.611998;0;1.33336
1;30.4434;6.08868;4.62224;7.70608
2;24.1457;4.82915;0.275797;9.40964
3;5.50114;1.10023;0;2.99033
1;24.7375;4.94751;3.52248;7.43531
2;23.8266;4.76533;2.9144;7.43531
3;18.548;3.70959;2.25153;4.80898
4;16.9797;3.39594;2.25153;4.49846
5;14.4061;2.88121;1.65668;4.49846
6;9.96285;1.99257;0;4.49846
1;22.5962;4.51923;3.17415;6.12026
2;20.2908;4.05817;2.96496;7.6991
3;13.1473;2.62946;0;4.56766
1;18.5084;3.70168;2.64283;5.65095
2;17.27;3.454;2.08765;6.46773
3;13.5426;2.70851;2.08765;3.72542
4;10.2601;2.05202;0.538836;2.77299
5;2.15535;0.431069;0;0.538836
1;34.1532;6.83064;4.8547;8.24865
2;35.508;7.1016;2.80664;16.6473
3;28.5432;5.70864;1.16256;9.22408
4;8.91781;1.78356;1.16256;3.59747
5;12.8318;2.56636;0.876847;3.59747
6;16.3035;3.2607;0;11.5343
1;30.4462;6.08923;4.43725;8.14763
2;29.5972;5.91945;1.13438;9.82889
3;14.8536;2.97073;0;8.14763
1;25.2186;5.04371;2.53107;8.48753
2;16.3846;3.27693;0.443064;3.98539
3;12.8423;2.56846;0.443064;3.98539
4;9.29794;1.85959;0.443064;3.98539
5;1.77226;0.354451;0;0.443064
1;22.9894;4.59787;2.02843;7.55206
2;17.611;3.5222;1.88446;9.1764
3;15.7914;3.15829;1.88446;6.07088
4;11.5134;2.30268;0.333303;4.48968
5;6.36221;1.27244;0.333303;1.62387
6;4.75297;0.950593;0;1.53314
1;23.5331;4.70663;1.94554;7.66292
2;12.588;2.51761;0.849293;4.30019
3;10.3021;2.06043;0.849293;2.75829
4;10.3021;2.06043;0.849293;2.75829
5;7.16216;1.43243;0.849293;1.63425
6;7.36614;1.47323;0.849293;1.63425
7;8.56615;1.71323;0;3.34178
1;31.7226;6.34452;4.65862;8.01981
2;43.1706;8.63412;2.45375;16.8611
3;25.5582;5.11165;0.204237;16.2692
4;9.28898;1.8578;0;3.31549
1;31.1452;6.22904;3.74431;7.98324
2;31.0397;6.20794;2.43242;9.66333
3;20.5145;4.1029;0.827263;7.25404
4;13.3035;2.6607;0.206927;4.11043
5;7.42084;1.48417;0.206927;2.87234
6;2.93131;0.586262;0;1.18415
1;27.261;5.45221;3.68893;8.87593
2;22.8055;4.56111;2.391;7.52365
3;18.9558;3.79116;0.604952;7.52365
4;18.9586;3.79173;0.604952;12.2942
5;20.9811;4.19621;0;18.1572
1;26.9039;5.38078;3.3008;7.81889
2;27.1231;5.42462;1.99891;8.43013
3;17.8457;3.56913;1.99891;5.6964
4;15.5805;3.11609;0.762428;5.6964
5;9.31998;1.864;0.730426;2.97017
6;5.76266;1.15253;0.68291;1.73563
7;5.23823;1.04765;0;1.73563
1;29.718;5.9436;4.75858;7.58122
2;30.7278;6.14555;1.64012;10.8112
3;21.4385;4.28771;1.64012;7.58122
4;35.6543;7.13086;0;26.8871
1;25.4046;5.08092;3.86211;6.32201
2;25.8398;5.16796;0.280507;8.25038
3;14.8942;2.97884;0.280507;7.45217
4;3.07749;0.615498;0;1.29171
1;26.2657;5.25314;1.60933;9.10566
2;15.1601;3.03202;0.489749;5.42182
3;9.15638;1.83128;0;4.09584
1;29.7507;5.95013;3.62935;8.22738
2;30.5487;6.10974;1.97232;18.6611
3;15.1422;3.02845;0;8.83556
1;26.7659;5.35319;1.33122;7.23741
2;20.9913;4.19825;1.33122;7.23741
3;8.31532;1.66306;0.522531;2.97275
4;4.80442;0.960883;0;1.50897
1;28.0264;5.60529;4.25808;7.75738
2;24.9623;4.99245;1.53151;11.5841
3;23.4475;4.6895;0;15.2339
1;27.374;5.4748;3.76485;6.44563
2;32.3717;6.47434;1.80868;11.3748
3;25.5036;5.10072;1.62954;6.13986
4;10.5942;2.11884;1.62954;2.36913
5;5.01785;1.00357;0;1.3755
1;28.8526;5.77053;2.49689;7.60323
2;27.0586;5.41173;1.78969;14.8829
3;21.662;4.3324;0;11.1581
1;26.977;5.39539;2.96191;7.5275
2;21.1253;4.22506;1.18332;8.57242
3;8.75619;1.75124;0;3.0223
1;26.4286;5.28572;2.91174;7.92212
2;20.2045;4.04091;2.91174;5.1812
3;19.5256;3.90512;1.28126;6.51343
4;13.388;2.67761;1.28126;5.1812
5;14.9486;2.98972;0.792901;7.44888
6;14.5715;2.9143;0;7.27443
1;27.4619;5.49238;3.18624;8.97651
2;21.7899;4.35799;0.771325;10.0031
3;13.5163;2.70326;0.771325;3.18624
4;13.5163;2.70326;0.771325;3.18624
5;13.5163;2.70326;0.771325;3.18624
6;12.0227;2.40454;0.771325;3.58246
7;4.70429;0.940858;0;1.93901
1;23.4578;4.69156;2.87205;7.83211
2;15.1004;3.02008;1.58783;4.89641
3;16.513;3.30261;0;8.24342
1;30.6983;6.13966;4.43156;8.36641
2;31.9483;6.38966;1.7304;13.2036
3;26.36;5.27199;1.7304;13.2036
4;12.4847;2.49693;0;6.2376
1;25.5859;5.11718;2.31845;8.21692
2;24.9397;4.98793;1.99004;11.1054
3;26.9188;5.38376;1.99004;11.1054
4;6.98335;1.39667;0;3.07943
1;24.515;4.90301;4.25539;5.46671
2;25.614;5.12281;1.90011;10.7294
3;9.43011;1.88602;0;2.59453
1;26.3768;5.27535;3.36555;6.3303
2;24.2971;4.85943;2.02686;9.13788
3;15.0375;3.0075;1.67274;4.47659
4;15.4725;3.09449;1.67274;4.47659
5;11.0543;2.21086;0;3.48787
