dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;5;5;0.06288;0.15328;0.118656;0.108416;0.169312
10;5;6;0.030528;0.145504;0.146912;0.13536;0.166336
10;5;23;0.031136;0.680896;0.673568;0.596416;0.672
10;5;20;0.030976;0.540192;0.550528;0.528128;0.552864
10;5;4;0.031264;0.124224;0.087264;0.081536;0.11072
10;5;9;0.031296;0.226784;0.229184;0.216992;0.250048
10;5;22;0.030944;0.644992;0.737088;0.658144;0.642752
10;5;5;0.030912;0.114816;0.118368;0.108736;0.138496
10;5;23;0.030752;0.645376;0.64144;0.625568;0.654208
10;5;6;0.031072;0.154592;0.145568;0.135808;0.1664
10;5;22;0.03136;0.595552;0.785088;0.780128;0.632896
10;5;6;0.035008;0.141792;0.1448;0.135584;0.165952
10;5;3;0.031104;0.056864;0.058176;0.054144;0.082912
10;5;5;0.03056;0.113728;0.125024;0.108992;0.138272
10;5;7;0.031008;0.170144;0.186912;0.161952;0.231552
10;5;30;0.03088;0.826624;0.843104;0.829184;0.8352
10;5;17;0.0536;0.453472;0.463232;0.4336;0.479008
10;5;5;0.031168;0.114016;0.126176;0.108576;0.150048
10;5;4;0.030848;0.085472;0.088384;0.081632;0.110464
10;5;7;0.03072;0.180704;0.174784;0.162592;0.19248
10;5;3;0.03072;0.057184;0.058592;0.053952;0.083008
10;5;9;0.030464;0.230816;0.229408;0.265408;0.259264
10;5;3;0.192544;0.057408;0.057824;0.054688;0.085056
10;5;19;0.030784;0.532448;0.52768;0.488992;0.546176
10;5;6;0.0312;0.141728;0.145504;0.136576;0.166208
10;5;13;0.041632;0.35056;0.349952;0.325248;0.370112
10;5;11;0.041664;0.308032;0.431424;0.371488;0.470272
10;5;9;0.039808;0.548736;0.39344;0.337184;0.44256
10;5;11;0.037312;0.329184;0.311424;0.290912;0.357248
10;5;6;0.037344;0.153312;0.156896;0.14496;0.178848
10;5;12;0.036768;0.336096;0.339648;0.319936;0.35632
10;5;8;0.038016;0.214592;0.216896;0.207648;0.238112
10;5;12;0.037952;0.33712;0.436192;0.325344;0.361856
10;5;8;0.042752;0.214464;0.22032;0.20272;0.23824
10;5;8;0.064672;0.211968;0.235456;0.223232;0.283264
10;5;60;0.03888;1.80598;1.97536;1.7385;1.76096
10;5;3;0.035648;0.060992;0.064032;0.05776;0.08896
10;5;4;0.037632;0.091136;0.095904;0.086592;0.122688
10;5;39;0.037504;1.14611;1.15971;1.11213;1.26858
10;5;12;0.0416;0.335104;0.339008;0.317632;0.354784
10;5;22;0.03808;0.64368;0.781792;0.612608;0.652224
10;5;5;0.046176;0.117536;0.12032;0.112736;0.165696
10;5;6;0.041216;0.147488;0.16032;0.140576;0.174016
10;5;3;0.040704;0.05904;0.059808;0.056192;0.100896
10;5;6;0.041952;0.147584;0.15216;0.139904;0.173088
10;5;4;0.04096;0.088416;0.09248;0.083808;0.114752
10;5;9;0.04048;0.235392;0.238368;0.229696;0.259072
10;5;13;0.040864;0.351712;0.36016;0.333408;0.38704
10;5;16;0.040832;0.451744;0.492768;0.57248;0.473632
10;5;14;0.047488;0.381568;0.392512;0.363712;0.402496
