dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
50;5;29;0.07264;0.879392;1.0295;0.788544;0.997152
50;5;14;0.04592;0.400512;0.474784;0.36576;0.507936
50;5;5;0.042752;0.12368;0.154752;0.112384;0.172224
50;5;7;0.046016;0.181024;0.222752;0.169952;0.24
50;5;12;0.045728;0.334688;0.436704;0.329056;0.424704
50;5;9;0.039872;0.242752;0.285952;0.23824;0.311488
50;5;23;0.039232;0.66416;0.985088;0.67056;1.09619
50;5;58;0.039776;1.77661;1.95168;1.68787;1.82122
50;5;19;0.041504;0.547904;0.635424;0.487104;0.627328
50;5;41;0.04048;1.34022;1.39901;1.10691;1.38352
50;5;5;0.056064;0.1432;0.143584;0.116;0.182784
50;5;19;0.045792;0.691104;0.857632;0.570432;0.738976
50;5;17;0.047872;0.491168;0.615616;0.469664;0.60496
50;5;8;0.047712;0.217888;0.258848;0.202816;0.285952
50;5;14;0.048;0.546304;0.546624;0.519744;0.64528
50;5;32;0.074368;1.1463;1.16378;1.08307;1.13037
50;5;20;0.04752;0.584288;0.725888;0.550368;0.70976
50;5;11;0.043392;0.311264;0.469728;0.296128;0.429504
50;5;28;0.046368;0.842144;1.01216;0.781152;0.982976
50;5;28;0.046272;0.892672;1.12038;0.781664;0.98064
50;5;38;0.046368;1.14189;1.36224;1.05581;1.29782
50;5;20;0.05264;0.619232;0.711936;0.679232;0.910912
50;5;13;0.046784;0.367712;0.449216;0.3448;0.461792
50;5;35;0.04448;1.0977;1.27536;1.05344;1.404
50;5;15;0.046624;0.424448;0.521216;0.39904;0.527264
50;5;78;0.053504;2.38886;2.70602;2.39171;2.77856
50;5;33;0.056064;0.962624;1.1241;0.900384;1.11808
50;5;18;0.0504;0.506176;0.72848;0.672192;0.617536
50;5;8;0.056032;0.208704;0.258592;0.196032;0.288512
50;5;42;0.05008;1.26525;1.53402;1.22394;1.46614
50;5;7;0.17808;0.1816;0.243424;0.169024;0.243392
50;5;11;0.073216;0.335744;0.431776;0.336128;0.435328
50;5;12;0.227392;0.355552;0.419392;0.311744;0.421248
50;5;38;0.047072;1.16442;1.37043;1.09392;1.31283
50;5;29;0.074464;0.914336;1.04115;0.83184;1.04006
50;5;14;0.091488;0.38848;0.544032;0.52416;0.483424
50;5;10;0.115168;0.267712;0.347808;0.3096;0.396704
50;5;3;0.089024;0.0584;0.073952;0.054624;0.1048
50;5;21;0.243072;0.618016;0.711104;0.562496;0.717056
50;5;9;0.106368;0.388384;0.409856;0.251808;0.33488
50;5;16;0.072864;0.453024;0.556736;0.423648;0.5816
50;5;23;0.045952;0.682784;0.835232;0.642304;0.805248
50;5;67;0.043008;2.03062;2.54269;1.87181;2.1401
50;5;17;0.072896;0.478432;0.614112;0.460352;0.593632
50;5;7;0.072096;0.179488;0.226208;0.168128;0.275744
50;5;52;0.07024;1.52291;1.8128;1.57523;1.72022
50;5;7;0.09168;0.216224;0.228896;0.179296;0.26608
50;5;5;0.068224;0.139968;0.148;0.126368;0.174944
50;5;10;0.074112;0.275648;0.4696;0.26256;0.362048
50;5;26;0.042496;0.764832;0.94032;0.719616;0.905312
