dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
5;5;3;0.060224;0.095872;0.085056;0.059104;0.11632
5;5;4;0.035264;0.09184;0.088736;0.085664;0.114144
5;5;5;0.033216;0.121984;0.116832;0.113952;0.14176
5;5;4;0.036192;0.091968;0.090912;0.085824;0.11376
5;5;8;0.036448;0.214432;0.224992;0.200448;0.2272
5;5;4;0.036224;0.093184;0.089056;0.0864;0.114208
5;5;3;0.03632;0.060576;0.060512;0.06992;0.085248
5;5;5;0.036352;0.227776;0.121856;0.11504;0.143072
5;5;4;0.036704;0.091616;0.090112;0.085536;0.115776
5;5;4;0.036768;0.0912;0.089248;0.08608;0.114176
5;5;6;0.036384;0.152064;0.149984;0.14608;0.171008
5;5;4;0.03328;0.089632;0.088864;0.085952;0.114208
5;5;3;0.036576;0.061088;0.061024;0.057472;0.085888
5;5;3;0.036064;0.060896;0.058848;0.057696;0.085664
5;5;5;0.036512;0.121152;0.119424;0.11424;0.142912
5;5;3;0.036416;0.060672;0.062784;0.057632;0.086048
5;5;6;0.03648;0.151552;0.1504;0.142944;0.172832
5;5;5;0.036576;0.120864;0.11888;0.118784;0.14304
5;5;4;0.036256;0.091744;0.08992;0.085952;0.114592
5;5;3;0.036288;0.059904;0.059552;0.114656;0.11872
5;5;6;0.033952;0.14704;0.148544;0.180704;0.384256
5;5;3;0.028576;0.057824;0.058176;0.054848;0.099808
5;5;6;0.039552;0.143936;0.14144;0.138368;0.174176
5;5;3;0.031488;0.05744;0.06816;0.055552;0.086208
5;5;5;0.031392;0.1144;0.116096;0.11008;0.146912
5;5;6;0.086496;0.1544;0.144448;0.138048;0.191136
5;5;3;0.107808;0.09168;0.073088;0.069728;0.199712
5;5;5;0.0312;0.125408;0.132448;0.117728;0.145696
5;5;6;0.032992;0.149888;0.15136;0.143296;0.174976
5;5;7;0.037568;0.180416;0.177952;0.172576;0.208832
5;5;4;0.037696;0.091136;0.089344;0.096576;0.159232
5;5;6;0.15168;0.179456;0.184352;0.161568;0.206112
5;5;5;0.0344;0.157056;0.13664;0.135424;0.196256
5;5;7;0.031424;0.189312;0.189504;0.17712;0.204608
5;5;4;0.033952;0.092416;0.092256;0.088768;0.120864
5;5;4;0.033664;0.09152;0.09312;0.088576;0.121344
5;5;3;0.033024;0.061536;0.061344;0.058912;0.090912
5;5;3;0.033632;0.061504;0.060928;0.058656;0.09152
5;5;4;0.033696;0.09184;0.092128;0.08848;0.32144
5;5;3;0.033184;0.06176;0.06128;0.059264;0.09232
5;5;5;0.033376;0.123616;0.1368;0.11856;0.150368
5;5;3;0.032384;0.062208;0.061376;0.059872;0.088416
5;5;3;0.033792;0.0816;0.061536;0.059456;0.08848
5;5;6;0.034624;0.15408;0.15552;0.164128;0.366016
5;5;7;0.034016;0.18416;0.181984;0.175168;0.209728
5;5;3;0.034976;0.05984;0.059488;0.057408;0.086336
5;5;4;0.036544;0.090016;0.08928;0.086464;0.113152
5;5;4;0.036384;0.08688;0.102048;0.085792;0.112704
5;5;3;0.036288;0.06368;0.063136;0.059136;0.087392
5;5;5;0.03712;0.1312;0.129088;0.114112;0.145248
