gen#;sumfit;avgfit;minfit;maxfit
1;402.364;80.4728;65.4675;90.17
2;507.528;101.506;45.3345;197.345
3;579.638;115.928;45.3345;197.345
4;469.857;93.9715;41.2803;209.508
5;320.874;64.1747;22.1262;105.302
6;202.513;40.5026;22.1262;82.457
7;305.385;61.0769;14.2379;106.122
8;237.671;47.5341;14.2379;104.612
9;97.9783;19.5957;8.66862;38.834
10;79.7204;15.9441;6.76817;33.2996
11;109.015;21.803;5.62194;38.834
12;114.211;22.8422;5.62194;38.834
13;72.9325;14.5865;5.62194;23.2516
14;80.9988;16.1998;5.62194;23.2516
15;39.8816;7.97633;5.62194;14.1116
16;55.4999;11.1;3.32432;19.813
17;32.7874;6.55748;3.32432;17.5233
18;20.7842;4.15684;2.65183;7.42617
19;29.3738;5.87476;1.31857;14.7646
20;8.25895;1.65179;1.31857;2.39176
21;8.2948;1.65896;1.31857;2.39176
22;8.61357;1.72271;1.20139;2.33206
23;6.92289;1.38458;1.20139;1.559
24;6.72216;1.34443;1.20139;1.559
25;6.69145;1.33829;1.08039;1.56472
26;6.03993;1.20799;1.08039;1.41536
27;5.56996;1.11399;1.08039;1.12662
28;5.48476;1.09695;0.96992;1.15664
29;5.17489;1.03498;0.96992;1.15664
30;5.52584;1.10517;0.912358;1.32555
31;5.00764;1.00153;0.912358;1.087
32;4.79204;0.958408;0.912358;0.96992
33;3.9501;0.790021;0;1.08455
1;397.691;79.5382;72.4795;87.3775
2;470.375;94.0749;37.8773;196.924
3;517.366;103.473;11.2423;392.492
4;131.736;26.3471;11.2423;37.8773
5;67.9516;13.5903;9.55558;18.4925
6;81.4325;16.2865;5.78266;32.2612
7;29.8928;5.97856;5.78266;6.76219
8;29.261;5.8522;5.78266;6.09856
9;32.3034;6.46068;4.22401;10.7745
10;27.3546;5.47093;4.22401;5.78266
11;35.2793;7.05586;2.59967;15.3316
12;25.7303;5.14606;2.59967;5.78266
13;43.8446;8.76892;0;20.1306
1;434.037;86.8075;79.9726;91.0515
2;612.496;122.499;41.8446;226.172
3;310.163;62.0326;41.8446;97.0724
4;405.317;81.0634;13.5518;154.285
5;369.845;73.969;13.5518;141.19
6;209.177;41.8354;13.5518;67.1115
7;152.089;30.4178;13.5518;53.3185
8;93.8594;18.7719;11.9544;25.1405
9;105.757;21.1515;10.8371;51.6376
10;112.792;22.5583;10.8371;65.5411
11;79.0654;15.8131;4.25045;30.597
12;50.5868;10.1174;4.25045;14.7393
13;55.0622;11.0124;3.37187;19.2598
14;33.5113;6.70225;3.37187;13.4652
15;35.0281;7.00562;3.37187;8.31351
16;47.669;9.5338;1.75058;20.1993
17;43.185;8.63699;1.75058;14.8261
18;28.7945;5.75889;1.75058;8.40161
19;28.091;5.61821;1.75058;8.40161
20;26.69;5.338;1.75058;8.40161
21;14.2794;2.85588;1.75058;3.61269
22;19.2323;3.84646;1.18764;8.19334
23;6.69338;1.33868;1.18764;1.57558
24;7.21252;1.4425;1.18764;1.57558
25;7.10924;1.42185;1.17331;1.95005
26;6.30125;1.26025;1.0236;1.63542
27;5.68664;1.13733;1.02343;1.55271
28;5.72497;1.14499;1.02343;1.55271
29;5.0757;1.01514;0.90453;1.06697
30;4.85111;0.970223;0.796414;1.06697
31;4.96703;0.993406;0.781766;1.06127
32;4.90965;0.98193;0.781766;1.06127
33;4.82708;0.965416;0.781766;1.04509
34;4.21944;0.843889;0.689174;1.03349
35;3.70501;0.741002;0;1.0491
1;422.169;84.4338;74.2924;96.4997
2;516.443;103.289;39.6747;226.109
3;373.532;74.7065;26.0061;141.99
4;373.475;74.695;26.0061;140.865
5;295.003;59.0006;26.0061;113.629
6;196.474;39.2948;22.7103;77.8466
7;159.765;31.953;12.4735;56.7164
8;200.356;40.0712;8.971;89.039
9;88.8372;17.7674;8.971;23.6317
10;60.78;12.156;8.971;23.6317
11;74.739;14.9478;0;32.884
1;421.637;84.3273;77.2819;96.5131
2;588.262;117.652;35.9289;216.818
3;258.728;51.7455;26.9791;96.0882
4;250.737;50.1474;14.4493;76.5291
5;235.488;47.0976;14.4493;65.3934
6;231.876;46.3751;14.4493;113.01
7;357.339;71.4678;14.4493;113.01
8;116.25;23.25;6.1007;44.7904
9;77.5603;15.5121;6.1007;44.7904
10;39.024;7.80479;6.024;14.6979
11;54.9752;10.995;2.44825;17.0581
12;52.5107;10.5021;2.44825;14.747
13;32.1513;6.43026;2.44825;14.4996
14;21.6158;4.32315;2.44825;5.62292
15;19.1384;3.82769;1.58933;8.49331
16;16.3698;3.27396;1.58933;7.05436
