dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;5;56;0.63856;13.4217;5.94205;2.68426;19.6624
10;5;70;0.040704;16.5439;7.32832;3.50579;23.4342
10;5;52;0.060352;12.5483;5.49043;2.51069;17.2467
10;5;123;0.039168;28.7923;12.9034;5.75949;39.2355
10;5;77;0.039136;17.8048;8.0616;3.58;24.7434
10;5;88;0.037952;21.0176;9.33917;4.36272;28.5943
10;5;70;0.037984;16.3424;7.35136;3.26842;22.3412
10;5;72;0.03616;16.8477;7.54861;3.39853;22.8843
10;5;53;0.040352;11.9704;5.47091;2.4896;17.0755
10;5;53;0.035968;12.1905;5.43299;2.42502;16.8583
10;5;43;0.036;9.78442;4.45955;1.96195;13.3847
10;5;62;0.035744;14.3832;6.37597;2.80086;19.5084
10;5;66;0.03648;15.1231;6.79712;3.07907;20.9011
10;5;43;0.041504;9.66861;4.41677;2.1159;13.7244
10;5;37;0.03552;8.8376;4.01331;1.76947;12.577
10;5;67;0.041696;15.3576;6.99082;3.14224;21.4903
10;5;67;0.036736;15.6646;7.16646;3.12051;21.5107
10;5;79;0.037248;18.571;8.29495;3.70259;25.3639
10;5;18;0.036608;3.96659;1.89914;0.801696;5.76464
10;5;39;0.040992;8.98352;4.03331;1.80477;12.683
10;5;68;0.037056;15.7751;7.08621;3.22285;21.8942
10;5;67;0.041504;15.6346;7.01888;3.1993;21.4656
10;5;58;0.041888;13.446;6.00867;2.65738;18.3604
10;5;64;0.035712;15.0095;6.76266;3.01792;20.5169
10;5;55;0.03856;12.9493;5.77277;2.59072;17.8186
10;5;69;0.049024;15.9627;7.19741;3.21981;21.9871
10;5;78;0.03936;18.5271;8.18362;3.71408;25.5601
10;5;72;0.049888;17.0541;7.60803;3.5536;23.1139
10;5;65;0.042048;15.1646;6.83539;3.03472;21.1681
10;5;62;0.041632;14.5442;6.5049;2.91251;20.52
10;5;49;0.03952;11.3426;5.15677;2.27222;15.8768
10;5;50;0.094144;12.1698;5.28237;2.37053;16.3089
10;5;62;0.039808;14.5647;6.48723;2.86934;19.8114
10;5;86;0.049344;20.1978;9.04173;4.03398;27.5652
10;5;89;0.058176;21.1319;9.41008;4.19277;29.2036
10;5;68;0.059136;16.0023;7.38634;3.2441;21.7427
10;5;57;0.042752;13.1314;5.9305;2.69555;18.3446
10;5;63;0.067936;14.6875;6.61408;2.99411;20.6655
10;5;59;0.068608;13.8691;6.2879;2.79962;19.5728
10;5;39;0.059584;9.13062;4.09203;1.85062;12.7531
10;5;10;0.06896;2.12218;0.958496;0.426176;3.33696
10;5;63;0.040768;14.6551;6.69168;2.9903;20.5464
10;5;64;0.041792;14.8085;6.76582;3.07766;20.7266
10;5;99;0.068928;23.7758;10.4656;4.70471;32.5082
10;5;20;0.055616;4.61971;2.0512;0.94464;6.71123
10;5;75;0.070016;17.8362;8.0592;3.64013;24.8028
10;5;75;0.044832;17.135;7.74957;3.59376;24.1651
10;5;29;0.091904;6.77677;3.06202;1.37414;9.64614
10;5;69;0.041952;16.0669;7.2143;3.27162;22.3761
10;5;52;0.044096;12.1599;5.44394;2.42387;16.641
