dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
2;5;2;0.031968;0.04048;0.029376;0.028192;0.06224
2;5;2;0.031168;0.030208;0.029216;0.027936;0.055168
2;5;2;0.03952;0.030144;0.028736;0.027936;0.05504
2;5;2;0.030592;0.030528;0.0288;0.04544;0.054688
2;5;2;0.029088;0.029984;0.028928;0.027904;0.055168
2;5;2;0.029024;0.030176;0.029664;0.027872;0.05504
2;5;2;0.040608;0.03008;0.028448;0.028128;0.066976
2;5;2;0.029088;0.030016;0.029056;0.027808;0.055424
2;5;2;0.029408;0.029856;0.02816;0.027872;0.055168
2;5;2;0.029216;0.029888;0.02896;0.027872;0.05408
2;5;2;0.029024;0.030848;0.028608;0.027776;0.055232
2;5;2;0.029408;0.029856;0.02896;0.02784;0.054784
2;5;2;0.029728;0.029792;0.028704;0.036992;0.055136
2;5;2;0.038816;0.029696;0.028864;0.02784;0.055296
2;5;2;0.02896;0.029472;0.028672;0.028128;0.056032
2;5;2;0.028928;0.02976;0.029312;0.028256;0.055296
2;5;2;0.029184;0.029696;0.028672;0.028032;0.055712
2;5;2;0.0288;0.029536;0.028992;0.028;0.055136
2;5;2;0.028992;0.029664;0.02864;0.027968;0.055712
2;5;2;0.029152;0.029504;0.02912;0.028032;0.055648
2;5;2;0.02912;0.029568;0.028064;0.028032;0.055744
2;5;2;0.036736;0.0296;0.028512;0.027968;0.054944
2;5;2;0.030304;0.029696;0.028832;0.027968;0.070784
2;5;2;0.030496;0.029696;0.029088;0.027776;0.055456
2;5;2;0.030752;0.0296;0.028896;0.028128;0.055072
2;5;2;0.061056;0.061824;0.060736;0.059936;0.093664
2;5;2;0.032608;0.02992;0.0296;0.0288;0.219168
2;5;2;0.031104;0.030816;0.029376;0.02928;0.057504
2;5;2;0.032224;0.030816;0.029888;0.029088;0.061056
2;5;2;0.032256;0.030752;0.029664;0.02912;0.056608
2;5;2;0.032128;0.030528;0.029408;0.0288;0.057216
2;5;2;0.032544;0.031168;0.030016;0.0288;0.057088
2;5;2;0.032544;0.02896;0.029696;0.028992;0.263744
2;5;2;0.029984;0.030464;0.030016;0.028896;0.056864
2;5;2;0.032384;0.030304;0.030272;0.028864;0.05792
2;5;2;0.032416;0.031104;0.030016;0.028896;0.05728
2;5;2;0.032448;0.030656;0.215264;0.03072;0.05728
2;5;2;0.03136;0.031424;0.030208;0.028544;0.057952
2;5;2;0.035424;0.030784;0.030016;0.029024;0.059872
2;5;2;0.031072;0.030816;0.030112;0.033152;0.057248
2;5;2;0.029344;0.031008;0.030016;0.029152;0.057088
2;5;2;0.031264;0.030752;0.03024;0.02896;0.056384
2;5;2;0.031264;0.0304;0.029856;0.028896;0.056992
2;5;2;0.031264;0.0304;0.030048;0.028672;0.057536
2;5;2;0.03152;0.030624;0.029952;0.029792;0.267616
2;5;2;0.031168;0.030528;0.030272;0.028928;0.056
2;5;2;0.031168;0.03056;0.030272;0.029056;0.05696
2;5;2;0.031104;0.030656;0.02992;0.028832;0.057024
2;5;2;0.031488;0.030432;0.03712;0.028896;0.056992
2;5;2;0.031392;0.030624;0.029984;0.0296;0.060192
