gen#;sumfit;avgfit;minfit;maxfit
1;828.186;165.637;153.363;178.368
2;921.753;184.351;82.3261;379.337
3;1554.06;310.811;20.3671;778.326
4;941.55;188.31;20.3671;745.069
5;446.619;89.3238;15.7544;217.413
6;544.055;108.811;15.7544;217.413
7;365.456;73.0913;15.7544;175.488
8;171.002;34.2004;15.7544;59.6386
9;231.342;46.2683;15.7544;74.9193
10;382.021;76.4041;7.12223;217.298
11;204.273;40.8546;7.12223;83.588
12;60.3842;12.0768;7.12223;14.4665
13;50.2997;10.0599;7.12223;14.4665
14;52.1032;10.4206;2.54832;28.1883
15;58.1;11.62;0;25.4889
1;827.64;165.528;155.913;177.199
2;1195.38;239.076;82.0936;437.433
3;655.81;131.162;61.9483;228.831
4;319.162;63.8324;61.9483;66.6584
5;320.635;64.1269;58.8569;75.9326
6;494.064;98.8128;0;244.793
1;830.97;166.194;145.2;182.976
2;939.915;187.983;80.7538;367.435
3;944.069;188.814;80.7538;367.435
4;780.89;156.178;70.4298;367.435
5;697.62;139.524;40.9367;259.43
6;499.697;99.9395;40.9367;259.43
7;353.707;70.7413;19.7452;131.171
8;258.057;51.6114;19.7452;67.5967
9;147.539;29.5079;19.7452;35.5216
10;156.725;31.345;19.7452;35.8332
11;162.754;32.5507;10.9842;61.8045
12;154.253;30.8506;9.85397;64.3718
13;114.352;22.8703;9.85397;52.0771
14;99.2515;19.8503;3.67788;36.1537
15;90.6841;18.1368;2.89198;32.6217
16;81.6933;16.3387;2.89198;23.3952
17;30.2734;6.05468;2.89198;13.0673
18;30.9425;6.1885;2.89198;12.9121
19;19.3455;3.8691;2.53086;6.34086
20;24.4565;4.89131;1.78592;6.34086
21;30.7298;6.14596;1.78592;18.7855
22;16.86;3.372;1.62621;6.14407
23;11.7611;2.35223;1.62621;3.51387
24;12.8601;2.57202;1.55917;3.51387
25;15.5317;3.10633;1.49099;5.50517
26;12.815;2.563;1.49099;3.84242
27;12.9816;2.59631;1.49099;5.50517
28;8.21813;1.64363;1.49099;1.74538
29;8.64734;1.72947;1.14769;2.77535
30;7.93961;1.58792;0;2.96397
1;849.679;169.936;150.041;193.424
2;1018.17;203.634;94.484;397.958
3;1063.67;212.734;64.912;469.349
4;684.168;136.834;64.912;272.4
5;596.924;119.385;32.5024;185.568
6;339.39;67.8779;32.5024;155.984
7;228.568;45.7135;32.5024;68.7427
8;177.577;35.5154;32.5024;43.9481
9;213.66;42.732;17.7271;93.4218
10;262.081;52.4161;2.66861;123.907
11;126.335;25.2669;2.66861;86.0924
12;71.6606;14.3321;2.66861;17.248
13;51.7304;10.3461;2.66861;17.248
14;59.746;11.9492;2.66861;26.6388
