dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
100;2;3;0.06384;0.067968;0.073408;0.05376;0.132384
100;2;8;0.04592;0.20368;0.259008;0.19616;0.271584
100;2;6;0.036;0.17184;0.173888;0.132608;0.246848
100;2;6;0.035968;0.144096;0.204768;0.133408;0.19024
100;2;3;0.03632;0.056832;0.07216;0.052832;0.0944
100;2;9;0.035872;0.22784;0.275552;0.213472;0.310624
100;2;5;0.035872;0.12448;0.14688;0.10672;0.158272
100;2;8;0.035936;0.203104;0.2408;0.187552;0.253952
100;2;16;0.035968;0.438272;0.5112;0.424864;0.532512
100;2;4;0.035872;0.085728;0.12064;0.08048;0.126432
100;2;3;0.035744;0.074144;0.113984;0.09728;0.228608
100;2;11;0.03456;0.281376;0.359328;0.27328;0.34896
100;2;6;0.036064;0.142208;0.175328;0.13344;0.189696
100;2;3;0.035904;0.057504;0.072672;0.053376;0.0944
100;2;4;0.035136;0.08512;0.110016;0.079584;0.156224
100;2;8;0.035392;0.199584;0.277216;0.18928;0.253952
100;2;8;0.035424;0.198592;0.261952;0.186176;0.255008
100;2;13;0.035328;0.353024;0.464896;0.35616;0.585792
100;2;4;0.035744;0.087712;0.127456;0.082848;0.129984
100;2;6;0.0432;0.174784;0.171232;0.150464;0.267712
100;2;8;0.04256;0.208256;0.247488;0.196128;0.264448
100;2;17;0.038848;0.472896;0.592032;0.441344;0.563968
100;2;7;0.042368;0.19728;0.235808;0.165984;0.233024
100;2;15;0.042752;0.42624;0.524352;0.387584;0.511808
100;2;16;0.043232;0.445184;0.54064;0.414752;0.524736
100;2;6;0.050016;0.153344;0.18;0.13888;0.199776
100;2;26;0.060608;0.743616;0.990752;0.723392;1.0359
100;2;3;0.051488;0.06032;0.075456;0.055232;0.101536
100;2;6;0.041984;0.1504;0.190144;0.137792;0.202016
100;2;8;0.051008;0.24208;0.29024;0.197088;0.287776
100;2;4;0.050912;0.141184;0.111808;0.10848;0.19872
100;2;7;0.065184;0.267968;0.260608;0.245472;0.360864
100;2;16;0.059424;0.558528;0.734368;0.466016;0.82912
100;2;7;0.053248;0.190208;0.23072;0.166176;0.2392
100;2;5;0.069568;0.120128;0.143584;0.11056;0.179488
100;2;5;0.070624;0.119616;0.152992;0.110912;0.16864
100;2;3;0.070368;0.060672;0.090336;0.055552;0.102688
100;2;9;0.069344;0.238048;0.277792;0.23184;0.310912
100;2;6;0.062528;0.18432;0.19792;0.17808;0.224832
100;2;8;0.062176;0.20768;0.25056;0.194272;0.275904
100;2;5;0.06272;0.120256;0.152544;0.110848;0.16272
100;2;9;0.062624;0.426208;0.31216;0.23264;0.317184
100;2;6;0.089056;0.175072;0.210496;0.175072;0.222112
100;2;10;0.073536;0.296192;0.335328;0.263872;0.372128
100;2;5;0.074688;0.121856;0.154976;0.119328;0.174592
100;2;5;0.053088;0.128704;0.1656;0.112864;0.170944
100;2;5;0.060768;0.119552;0.17376;0.122848;0.173184
100;2;6;0.044032;0.154272;0.198048;0.146464;0.206368
100;2;3;0.042432;0.062272;0.078624;0.05664;0.103904
100;2;4;0.231648;0.093312;0.118592;0.085184;0.144192
