dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
200;2;178;0.949024;48.3648;171.737;8.83785;121.436
200;2;18;0.049312;4.4791;12.6322;0.885728;11.3992
200;2;87;0.04464;24.1671;77.1418;4.35766;55.5756
200;2;60;0.048512;16.4572;51.1766;3.09283;38.8284
200;2;79;0.04224;20.2934;57.8217;3.63942;49.0514
200;2;321;0.038144;86.047;270.027;15.949;199.228
200;2;491;0.066144;129.802;414.216;23.4412;304.244
200;2;9;0.042016;2.0625;7.26266;0.394112;5.53395
200;2;47;0.041216;12.3154;39.2085;2.21088;29.2029
200;2;384;0.045248;102.445;316.269;18.7194;238.205
200;2;15;0.041984;3.72605;10.4772;0.686368;9.51299
200;2;77;0.0416;20.506;60.0667;3.69354;47.8952
200;2;139;0.04304;37.0383;111.425;6.71462;86.4003
200;2;204;0.040192;53.0781;164.763;9.54211;125.477
200;2;252;0.041408;66.6551;211.01;12.083;155.906
200;2;143;0.0456;38.3201;111.684;6.84727;88.6662
200;2;43;0.041952;10.9698;34.0759;1.96906;26.6187
200;2;105;0.041312;27.6838;77.7812;4.92694;65.0882
200;2;32;0.041344;8.09254;28.6681;1.44227;19.7113
200;2;185;0.039552;48.5435;153.181;8.74774;114.141
200;2;19;0.072128;4.88557;14.7452;0.89728;12.1812
200;2;193;0.0464;50.8449;157.683;9.21357;118.987
200;2;14;0.041088;3.44752;10.3772;0.601952;8.70602
200;2;228;0.040608;59.5164;190.113;10.7402;139.591
200;2;376;0.071264;98.4378;319.368;17.9824;232.132
200;2;40;0.129024;10.1177;35.9841;1.84701;24.5999
200;2;33;0.067936;8.3465;22.0294;1.49978;20.3451
200;2;88;0.039584;22.8498;67.2839;4.10627;54.2927
200;2;27;0.041952;7.07296;22.7285;1.29238;17.0154
200;2;44;0.109536;11.2464;31.2474;2.09053;27.1912
200;2;219;0.07328;57.9155;184.138;10.4736;136.088
200;2;57;0.080672;14.9105;44.5341;2.73206;35.6738
200;2;9;0.04128;2.13302;6.34643;0.37568;5.58672
200;2;124;0.04848;31.9548;105.8;5.78643;76.0519
200;2;58;0.099584;15.0458;50.3126;2.82326;36.1163
200;2;43;0.041408;11.2752;34.0256;2.02838;27.1948
200;2;11;0.135584;2.93222;9.36086;0.532384;7.26253
200;2;82;0.082784;21.5597;63.1035;4.00045;51.1456
200;2;66;0.081472;17.1063;47.8907;3.07427;40.8651
200;2;10;0.069888;2.34934;6.34496;0.425824;6.2183
200;2;33;0.047008;8.30454;25.8293;1.62218;20.2595
200;2;32;0.04128;7.88291;24.7861;1.42701;19.6996
200;2;119;0.052672;30.5797;94.7536;5.59946;73.1892
200;2;244;0.044864;64.1624;197.705;11.7495;151.953
200;2;400;0.052096;105.845;312.93;19.2013;247.196
200;2;267;0.055776;70.6961;219.515;12.8443;165.209
200;2;20;0.063424;5.05331;14.5357;0.925088;12.514
200;2;74;0.08384;19.4925;63.7488;3.50838;45.6847
200;2;206;0.043808;53.349;170.774;9.63661;126.441
200;2;343;0.095968;91.7886;287.478;16.7747;213.226
