gen#;sumfit;avgfit;minfit;maxfit
1;343.86;171.93;162.737;181.123
2;494.136;247.068;87.5983;406.538
3;175.197;87.5983;87.5983;87.5983
4;175.197;87.5983;87.5983;87.5983
5;175.197;87.5983;87.5983;87.5983
6;175.197;87.5983;87.5983;87.5983
7;347.393;173.697;0;347.393
1;348.892;174.446;159.243;189.649
2;318.486;159.243;159.243;159.243
3;633.972;316.986;0;633.972
1;341.192;170.596;162.544;178.648
2;503.458;251.729;81.4106;422.048
3;503.458;251.729;81.4106;422.048
4;162.821;81.4106;81.4106;81.4106
5;162.821;81.4106;81.4106;81.4106
6;322.642;161.321;0;322.642
1;344.062;172.031;165.734;178.328
2;511.672;255.836;81.9297;429.742
3;163.859;81.9297;81.9297;81.9297
4;163.859;81.9297;81.9297;81.9297
5;163.859;81.9297;81.9297;81.9297
6;163.859;81.9297;81.9297;81.9297
7;324.719;162.359;0;324.719
1;299.244;149.622;138.34;160.904
2;429.966;214.983;72.9788;356.987
3;145.958;72.9788;72.9788;72.9788
4;145.958;72.9788;72.9788;72.9788
5;145.958;72.9788;72.9788;72.9788
6;145.958;72.9788;72.9788;72.9788
7;145.958;72.9788;72.9788;72.9788
8;145.958;72.9788;72.9788;72.9788
9;145.958;72.9788;72.9788;72.9788
10;145.958;72.9788;72.9788;72.9788
11;145.958;72.9788;72.9788;72.9788
12;145.958;72.9788;72.9788;72.9788
13;145.958;72.9788;72.9788;72.9788
14;145.958;72.9788;72.9788;72.9788
15;145.958;72.9788;72.9788;72.9788
16;288.915;144.458;0;288.915
1;341.011;170.505;157.942;183.068
2;504.975;252.488;75.9601;429.015
3;151.92;75.9601;75.9601;75.9601
4;151.92;75.9601;75.9601;75.9601
5;151.92;75.9601;75.9601;75.9601
6;300.841;150.42;0;300.841
1;326.803;163.402;158.946;167.857
2;326.803;163.402;158.946;167.857
3;317.892;158.946;158.946;158.946
4;317.892;158.946;158.946;158.946
5;317.892;158.946;158.946;158.946
6;317.892;158.946;158.946;158.946
7;317.892;158.946;158.946;158.946
8;632.785;316.392;0;632.785
1;345.309;172.655;164.455;180.854
2;328.91;164.455;164.455;164.455
3;328.91;164.455;164.455;164.455
4;328.91;164.455;164.455;164.455
5;654.821;327.41;0;654.821
1;353.167;176.584;174.03;179.137
2;521.807;260.903;89.7106;432.096
3;179.421;89.7106;89.7106;89.7106
4;179.421;89.7106;89.7106;89.7106
5;179.421;89.7106;89.7106;89.7106
6;355.843;177.921;0;355.843
1;356.738;178.369;174.975;181.763
2;517.547;258.773;94.5702;422.976
3;189.14;94.5702;94.5702;94.5702
4;375.281;187.64;0;375.281
1;336.478;168.239;152.04;184.438
2;304.079;152.04;152.04;152.04
3;304.079;152.04;152.04;152.04
4;304.079;152.04;152.04;152.04
5;304.079;152.04;152.04;152.04
6;304.079;152.04;152.04;152.04
7;304.079;152.04;152.04;152.04
8;304.079;152.04;152.04;152.04
9;605.158;302.579;0;605.158
1;309.207;154.603;150.024;159.183
2;309.207;154.603;150.024;159.183
3;445.422;222.711;81.916;363.506
4;461.879;230.94;73.6875;388.192
5;147.375;73.6875;73.6875;73.6875
6;291.75;145.875;0;291.75
1;340.156;170.078;165.318;174.839
2;340.156;170.078;165.318;174.839
3;330.635;165.318;165.318;165.318
4;330.635;165.318;165.318;165.318
5;330.635;165.318;165.318;165.318
6;330.635;165.318;165.318;165.318
7;658.271;329.135;0;658.271
1;336.708;168.354;165.831;170.878
2;336.708;168.354;165.831;170.878
3;479.89;239.945;94.2398;385.65
4;188.48;94.2398;94.2398;94.2398
5;188.48;94.2398;94.2398;94.2398
6;188.48;94.2398;94.2398;94.2398
7;188.48;94.2398;94.2398;94.2398
8;373.959;186.98;0;373.959
1;352.651;176.325;171.211;181.439
2;505.516;252.758;94.7786;410.738
3;189.557;94.7786;94.7786;94.7786
4;189.557;94.7786;94.7786;94.7786
5;189.557;94.7786;94.7786;94.7786
6;189.557;94.7786;94.7786;94.7786
7;189.557;94.7786;94.7786;94.7786
8;189.557;94.7786;94.7786;94.7786
9;189.557;94.7786;94.7786;94.7786
10;189.557;94.7786;94.7786;94.7786
11;189.557;94.7786;94.7786;94.7786
12;376.115;188.057;0;376.115
1;342.343;171.171;162.639;179.704
2;499.31;249.655;84.1552;415.155
3;499.31;249.655;84.1552;415.155
4;246.794;123.397;84.1552;162.639
5;168.31;84.1552;84.1552;84.1552
6;333.621;166.81;0;333.621
1;321.049;160.524;158.813;162.236
2;481.306;240.653;78.6849;402.621
3;157.37;78.6849;78.6849;78.6849
4;157.37;78.6849;78.6849;78.6849
5;157.37;78.6849;78.6849;78.6849
6;157.37;78.6849;78.6849;78.6849
7;311.739;155.87;0;311.739
1;337.189;168.595;151.193;185.996
2;302.386;151.193;151.193;151.193
3;601.773;300.886;0;601.773
1;336.533;168.267;150.973;185.56
2;301.947;150.973;150.973;150.973
3;301.947;150.973;150.973;150.973
4;600.893;300.447;0;600.893
1;354.428;177.214;166.319;188.109
2;332.638;166.319;166.319;166.319
3;332.638;166.319;166.319;166.319
4;662.276;331.138;0;662.276
1;352.297;176.148;163.386;188.911
2;352.297;176.148;163.386;188.911
3;493.711;246.856;92.6792;401.032
4;493.711;246.856;92.6792;401.032
5;185.358;92.6792;92.6792;92.6792
6;185.358;92.6792;92.6792;92.6792
7;367.717;183.858;0;367.717
1;331.284;165.642;163.449;167.835
2;331.284;165.642;163.449;167.835
3;497.902;248.951;80.1394;417.763
4;160.279;80.1394;80.1394;80.1394
5;317.558;158.779;0;317.558
1;335.849;167.924;165.427;170.422
2;482.894;241.447;91.9046;390.989
3;183.809;91.9046;91.9046;91.9046
4;364.618;182.309;0;364.618
1;354.564;177.282;173.51;181.054
2;347.019;173.51;173.51;173.51
3;691.039;345.519;0;691.039
1;321.221;160.61;146.979;174.241
