dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
2;2;182;0.627392;42.9043;10.6671;8.63558;57.3286
2;2;934;0.034912;223.54;55.3233;45.4151;294.384
2;2;125;0.042048;29.4164;7.37981;6.10854;39.6865
2;2;157;0.046368;37.4608;9.37222;7.55433;50.2352
2;2;2250;0.036288;532.154;132.011;107.801;703.185
2;2;25;0.034432;5.47632;1.34461;1.13686;7.7289
2;2;269;0.034816;63.3005;15.9348;12.8867;84.692
2;2;22;0.037344;5.42186;1.31424;1.05754;7.14691
2;2;355;0.03536;86.0699;21.2333;17.4403;113.216
2;2;101;0.04096;23.3721;6.04659;4.8984;31.3462
2;2;179;0.038624;43.411;10.7507;8.71818;56.7649
2;2;753;0.036416;177.518;43.9881;35.8363;236.069
2;2;84;0.038816;19.8043;4.92509;3.97693;26.1453
2;2;136;0.036576;31.8216;8.03514;6.52816;42.5244
2;2;125;0.04048;28.8088;7.19497;5.89958;38.1386
2;2;6774;0.034784;1596.17;397.54;323.811;2108.17
2;2;18;0.047648;3.84582;0.95872;0.771904;5.70666
2;2;262;0.039296;62.4268;15.3634;12.6843;81.9367
2;2;350;0.061888;81.9674;20.2656;16.4471;108.49
2;2;28;0.040448;6.3545;1.52269;1.30314;8.83642
2;2;608;0.035488;142.209;35.3195;28.7565;188.399
2;2;368;0.033248;84.8823;21.0713;17.0654;112.189
2;2;358;0.066432;83.7993;21.0344;17.0252;111.007
2;2;806;0.0352;194.422;48.1939;40.091;255.496
2;2;308;0.034688;74.776;18.9548;15.2549;97.3787
2;2;328;0.061152;81.0145;20.0407;16.0691;105.535
2;2;328;0.05136;80.9548;20.1925;16.3127;106.43
2;2;274;0.099584;65.0093;16.1495;13.4173;86.3473
2;2;90;0.096128;21.1813;5.16851;4.23466;28.5616
2;2;370;0.044864;89.496;22.1842;17.9999;116.679
2;2;325;0.088448;78.2395;19.2039;15.6135;101.875
2;2;237;0.054656;55.1108;13.6754;11.2231;73.4991
2;2;408;0.036384;95.6223;23.7578;19.4362;126.719
2;2;1871;0.044064;450.75;112.199;91.8526;595.508
2;2;87;0.054464;19.8213;5.01942;4.15894;26.6766
2;2;234;0.106944;55.6401;13.9179;11.4478;74.8416
2;2;120;0.07136;28.5911;6.86272;5.58611;37.7242
2;2;12;0.035744;2.50448;0.64048;0.497632;3.77702
2;2;36;0.045376;8.76503;2.09866;1.67837;11.7562
2;2;109;0.048;26.1982;6.4345;5.24963;34.7533
2;2;82;0.06272;19.7721;5.00457;4.00541;26.15
2;2;408;0.049696;96.9289;23.9561;19.5525;128.083
2;2;38;0.035424;8.71107;2.24259;1.79782;12.1046
2;2;278;0.036384;66.4575;16.3271;13.2544;85.9245
2;2;162;0.062816;38.2381;9.74115;7.92505;50.3183
2;2;939;0.066368;225.124;55.5475;46.6858;295.926
2;2;93;0.04304;21.8461;5.40051;4.43018;29.4521
2;2;24;0.05952;5.28106;1.32426;1.08058;7.44003
2;2;408;0.076288;107.636;26.382;23.5061;140.261
2;2;841;0.048064;202.895;50.2746;41.488;268.081
