dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
20;2;7;0.068608;0.205952;0.17728;0.159264;0.222272
20;2;3;0.03008;0.057824;0.058336;0.052768;0.081536
20;2;4;0.030048;0.08704;0.087264;0.079904;0.119712
20;2;12;0.029984;0.433792;0.36736;0.291712;0.350304
20;2;5;0.0304;0.134112;0.116448;0.105824;0.1376
20;2;4;0.030144;0.08512;0.087264;0.079456;0.116864
20;2;4;0.030464;0.10336;0.087648;0.079968;0.139296
20;2;6;0.030144;0.141696;0.14592;0.1328;0.164032
20;2;11;0.030016;0.29888;0.377088;0.275232;0.318432
20;2;6;0.036672;0.148032;0.149344;0.137888;0.180032
20;2;12;0.036384;0.324608;0.345472;0.302784;0.339968
20;2;6;0.03648;0.15936;0.149504;0.317984;0.181824
20;2;12;0.035328;0.317792;0.343808;0.29904;0.341152
20;2;4;0.031424;0.08496;0.087552;0.07968;0.11008
20;2;3;0.031136;0.057088;0.062208;0.057344;0.08112
20;2;5;0.031072;0.1344;0.115616;0.106368;0.136384
20;2;3;0.031168;0.0568;0.058176;0.053248;0.08208
20;2;6;0.031008;0.141248;0.164352;0.133152;0.178752
20;2;6;0.031136;0.141408;0.155616;0.132928;0.210016
20;2;5;0.033824;0.123616;0.13136;0.113216;0.145088
20;2;5;0.036448;0.119904;0.119712;0.112;0.142912
20;2;5;0.036032;0.119552;0.132672;0.122304;0.142912
20;2;3;0.032576;0.058848;0.060384;0.05488;0.084288
20;2;5;0.036352;0.118592;0.122432;0.110368;0.142432
20;2;8;0.035744;0.205536;0.210016;0.191808;0.229088
20;2;12;0.03968;0.365376;0.365792;0.361664;0.413312
20;2;9;0.0456;0.273984;0.269888;0.251776;0.284928
20;2;7;0.06496;0.176928;0.180224;0.16896;0.202624
20;2;6;0.043872;0.169088;0.147872;0.30704;0.170304
20;2;10;0.04192;0.265888;0.280192;0.248448;0.286432
20;2;9;0.042848;0.245024;0.251744;0.219584;0.260064
20;2;9;0.053824;0.234336;0.242944;0.22048;0.274432
20;2;6;0.043808;0.147616;0.150528;0.139072;0.175232
20;2;7;0.043904;0.17744;0.176128;0.164896;0.212032
20;2;5;0.043712;0.119232;0.121408;0.1104;0.145568
20;2;3;0.044448;0.060096;0.060992;0.055424;0.089568
20;2;6;0.044;0.33456;0.154848;0.149408;0.175904
20;2;5;0.074592;0.119936;0.132896;0.110016;0.154048
20;2;8;0.03088;0.206592;0.219872;0.193888;0.241024
20;2;5;0.044032;0.117792;0.118976;0.132832;0.14544
20;2;5;0.044544;0.118304;0.119488;0.110464;0.149024
20;2;3;0.058816;0.059584;0.060576;0.055168;0.089568
20;2;8;0.056192;0.206048;0.241696;0.206528;0.231392
20;2;4;0.056512;0.089888;0.090848;0.082912;0.12672
20;2;22;0.05632;0.664352;0.789824;0.578048;0.645696
20;2;3;0.0448;0.072768;0.08;0.091008;0.114112
20;2;6;0.036576;0.153344;0.153408;0.141184;0.180896
20;2;5;0.045344;0.11984;0.12528;0.120544;0.169024
20;2;5;0.041024;0.118816;0.137792;0.1152;0.148032
20;2;5;0.051712;0.131264;0.12848;0.12176;0.178176
