dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;2;13;0.573632;2.95306;1.10163;0.546656;4.88598
10;2;169;0.037568;40.832;16.3179;8.00122;54.4379
10;2;20;0.0352;4.44266;1.88582;0.892;6.40061
10;2;179;0.035232;41.5623;16.1101;8.42474;57.0436
10;2;14;0.037728;3.03226;1.32291;0.611264;4.41293
10;2;49;0.034688;11.8846;4.64093;2.37741;16.3058
10;2;12;0.041088;2.6848;1.21808;0.550528;4.24125
10;2;37;0.04224;8.6647;3.23194;1.69696;11.9683
10;2;174;0.03632;44.3714;16.6468;9.01875;60.3198
10;2;9;0.035904;2.01123;0.818336;0.404864;3.06282
10;2;323;0.039936;77.0333;30.136;15.4684;105.423
10;2;144;0.035232;33.3696;13.5961;6.76873;46.5111
10;2;49;0.035104;11.1391;4.6161;2.32406;15.4382
10;2;10;0.033792;2.14285;0.837728;0.565952;3.11347
10;2;66;0.03312;15.0219;6.45574;2.98797;21.167
10;2;106;0.033184;24.7126;10.2866;4.8727;32.7049
10;2;131;0.033344;31.1911;12.2462;6.27578;42.6923
10;2;33;0.041824;7.63795;2.87094;1.55309;10.8012
10;2;68;0.036608;15.3222;6.32506;3.14688;21.5292
10;2;21;0.037888;4.74579;1.92384;0.91088;6.73286
10;2;60;0.038048;14.0622;5.49795;2.95453;19.5157
10;2;135;0.035552;31.9351;12.7822;6.53226;43.3019
10;2;53;0.033792;12.5463;4.79469;2.40333;16.9867
10;2;393;0.039552;90.2774;35.8027;18.843;128.194
10;2;106;0.037888;25.2038;10.0084;5.04371;34.6421
10;2;29;0.03984;6.59085;2.50701;1.51744;9.38003
10;2;134;0.041632;31.8742;12.442;6.37331;42.7601
10;2;12;0.045792;2.73293;1.06077;0.516768;3.97578
10;2;9;0.068608;1.86477;0.673568;0.374176;3.07786
10;2;30;0.039808;6.96026;2.81779;1.44931;9.54499
10;2;56;0.050432;12.7841;5.44698;2.54019;17.4189
10;2;71;0.047264;16.686;6.61968;3.4471;22.9642
10;2;134;0.051488;32.0491;12.7548;6.65952;44.5019
10;2;61;0.03968;14.3028;6.00691;2.89232;20.2559
10;2;219;0.039168;51.7173;20.7191;10.3959;71.3043
10;2;479;0.056544;113.31;44.56;22.8696;153.525
10;2;145;0.03712;34.7164;14.165;6.94992;47.3513
10;2;127;0.038624;30.7049;12.1947;6.09126;41.7286
10;2;16;0.06016;3.56218;1.49395;0.702368;5.09338
10;2;259;0.047456;61.0493;24.8981;12.2383;83.7511
10;2;25;0.056608;5.78912;2.30589;1.13392;8.08889
10;2;95;0.049856;21.7637;8.8032;4.49194;29.9061
10;2;153;0.039808;36.1273;14.117;7.22262;50.5014
10;2;35;0.053504;8.07389;3.2663;1.6152;11.4514
10;2;110;0.0496;25.8358;10.1425;5.26051;35.2359
10;2;8;0.04832;1.59382;0.778592;0.32304;2.50355
10;2;62;0.039424;14.2004;6.04493;2.87261;19.2525
10;2;14;0.038304;3.2168;1.19498;0.603936;4.43344
10;2;32;0.044384;7.55181;2.95872;1.45421;10.3347
10;2;26;0.037024;5.73469;2.24208;1.1399;7.98186
