dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
5;2;6;0.042976;0.213696;0.138944;0.132992;0.166144
5;2;8;0.03152;0.203584;0.19696;0.186464;0.212832
5;2;7;0.03184;0.17536;0.167168;0.166976;0.185792
5;2;10;0.032;0.260512;0.25424;0.252384;0.28608
5;2;6;0.032064;0.144384;0.140928;0.134496;0.160672
5;2;4;0.071456;0.086912;0.0848;0.08048;0.130048
5;2;4;0.032096;0.08912;0.084896;0.080768;0.106848
5;2;10;0.032288;0.262816;0.262912;0.254912;0.277568
5;2;5;0.03216;0.116224;0.112544;0.107008;0.134432
5;2;7;0.032352;0.183712;0.167232;0.160768;0.21104
5;2;6;0.03184;0.143072;0.139744;0.132544;0.168928
5;2;8;0.031872;0.199328;0.195584;0.186112;0.23728
5;2;4;0.032352;0.087392;0.084576;0.080544;0.107296
5;2;3;0.032256;0.05856;0.0568;0.053888;0.080672
5;2;3;0.03232;0.058336;0.056512;0.055104;0.080256
5;2;6;0.03216;0.144352;0.13968;0.145344;0.1608
5;2;8;0.032384;0.200384;0.192672;0.186048;0.210272
5;2;3;0.031968;0.156032;0.097792;0.28288;0.080192
5;2;4;0.03184;0.087296;0.084192;0.080864;0.107296
5;2;4;0.031872;0.087584;0.084352;0.080704;0.107584
5;2;8;0.032192;0.203456;0.196256;0.189952;0.21392
5;2;7;0.032064;0.172352;0.168192;0.170848;0.18576
5;2;6;0.032032;0.144032;0.140064;0.13344;0.160032
5;2;16;0.031872;0.427328;0.4184;0.3992;0.433824
5;2;7;0.032192;0.171968;0.168128;0.160032;0.185888
5;2;8;0.041344;0.2736;0.384192;0.225088;0.249984
5;2;8;0.028608;0.227872;0.227968;0.221152;0.24624
5;2;5;0.033536;0.117056;0.11712;0.109664;0.143232
5;2;4;0.031712;0.087808;0.088192;0.082176;0.109472
5;2;5;0.03648;0.148704;0.114944;0.110688;0.157664
5;2;11;0.034112;0.297248;0.291904;0.291936;0.316256
5;2;5;0.034048;0.11824;0.118464;0.121472;0.34304
5;2;8;0.034976;0.20992;0.222368;0.19424;0.230656
5;2;3;0.035168;0.06432;0.059712;0.056608;0.190688
5;2;5;0.030304;0.125856;0.113632;0.115584;0.133728
5;2;3;0.043616;0.057888;0.056448;0.053472;0.102016
5;2;6;0.033728;0.143296;0.139392;0.133344;0.166816
5;2;5;0.0336;0.114624;0.110592;0.116128;0.13776
5;2;7;0.036416;0.169376;0.165536;0.15968;0.185664
5;2;9;0.040672;0.227136;0.231552;0.222144;0.273536
5;2;7;0.036704;0.182368;0.173696;0.158752;0.185632
5;2;12;0.036512;0.645792;0.44048;0.420448;0.437472
5;2;7;0.032992;0.214496;0.21504;0.244544;0.314656
5;2;4;0.05296;0.102336;0.089536;0.085312;0.222688
5;2;7;0.038912;0.171136;0.194528;0.190464;0.23056
5;2;5;0.04032;0.113024;0.111168;0.106336;0.156288
5;2;5;0.039296;0.113504;0.112224;0.106208;0.133504
5;2;7;0.036064;0.170112;0.166336;0.159648;0.194432
5;2;5;0.036768;0.114176;0.112256;0.1064;0.137152
5;2;6;0.0376;0.151168;0.139904;0.149536;0.390624
