dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
100;2;192;0.898976;47.5548;97.5541;9.00922;92.3312
100;2;3;0.045792;0.508384;1.22102;0.095392;1.52227
100;2;56;0.04416;14.4769;26.8872;2.75443;27.6431
100;2;26;0.063552;6.35478;11.7388;1.22256;12.6145
100;2;149;0.038816;37.278;68.5846;7.06675;71.696
100;2;184;0.038496;46.5142;87.2607;8.87142;89.3089
100;2;27;0.04;6.61552;10.6593;1.21462;13.2535
100;2;90;0.0392;22.3671;43.295;4.24611;43.0525
100;2;257;0.039296;65.385;130.238;12.621;124.972
100;2;233;0.041664;59.0124;115.061;11.3105;113.825
100;2;9;0.044256;2.05645;3.73667;0.396544;4.38682
100;2;43;0.04336;10.7037;21.8365;1.97363;20.6786
100;2;91;0.04;22.6816;44.9722;4.33126;43.7895
100;2;120;0.0384;30.1663;57.0563;5.65059;57.6367
100;2;72;0.037888;17.7251;33.0357;3.52605;35.0403
100;2;42;0.038752;10.5564;22.4066;1.9697;20.5607
100;2;31;0.039008;7.74211;12.5025;1.43699;15.242
100;2;104;0.039776;26.1716;50.0068;5.01405;50.5751
100;2;15;0.040224;3.50755;4.56179;0.664096;7.34333
100;2;49;0.047648;12.3303;23.7389;2.27786;23.604
100;2;111;0.043648;28.2985;53.6935;5.42176;53.8569
100;2;159;0.04064;40.5691;77.3234;7.62592;77.2091
100;2;140;0.043456;35.6278;63.3288;6.78979;68.258
100;2;112;0.076768;28.3002;52.6962;5.36285;54.5016
100;2;305;0.038912;76.5896;145.888;14.7892;147.933
100;2;62;0.07952;15.4074;28.7858;3.01936;30.0148
100;2;160;0.059392;39.6082;79.8661;7.59107;77.1768
100;2;108;0.07632;26.8604;54.6522;5.16611;52.0222
100;2;691;0.043168;174.106;330.047;33.3362;335.222
100;2;53;0.125728;13.1466;26.103;2.69821;25.6776
100;2;45;0.043808;11.364;19.2218;2.21283;22.2742
100;2;338;0.051744;85.2109;165.493;16.1593;163.193
100;2;30;0.081344;7.6055;14.6622;1.48688;14.6596
100;2;21;0.043744;5.07696;10.4453;0.989952;10.3164
100;2;57;0.039072;14.4174;24.7644;2.68029;27.8715
100;2;143;0.041216;35.9;69.5122;6.92;69.693
100;2;23;0.042048;5.76528;10.4761;1.16614;11.6353
100;2;216;0.051072;54.8442;100.469;10.4378;105.426
100;2;10;0.091584;2.27853;5.39904;0.428416;4.92131
100;2;25;0.052096;6.44454;11.1253;1.25107;12.502
100;2;96;0.07248;24.219;45.8151;4.59885;46.6221
100;2;26;0.125472;6.5255;13.4116;1.23606;12.8798
100;2;219;0.05344;55.8351;105.005;10.7024;106.917
100;2;90;0.046944;22.6728;46.0599;4.36995;44.1839
100;2;37;0.12416;9.1305;18.2956;1.70771;17.7125
100;2;231;0.119776;58.0138;119.095;11.0158;111.173
100;2;82;0.091168;20.5768;39.1655;3.94778;39.9092
100;2;144;0.053408;35.9038;64.5985;6.90093;69.7941
100;2;117;0.07648;29.9757;59.5317;5.92109;57.6912
100;2;291;0.038816;74.3315;145.356;14.1157;141.931
