gen#;sumfit;avgfit;minfit;maxfit
1;25.7734;12.8867;12.6759;13.0975
2;25.7734;12.8867;12.6759;13.0975
3;25.7734;12.8867;12.6759;13.0975
4;25.3518;12.6759;12.6759;12.6759
5;25.3518;12.6759;12.6759;12.6759
6;25.3518;12.6759;12.6759;12.6759
7;47.7036;23.8518;0;47.7036
1;36.9497;18.4748;17.439;19.5107
2;34.878;17.439;17.439;17.439
3;66.7558;33.3779;0;66.7558
1;36.5615;18.2808;15.726;20.8355
2;49.7777;24.8888;9.11937;40.6583
3;18.2387;9.11937;9.11937;9.11937
4;33.4775;16.7387;0;33.4775
1;36.5603;18.2801;17.0319;19.5284
2;36.5603;18.2801;17.0319;19.5284
3;36.5603;18.2801;17.0319;19.5284
4;34.0637;17.0319;17.0319;17.0319
5;34.0637;17.0319;17.0319;17.0319
6;34.0637;17.0319;17.0319;17.0319
7;34.0637;17.0319;17.0319;17.0319
8;34.0637;17.0319;17.0319;17.0319
9;34.0637;17.0319;17.0319;17.0319
10;34.0637;17.0319;17.0319;17.0319
11;34.0637;17.0319;17.0319;17.0319
12;65.1269;32.5634;0;65.1269
1;38.8102;19.4051;18.3604;20.4498
2;38.8102;19.4051;18.3604;20.4498
3;36.7208;18.3604;18.3604;18.3604
4;36.7208;18.3604;18.3604;18.3604
5;70.4417;35.2208;0;70.4417
1;30.543;15.2715;14.76;15.783
2;44.1621;22.081;7.95059;36.2115
3;15.9012;7.95059;7.95059;7.95059
4;28.8024;14.4012;0;28.8024
1;40.2974;20.1487;19.6927;20.6047
2;51.7946;25.8973;13.944;37.8506
3;27.888;13.944;13.944;13.944
4;52.7761;26.388;0;52.7761
1;32.1721;16.0861;13.007;19.1652
2;32.1721;16.0861;13.007;19.1652
3;39.5369;19.7685;9.32464;30.2123
4;18.6493;9.32464;9.32464;9.32464
5;18.6493;9.32464;9.32464;9.32464
6;34.2984;17.1492;0;34.2984
1;35.3986;17.6993;15.9589;19.4397
2;35.3986;17.6993;15.9589;19.4397
3;52.686;26.343;7.31517;45.3708
4;14.6303;7.31517;7.31517;7.31517
5;14.6303;7.31517;7.31517;7.31517
6;14.6303;7.31517;7.31517;7.31517
7;14.6303;7.31517;7.31517;7.31517
8;14.6303;7.31517;7.31517;7.31517
9;14.6303;7.31517;7.31517;7.31517
