gen#;sumfit;avgfit;minfit;maxfit
1;87.4141;43.707;43.226;44.1881
2;87.4141;43.707;43.226;44.1881
3;125.368;62.6838;24.2493;101.118
4;48.4985;24.2493;24.2493;24.2493
5;93.997;46.9985;0;93.997
1;85.211;42.6055;39.9276;45.2834
2;79.8552;39.9276;39.9276;39.9276
3;79.8552;39.9276;39.9276;39.9276
4;79.8552;39.9276;39.9276;39.9276
5;156.71;78.3552;0;156.71
1;110.734;55.367;51.3449;59.3891
2;110.734;55.367;51.3449;59.3891
3;110.734;55.367;51.3449;59.3891
4;153.863;76.9315;29.7803;124.083
5;59.5606;29.7803;29.7803;29.7803
6;59.5606;29.7803;29.7803;29.7803
7;59.5606;29.7803;29.7803;29.7803
8;116.121;58.0606;0;116.121
1;90.8108;45.4054;43.6721;47.1387
2;135.743;67.8717;21.2058;114.537
3;64.8779;32.439;21.2058;43.6721
4;42.4117;21.2058;21.2058;21.2058
5;42.4117;21.2058;21.2058;21.2058
6;42.4117;21.2058;21.2058;21.2058
7;42.4117;21.2058;21.2058;21.2058
8;81.8234;40.9117;0;81.8234
1;71.1557;35.5778;34.3809;36.7747
2;68.7618;34.3809;34.3809;34.3809
3;68.7618;34.3809;34.3809;34.3809
4;68.7618;34.3809;34.3809;34.3809
5;68.7618;34.3809;34.3809;34.3809
6;68.7618;34.3809;34.3809;34.3809
7;68.7618;34.3809;34.3809;34.3809
8;68.7618;34.3809;34.3809;34.3809
9;134.524;67.2618;0;134.524
1;72.2956;36.1478;32.4231;39.8725
2;72.2956;36.1478;32.4231;39.8725
3;64.8461;32.4231;32.4231;32.4231
4;126.692;63.3461;0;126.692
1;98.0353;49.0177;46.4117;51.6236
2;98.0353;49.0177;46.4117;51.6236
3;147.219;73.6096;21.8198;125.399
4;147.219;73.6096;21.8198;125.399
5;43.6397;21.8198;21.8198;21.8198
6;43.6397;21.8198;21.8198;21.8198
7;43.6397;21.8198;21.8198;21.8198
8;43.6397;21.8198;21.8198;21.8198
9;43.6397;21.8198;21.8198;21.8198
10;43.6397;21.8198;21.8198;21.8198
11;43.6397;21.8198;21.8198;21.8198
12;43.6397;21.8198;21.8198;21.8198
13;43.6397;21.8198;21.8198;21.8198
14;43.6397;21.8198;21.8198;21.8198
15;84.2794;42.1397;0;84.2794
1;80.6589;40.3294;38.4425;42.2164
2;110.595;55.2975;23.4745;87.1204
3;46.949;23.4745;23.4745;23.4745
4;46.949;23.4745;23.4745;23.4745
5;46.949;23.4745;23.4745;23.4745
6;46.949;23.4745;23.4745;23.4745
7;90.8979;45.449;0;90.8979
1;81.2255;40.6128;37.4826;43.743
2;115.055;57.5274;20.568;94.4868
3;41.1359;20.568;20.568;20.568
4;79.2718;39.6359;0;79.2718
1;81.9574;40.9787;39.4203;42.5371
2;120.416;60.208;20.191;100.225
3;40.3821;20.191;20.191;20.191
4;40.3821;20.191;20.191;20.191
5;77.7641;38.8821;0;77.7641
1;83.0228;41.5114;39.8925;43.1303
2;83.0228;41.5114;39.8925;43.1303
