dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
5;2;104;0.618528;25.0615;7.22608;5.02019;34.4665
5;2;379;0.03952;90.4058;25.8959;18.6344;119.621
5;2;152;0.039328;35.6147;10.3665;7.32186;48.1064
5;2;21;0.0408;4.84394;1.48707;1.04659;6.64774
5;2;145;0.036352;34.4451;9.87754;7.02179;45.5526
5;2;111;0.036384;26.3898;7.6593;5.3343;35.5912
5;2;41;0.03472;9.60019;2.88646;2.06269;12.8755
5;2;8;0.040768;1.88326;0.4832;0.331072;2.47184
5;2;21;0.033696;4.89158;1.40806;1.04288;6.652
5;2;165;0.036448;39.667;11.2886;7.90122;52.4332
5;2;409;0.03616;96.9646;28.229;19.5458;130.232
5;2;59;0.035328;13.88;4.10966;3.11514;18.969
5;2;80;0.03664;19.1722;5.39846;4.092;25.5228
5;2;22;0.036608;4.90211;1.35274;1.00394;6.97238
5;2;228;0.033056;52.5268;15.2309;10.8276;70.7368
5;2;170;0.038528;39.8887;11.5717;8.11533;53.476
5;2;16;0.036;3.61997;1.04381;0.74;5.11456
5;2;200;0.034848;47.6887;13.5291;9.77562;63.6212
5;2;41;0.046656;10.0474;2.67341;1.8728;12.3924
5;2;202;0.039936;47.733;13.7015;9.74387;63.6863
5;2;93;0.040704;22.3169;6.69325;4.5217;30.0078
5;2;419;0.040896;99.7554;28.8884;20.2828;132.867
5;2;45;0.038752;10.3431;3.07942;2.10038;14.0993
5;2;19;0.035968;4.5896;1.25901;0.881312;5.90214
5;2;16;0.035936;3.67574;1.16074;0.721152;5.15325
5;2;53;0.067008;12.5868;3.53594;2.47917;16.9917
5;2;487;0.06944;115.874;32.9684;23.7556;154.431
5;2;117;0.096192;28.3488;7.94102;5.47453;36.3264
5;2;104;0.040384;24.3401;6.90346;5.02291;33.3007
5;2;68;0.05472;16.2306;4.65162;3.39626;21.5059
5;2;64;0.03552;14.9764;4.36176;2.98118;20.2812
5;2;155;0.120128;35.7397;10.3712;7.1881;48.582
5;2;4445;0.094944;1059.22;304.113;216.012;1408.36
5;2;10;0.125632;2.05744;0.621216;0.547744;3.22787
5;2;322;0.096032;76.1504;21.7722;15.8142;101.523
5;2;48;0.055072;11.1891;3.25706;2.32592;14.9692
5;2;1239;0.037184;297.137;85.4201;61.2102;397.58
5;2;64;0.08208;15.8338;4.36704;3.20282;20.1567
5;2;127;0.070176;30.7647;9.05478;6.19251;41.2671
5;2;60;0.071648;14.1691;4.00586;2.81642;19.4672
5;2;29;0.057728;6.85507;1.96915;1.38918;9.31482
5;2;20;0.048832;4.69286;1.31482;0.965184;6.44368
5;2;42;0.049184;10.6036;2.99856;2.09306;14.3356
5;2;700;0.04064;168.059;48.5348;34.042;221.095
5;2;24;0.051584;5.87334;1.64426;1.20282;8.00029
5;2;17;0.070048;3.90141;1.06438;0.75808;5.27875
5;2;435;0.088128;103.461;30.1059;21.285;137.282
5;2;258;0.126176;60.9617;18.1288;12.4788;80.6438
5;2;14;0.124416;3.1168;0.807904;0.599872;4.38144
5;2;13;0.089248;2.98445;0.873824;0.5696;4.13773
