dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
50;2;83;0.636448;20.6642;25.0483;4.0991;34.2953
50;2;122;0.039232;29.9558;33.1162;5.85789;48.5957
50;2;32;0.044064;7.63549;8.78518;1.48227;13.0082
50;2;33;0.037856;7.74698;7.42822;1.61286;12.8293
50;2;22;0.0376;5.03974;4.64406;0.974016;8.56787
50;2;19;0.037248;4.43251;5.3584;0.865536;7.73078
50;2;50;0.04352;11.8747;13.5365;2.32621;19.8239
50;2;27;0.03776;6.22106;6.27318;1.21805;10.5518
50;2;64;0.03776;15.4354;17.6496;3.0673;25.2654
50;2;470;0.04704;113.952;128.582;22.1797;185.571
50;2;171;0.037632;41.7408;48.571;8.34579;67.9707
50;2;22;0.039232;5.40486;6.15475;1.03469;9.07837
50;2;66;0.040384;15.9837;19.0874;3.2313;25.8645
50;2;120;0.037216;29.3201;33.6124;5.66438;47.5431
50;2;116;0.044448;28.5229;30.2293;5.67517;46.4534
50;2;92;0.038432;22.7577;24.199;4.35155;36.2257
50;2;47;0.036832;10.9864;12.5691;2.15222;18.8698
50;2;431;0.038464;103.605;119.692;20.4234;168.825
50;2;12;0.039104;2.6465;3.30771;0.502336;4.71795
50;2;190;0.036032;45.1964;48.2359;8.85542;73.7128
50;2;181;0.041248;43.8393;50.5015;8.49578;72.0108
50;2;241;0.036768;58.3109;65.8058;11.7539;95.5624
50;2;180;0.03712;42.5808;45.1788;8.2311;69.4451
50;2;34;0.03952;8.08998;8.8416;1.5599;13.3456
50;2;28;0.043392;6.58218;7.45738;1.26138;11.319
50;2;116;0.058176;27.3676;30.46;5.24083;45.2763
50;2;101;0.05392;24.5219;25.7509;4.69635;39.6022
50;2;64;0.098176;15.7059;16.7838;3.02006;25.651
50;2;45;0.046464;11.286;12.2164;2.14886;17.9855
50;2;122;0.060704;29.5039;29.7754;5.93245;48.0283
50;2;143;0.055136;34.588;40.2528;6.76717;56.4086
50;2;21;0.05696;4.81235;4.60371;0.931872;8.26976
50;2;110;0.058688;26.3807;30.3355;5.11341;43.1502
50;2;45;0.041472;10.8079;11.6706;2.12758;17.9944
50;2;11;0.051584;2.42426;3.00349;0.483488;4.33619
50;2;10;0.047488;2.35523;2.73638;0.443392;4.10173
50;2;324;0.0416;78.2476;87.1313;15.3535;127.086
50;2;299;0.06656;72.0273;79.7942;14.5151;117.643
50;2;322;0.065856;77.8068;86.9713;15.1044;126.102
50;2;17;0.04112;4.03958;3.8943;0.792256;6.7561
50;2;106;0.042464;25.6667;29.1328;5.05801;41.693
50;2;85;0.058016;20.8505;22.0661;4.21286;34.4956
50;2;20;0.05632;4.82698;4.19728;0.956416;8.31069
50;2;30;0.046912;7.23866;7.66835;1.47062;12.1252
50;2;199;0.0408;48.3744;53.6453;9.40643;78.2407
50;2;106;0.064416;25.1338;27.5887;4.91255;40.9568
50;2;15;0.103328;3.33626;3.7735;0.656064;6.13062
50;2;113;0.09168;27.7366;30.093;5.45434;45.4418
50;2;103;0.061952;24.7417;27.5021;4.82006;40.3525
50;2;77;0.055008;18.5021;21.0119;3.62934;30.7272
