dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
200;2;7;0.07568;0.22704;0.283968;0.163072;0.311584
200;2;3;0.041248;0.06096;0.090496;0.053216;0.123296
200;2;6;0.041888;0.147424;0.231328;0.134272;0.222656
200;2;7;0.041472;0.17632;0.248768;0.161344;0.265824
200;2;16;0.0416;0.435552;0.662304;0.463744;0.633696
200;2;6;0.04144;0.16512;0.22624;0.134304;0.221632
200;2;8;0.038272;0.202912;0.284224;0.21712;0.323072
200;2;5;0.040832;0.115552;0.185056;0.106912;0.185792
200;2;6;0.040704;0.144128;0.210304;0.145216;0.242976
200;2;4;0.040768;0.12496;0.1376;0.080576;0.14944
200;2;9;0.040864;0.230464;0.323328;0.221216;0.336256
200;2;6;0.041088;0.159456;0.213248;0.134272;0.225312
200;2;7;0.041696;0.174272;0.289824;0.161568;0.262752
200;2;8;0.040544;0.20736;0.325536;0.20336;0.341152
200;2;12;0.042816;0.391136;0.496288;0.451424;0.509088
200;2;6;0.046976;0.152288;0.221184;0.139104;0.232064
200;2;7;0.047456;0.183008;0.257888;0.166784;0.269216
200;2;3;0.04816;0.06176;0.09424;0.055808;0.114816
200;2;4;0.044192;0.091168;0.121664;0.099136;0.154272
200;2;4;0.047168;0.115776;0.141216;0.083264;0.152832
200;2;7;0.046432;0.181632;0.248704;0.177472;0.284224
200;2;5;0.066112;0.120576;0.170432;0.129952;0.191488
200;2;4;0.044064;0.134592;0.174112;0.126304;0.296576
200;2;3;0.047968;0.060928;0.09776;0.055616;0.114048
200;2;3;0.047296;0.061472;0.092928;0.055552;0.11424
200;2;6;0.074208;0.191136;0.237728;0.178752;0.268128
200;2;5;0.042848;0.122752;0.207936;0.11216;0.194368
200;2;7;0.050496;0.181248;0.266656;0.165856;0.283712
200;2;4;0.049888;0.090848;0.1432;0.083616;0.1576
200;2;8;0.050112;0.211456;0.298912;0.198912;0.314816
200;2;7;0.045184;0.180416;0.283936;0.166688;0.279136
200;2;5;0.044256;0.156352;0.22496;0.153152;0.408
200;2;10;0.08208;0.327424;0.41776;0.262848;0.54064
200;2;13;0.082304;0.385248;0.519552;0.344416;0.514176
200;2;9;0.063232;0.259968;0.388896;0.224608;0.359712
200;2;5;0.07376;0.1512;0.195776;0.113376;0.209536
200;2;7;0.045824;0.308352;0.230496;0.302976;0.29968
200;2;5;0.045696;0.118336;0.198944;0.108192;0.198528
200;2;9;0.050912;0.268;0.372128;0.301344;0.424704
200;2;25;0.056128;0.728992;0.990304;0.668736;0.949408
200;2;4;0.053856;0.089504;0.1552;0.083136;0.152608
200;2;10;0.053152;0.272288;0.455552;0.252128;0.423232
200;2;6;0.054624;0.161312;0.20016;0.139968;0.231776
200;2;8;0.040832;0.257632;0.323616;0.193024;0.304352
200;2;5;0.104896;0.15488;0.222336;0.122592;0.244288
200;2;3;0.054656;0.059904;0.093504;0.055136;0.116352
200;2;15;0.053344;0.437216;0.588928;0.389856;0.626464
200;2;6;0.053088;0.149344;0.224992;0.172096;0.333088
200;2;4;0.052576;0.089408;0.14144;0.08304;0.164544
200;2;7;0.052096;0.178944;0.288224;0.166048;0.284544
