dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
50;200;247;0.424832;15.5829;116.114;17.791;87.5312
50;200;512;0.500224;30.5451;208.513;35.0758;144.336
50;200;379;0.424384;23.2811;162.794;26.6096;120.546
50;200;939;0.483968;60.8919;326.187;65.9022;229.97
50;200;403;0.501728;24.4503;180.536;28.8258;134.521
50;200;337;0.428704;20.6068;153.802;25.5716;115.757
50;200;94;0.503104;5.63245;44.9458;6.34035;33.5949
50;200;434;0.420992;27.7116;185.988;31.0151;135.841
50;200;325;0.43968;20.3979;156.338;23.2999;116.647
50;200;13;0.42848;0.688064;5.5008;0.869152;4.72691
50;200;72;0.372128;4.43136;33.419;5.0287;25.6094
50;200;850;0.353344;51.8029;290.414;65.29;201.927
50;200;47;0.43984;2.61082;21.4043;3.12406;16.4539
50;200;735;0.356608;44.5988;258.815;51.4863;186.622
50;200;402;0.357408;23.7425;166.337;27.3942;122.06
50;200;264;0.3512;16.3412;122.517;18.5988;93.1155
50;200;99;0.357632;5.82176;46.0486;6.8729;35.2468
50;200;375;0.353088;22.4876;169.72;25.6544;124.966
50;200;48;0.352416;2.74243;21.95;3.19904;16.9241
50;200;220;0.341216;12.8629;101.048;14.9997;77.1977
50;200;248;0.352064;14.7942;110.318;17.0151;82.2474
50;200;175;0.353056;10.2131;80.9258;11.7366;61.4773
50;200;132;0.351328;8.07258;61.0528;9.18979;46.6138
50;200;255;0.362976;15.2421;117.078;17.9551;89.7863
50;200;312;0.388544;18.8616;143.869;21.3269;107.868
50;200;75;0.352608;4.43837;33.5588;5.01475;25.9313
50;200;292;0.341792;16.704;125.756;19.479;93.2715
50;200;891;0.361088;51.0629;284.763;59.0478;204.002
50;200;841;0.353376;48.271;285.806;56.1407;204.988
50;200;181;0.357728;10.351;83.317;12.0168;63.276
50;200;496;0.352384;29.1488;206.198;33.6106;151.367
50;200;45;0.352512;2.46934;20.5243;2.86333;15.698
50;200;427;0.354528;25.325;170.651;29.0835;130.57
50;200;299;0.358368;18.0923;135.641;21.1546;103.5
50;200;150;0.344864;8.98179;69.3868;10.2343;52.575
50;200;193;0.343488;11.3895;89.5501;13.1105;67.8059
50;200;42;0.3424;2.45936;19.1282;2.84733;14.752
50;200;31;0.35248;1.87398;13.839;2.09117;11.088
50;200;108;0.340096;6.38998;49.0801;7.40534;38.0668
50;200;152;0.351936;9.10621;69.7148;10.4323;53.0683
50;200;240;0.35376;14.8924;109.013;17.008;83.598
50;200;151;0.34128;9.50125;69.482;10.8758;54.0723
50;200;188;0.351584;11.1225;85.1708;12.8449;64.8113
50;200;229;0.373696;14.2044;105.563;16.0286;80.6
50;200;411;0.342176;25.0547;159.478;28.4034;115.05
50;200;800;0.34176;48.2267;265.166;54.7574;188.916
50;200;25;0.39984;1.5935;11.806;1.87962;9.55181
50;200;58;0.408896;3.82099;26.5546;3.94698;21.854
50;200;34;0.35936;1.95082;15.2198;2.31226;12.4654
50;200;94;0.355488;5.60237;43.2732;6.44672;34.5021
