dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;200;480;0.260032;25.024;58.7621;32.1063;47.8125
10;200;183;0.150912;11.4885;25.017;14.015;19.8353
10;200;550;0.185696;30.306;69.9757;38.18;56.1724
10;200;373;0.15072;18.7929;45.0711;24.3771;36.4371
10;200;1954;0.19376;99.0775;232.198;128.845;187.704
10;200;52;0.151264;2.72086;6.15482;3.29341;5.068
10;200;94;0.1504;4.67642;11.3129;6.23306;9.19965
10;200;6;0.151232;0.245792;0.645856;0.33584;0.581056
10;200;456;0.148992;22.3629;54.0998;29.4587;44.1976
10;200;372;0.149696;18.7551;44.9581;24.4051;36.9246
10;200;148;0.149856;7.37517;17.617;9.58218;14.5679
10;200;312;0.145888;15.5461;37.3922;20.2969;30.343
10;200;293;0.15088;14.8851;35.2431;19.3579;28.7067
10;200;100;0.150816;4.93024;11.757;6.37757;9.76134
10;200;9;0.14576;0.513088;1.00835;0.586496;0.95696
10;200;89;0.161984;4.31984;10.3602;5.70371;8.58403
10;200;200;0.14704;9.87715;23.7857;12.9113;19.3252
10;200;638;0.150784;31.8864;75.2973;41.4252;61.1529
10;200;416;0.150176;20.7257;49.3613;26.7649;40.1765
10;200;728;0.145696;36.5777;86.6634;47.005;69.8433
10;200;577;0.145632;28.5448;68.1392;40.0942;55.7444
10;200;107;0.151072;5.44432;12.6766;6.91347;10.4267
10;200;38;0.150592;1.81571;4.49418;2.36266;3.63843
10;200;683;0.165504;34.3108;80.7599;44.4815;66.4079
10;200;104;0.150144;5.00342;12.1556;6.56618;10.0757
10;200;214;0.1496;10.6717;25.5443;14.0761;20.932
10;200;198;0.145248;9.71885;23.4194;12.7365;19.0129
10;200;77;0.149632;3.76262;9.22538;4.94304;7.52746
10;200;153;0.15104;7.544;18.2553;9.77866;14.8955
10;200;15;0.150496;0.684032;1.63664;0.9;1.45098
10;200;146;0.146528;7.20253;17.1418;9.27897;14.1334
10;200;115;0.145216;5.70301;13.7184;7.40077;11.2684
10;200;34;0.150464;1.67654;3.99107;2.25558;3.39472
10;200;425;0.150464;21.0129;50.7796;27.807;41.3441
10;200;10;0.1512;0.440544;1.09888;0.57248;0.968736
10;200;377;0.146944;19.0839;45.277;24.632;36.6901
10;200;70;0.1456;3.4864;8.25763;4.52365;6.96419
10;200;60;0.151104;3.01907;7.07658;3.8311;5.85178
10;200;525;0.151328;26.3019;62.3554;34.2225;50.978
10;200;295;0.150656;14.5772;35.282;18.9886;28.5107
10;200;49;0.145664;2.34659;5.77139;3.08336;4.81123
10;200;327;0.149952;16.2111;39.0855;21.164;31.7365
10;200;242;0.150912;11.798;28.5977;15.3669;23.4542
10;200;131;0.178688;6.50294;15.4449;8.36182;12.8404
10;200;308;0.150272;15.1593;36.4074;19.558;29.6418
10;200;451;0.15088;22.4455;53.3387;29.1034;43.5831
10;200;115;0.163584;5.61517;13.5815;7.29344;11.1561
10;200;142;0.151328;7.14483;16.9773;9.27037;13.9413
10;200;22;0.149984;1.03834;2.52262;1.34586;2.19715
10;200;159;0.155104;7.78598;18.7422;10.1292;15.3449
