dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
100;200;404;1.26182;141.596;275.368;24.2855;225.133
100;200;316;0.222432;109.58;211.619;18.7044;173.352
100;200;60;0.211552;20.6447;39.6294;3.54806;32.678
100;200;34;0.210368;11.7254;22.1515;1.94026;18.5022
100;200;689;0.220256;240.269;461.901;40.8982;378.763
100;200;56;0.211424;18.6046;36.8089;3.1457;30.6014
100;200;4;0.216256;1.0177;2.02848;0.17344;2.18598
100;200;59;0.216608;19.7034;38.8031;3.27053;32.0068
100;200;39;0.215648;13.0203;25.4579;2.20403;21.2153
100;200;724;0.215968;248.787;484.48;42.3948;394.844
100;200;113;0.215136;38.0071;75.0017;6.54304;61.445
100;200;495;0.211104;169.06;331.224;28.6388;269.202
100;200;145;0.275072;49.4303;96.5741;8.41463;78.2519
100;200;111;0.217792;38.9174;73.8892;6.48742;61.1058
100;200;308;0.221984;108.189;206.076;18.2185;169.52
100;200;185;0.211072;64.1387;123.478;11.1447;102.137
100;200;70;0.212704;24.8569;46.376;4.13062;38.3556
100;200;79;0.215584;27.0967;52.346;4.62595;43.2861
100;200;8;0.209568;2.4296;4.75885;0.44864;4.49494
100;200;575;0.212896;199.746;385.597;34.4787;317.561
100;200;657;0.212416;228.387;440.114;38.7737;359.399
100;200;59;0.215232;19.7434;38.8398;3.37574;31.9021
100;200;317;0.208224;108.379;211.832;18.4306;172.947
100;200;142;0.215104;47.2906;94.4134;8.07744;76.1696
100;200;481;0.216768;165.538;321.921;28.4234;262.811
100;200;14;0.265632;4.49888;8.83936;0.783456;7.74784
100;200;117;0.220736;39.8601;77.814;7.08361;64.4333
100;200;728;0.215712;250.611;487.542;42.909;397.776
100;200;196;0.214336;65.5537;130.548;11.0212;105.242
100;200;282;0.210816;94.6967;187.922;15.95;151.056
100;200;67;0.235776;22.0242;44.2641;3.72605;35.8915
100;200;61;0.208416;20.2425;40.1353;3.37472;32.7825
100;200;117;0.214688;38.9862;77.8483;6.72826;63.5322
100;200;13;0.209568;3.98003;8.024;0.660896;6.83955
100;200;274;0.206496;91.4764;182.545;15.5075;147.231
100;200;64;0.222176;20.9651;42.2155;3.69171;34.1303
100;200;139;0.208192;47.7227;92.4863;8.05962;75.8029
100;200;56;0.220256;18.4722;36.782;3.15165;30.3681
100;200;14;0.210144;4.32982;8.70656;0.742912;7.48595
100;200;83;0.208224;27.3713;54.8526;4.62714;44.2993
100;200;188;0.209696;63.0046;125.129;10.7089;101.076
100;200;292;0.210944;98.0015;194.72;16.5969;157.428
100;200;559;0.2152;186.408;373.228;31.9011;299.972
100;200;42;0.21712;13.6186;27.4251;2.28746;22.4232
100;200;362;0.206112;121.391;241.72;20.4824;195.126
100;200;150;0.210688;50.0455;99.7112;8.51008;80.6137
100;200;136;0.210528;45.2698;90.3683;7.65331;73.035
100;200;604;0.210592;202.936;403.549;34.3547;326.246
100;200;616;0.2144;206.503;411.746;35.0393;331.63
100;200;104;0.217312;34.4612;69.0726;5.80426;56.234
