dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
50;200;185;1.31622;58.7071;71.3276;10.1637;81.6852
50;200;45;0.13616;13.8981;15.8944;2.34893;19.5786
50;200;133;0.133632;41.8249;47.7375;7.29658;58.2061
50;200;96;0.134272;29.9681;34.4503;5.13936;41.8741
50;200;180;0.132864;57.1631;64.962;9.90188;78.7351
50;200;206;0.159936;65.6524;74.2388;11.023;90.1831
50;200;396;0.129664;124.875;143.089;21.3506;172.408
50;200;565;0.137216;178.744;204.388;30.7252;246.727
50;200;575;0.129696;179.047;207.381;30.5189;248.078
50;200;547;0.135264;170.894;197.556;28.9755;235.418
50;200;284;0.132288;89.2815;102.34;15.2167;123.062
50;200;13;0.133984;3.68282;4.34538;0.620864;5.57158
50;200;102;0.126528;31.817;36.5322;5.43987;44.1289
50;200;122;0.135552;38.207;43.8255;6.55629;53.0663
50;200;87;0.133344;27.5557;31.2497;4.65392;37.9078
50;200;14;0.133344;4.02061;4.69398;0.696736;6.0864
50;200;133;0.1288;41.1241;47.7083;7.02858;57.1815
50;200;57;0.13248;17.5189;20.2641;2.99738;24.6478
50;200;239;0.12928;76.0639;86.0246;12.8916;103.981
50;200;102;0.133088;31.9525;36.5725;5.5073;44.3925
50;200;1892;0.13152;598.775;684.733;103.188;822.92
50;200;27;0.132576;8.0648;9.41517;1.3887;11.7023
50;200;67;0.129952;20.6715;23.8507;3.52838;28.9198
50;200;15;0.135456;4.27898;5.04851;0.730624;6.36851
50;200;99;0.125184;30.7562;35.4756;5.26038;42.9023
50;200;420;0.139104;130.752;151.411;22.3607;181.414
50;200;100;0.132768;30.2528;35.6917;5.28934;42.7777
50;200;249;0.1288;76.8272;89.4105;12.9948;106.659
50;200;223;0.128736;70.9896;80.3077;12.0783;96.3941
50;200;210;0.136896;66.4936;75.7296;11.1707;91.6601
50;200;158;0.131008;50.0977;56.8687;8.4977;69.5008
50;200;328;0.133824;104.216;118.379;18.0112;143.111
50;200;138;0.134304;43.6218;49.5726;7.28435;60.0071
50;200;187;0.13296;59.3802;67.2832;10.0457;81.4297
50;200;295;0.150656;93.7386;106.513;15.8889;128.454
50;200;257;0.132384;81.9038;92.848;13.9155;112.62
50;200;84;0.132832;26.108;30.0816;4.45376;36.6388
50;200;214;0.132352;65.7403;76.8644;11.2076;91.407
50;200;1523;0.134944;471.863;549.778;80.4447;651.163
50;200;72;0.132192;21.7581;25.6228;3.68317;30.4945
50;200;78;0.132736;23.8428;27.7792;4.04131;33.7878
50;200;23;0.135648;6.62733;7.92986;1.1289;9.81328
50;200;269;0.126496;83.4261;96.9032;14.356;115.933
50;200;255;0.143616;82.2795;92.1919;13.9253;111.46
50;200;230;0.132672;70.8258;82.565;12.0607;98.7682
50;200;662;0.132384;207.948;239.045;35.3708;285.714
50;200;98;0.132512;29.8668;34.9439;5.1361;41.5685
50;200;207;0.131648;63.2851;74.2704;10.6998;88.031
50;200;76;0.132928;23.3931;27.0737;3.94;32.4158
50;200;247;0.132992;77.7422;89.6035;13.445;109.043
