dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
20;200;116;1.27949;35.7799;20.1861;5.95789;44.0616
20;200;580;0.076768;177.1;100.664;29.7963;215.601
20;200;451;0.07344;133.291;78.0397;22.5446;163.233
20;200;59;0.070976;16.8001;9.95853;2.87587;21.2215
20;200;177;0.070176;51.4042;30.2824;8.51043;63.3539
20;200;204;0.073696;65.5871;35.4781;10.5978;77.7168
20;200;136;0.072352;40.7363;23.4018;6.79319;49.3452
20;200;74;0.072224;22.1873;12.6155;3.77661;27.105
20;200;47;0.071808;13.5975;7.95914;2.22867;16.7863
20;200;241;0.075744;72.2154;41.6291;11.9528;86.8112
20;200;77;0.06992;22.6548;13.1118;3.81958;27.8401
20;200;282;0.073216;84.0955;48.6151;14.0236;101.798
20;200;47;0.0752;13.7568;7.96176;2.33747;16.941
20;200;81;0.07216;23.6095;13.815;4.01194;29.245
20;200;288;0.070368;86.2016;49.6629;14.3466;104.566
20;200;139;0.070272;41.0287;24.0529;7.0456;50.2633
20;200;374;0.072416;111.314;64.4518;18.6474;134.608
20;200;63;0.07248;18.6244;10.6713;3.0776;22.8709
20;200;198;0.07392;59.3621;34.0357;10.0849;72.4784
20;200;96;0.094432;28.276;16.5117;4.83338;34.8168
20;200;366;0.072256;108.267;63.1513;18.4134;133.39
20;200;81;0.071584;23.0953;13.7751;3.93946;28.9728
20;200;151;0.073504;43.4887;25.689;7.26832;53.8917
20;200;160;0.072768;45.9003;27.2818;7.81318;56.9153
20;200;13;0.06976;3.45565;2.05578;0.581216;4.61379
20;200;159;0.070432;45.6385;27.1811;7.76643;56.2778
20;200;77;0.069536;21.9007;13.002;3.74989;27.677
20;200;14;0.071392;3.71798;2.21686;0.626656;4.95146
20;200;131;0.068416;37.553;22.2028;6.29639;46.8884
20;200;404;0.069824;117.649;68.8889;19.7548;144.395
20;200;304;0.07184;87.8614;51.8371;15.069;108.19
20;200;78;0.069312;22.4501;13.1579;3.76269;27.693
20;200;321;0.069728;93.8285;54.9753;15.7647;114.806
20;200;252;0.072032;77.2597;43.7211;12.7783;91.8386
20;200;159;0.072;48.3717;27.4228;8.05968;59.1987
20;200;42;0.071904;12.3867;7.13891;2.14317;15.4015
20;200;372;0.073248;112.877;64.602;19.223;136.99
20;200;84;0.072576;24.9615;14.3401;4.21446;30.7271
20;200;206;0.070112;61.7453;35.4109;10.5661;76.3879
20;200;51;0.073088;14.7703;8.56253;2.53914;18.9421
20;200;210;0.076288;63.4192;36.4379;10.575;77.453
20;200;308;0.072576;93.7645;53.2703;16.1766;114.059
20;200;307;0.074272;93.3457;53.2892;16.0017;112.83
20;200;50;0.072416;14.5364;8.40778;2.41709;17.8207
20;200;30;0.070944;9.07581;5.02163;1.43926;10.8599
20;200;345;0.071232;100.411;58.9814;16.9389;123.375
20;200;160;0.071584;46.1828;27.2202;7.76925;56.9204
20;200;698;0.071968;202.195;118.99;33.9097;249.724
20;200;401;0.073408;120.201;69.1665;19.9876;145.222
20;200;190;0.075456;55.8327;32.6127;9.51773;67.9624
