dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
200;200;101;1.60806;41.3038;139.002;6.99626;84.0896
200;200;53;0.3856;21.1648;67.9928;3.66922;42.513
200;200;169;0.38464;69.5232;219.546;12.0575;136.827
200;200;49;0.376064;19.778;62.9169;3.51648;39.6302
200;200;293;0.373248;121.321;382.377;20.7243;236.156
200;200;223;0.384736;91.1139;290.232;15.4517;178.547
200;200;224;0.376544;92.0749;292.097;15.7205;180.011
200;200;93;0.384352;38.1127;120.485;6.44787;74.2487
200;200;202;0.385696;83.3421;263.163;14.13;162.667
200;200;53;0.384768;21.8506;68.2348;3.80077;42.8422
200;200;663;0.382464;272.433;866.123;47.3777;532.35
200;200;104;0.394464;41.5484;134.681;6.98448;82.2439
200;200;229;0.384224;91.7679;297.609;15.428;181.541
200;200;393;0.385376;159.313;512.5;27.1836;312.187
200;200;485;0.375616;199.785;632.903;33.7566;388.063
200;200;155;0.385184;63.4853;201.664;10.9537;125.337
200;200;93;0.385376;37.9657;120.321;6.45382;74.329
200;200;583;0.38544;239.179;761.128;40.6709;467.436
200;200;227;0.38464;92.441;295.368;15.9714;181.545
200;200;14;0.396864;5.26861;16.9256;0.893344;11.0299
200;200;92;0.393856;37.5354;119.017;6.39197;73.0443
200;200;124;0.385472;50.5483;160.979;8.80429;99.2238
200;200;104;0.409952;42.2086;134.657;7.19827;83.4104
200;200;370;0.385952;151.409;482.461;25.8468;297.07
200;200;39;0.38592;15.3884;49.6736;2.64992;31.0563
200;200;44;0.38352;17.7898;56.2696;2.96925;35.2509
200;200;78;0.385824;31.7154;100.722;5.39638;62.7662
200;200;66;0.376352;26.91;85.0557;4.47098;52.5889
200;200;59;0.385504;23.9244;75.9222;4.21296;47.1104
200;200;205;0.38464;83.5197;266.843;14.4655;164.236
200;200;131;0.37456;53.3451;170.01;9.22701;105.335
200;200;196;0.398112;79.9541;254.879;13.8403;156.293
200;200;78;0.376064;31.448;100.832;5.38285;62.2621
200;200;79;0.386784;31.9864;102.006;5.42387;62.7797
200;200;31;0.37616;12.2569;39.1899;2.13053;24.795
200;200;186;0.395648;75.0237;241.71;12.8955;148.108
200;200;499;0.375456;202.196;651.48;34.2006;398.148
200;200;268;0.37552;109.72;349.394;18.6127;214.519
200;200;87;0.426016;35.7185;112.433;6.0319;69.329
200;200;283;0.387328;116.513;368.834;19.6166;226.474
200;200;322;0.383328;131.022;419.872;22.1678;256.894
200;200;31;0.384192;12.368;39.266;2.13693;24.6595
200;200;429;0.375456;171.854;559.087;28.9496;339.873
200;200;198;0.384384;79.1043;257.349;13.2156;156.638
200;200;296;0.384672;118.049;385.445;19.9601;234.062
200;200;135;0.384256;53.8343;175.016;9.05142;106.117
200;200;245;0.384672;99.176;318.965;16.7747;194.879
200;200;333;0.384736;133.442;433.713;22.6604;263.857
200;200;226;0.385376;91.5936;294.1;15.4805;179.689
200;200;171;0.384672;68.39;222.283;11.5096;135.527
