dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
200;200;421;0.969088;45.7246;612.293;38.062;434
200;200;68;0.950784;7.1752;114.607;6.13501;86.1648
200;200;36;0.998752;4.25277;60.0897;3.59149;46.7447
200;200;221;1.18112;24.2661;408.861;20.2819;296.149
200;200;709;0.991104;74.5414;896.545;61.8551;621.201
200;200;28;1.0137;2.51997;45.6719;2.06445;35.5973
200;200;63;0.943552;7.17526;105.115;6.21533;80.783
200;200;676;0.944736;71.1874;788.412;59.2622;544.352
200;200;379;0.975808;40.0496;563.236;31.6124;395.225
200;200;181;0.996224;19.7321;326.652;15.8338;239.249
200;200;26;0.914016;2.6593;46.8317;2.05872;35.2965
200;200;257;0.878624;27.3283;448.762;22.7437;326.802
200;200;462;0.860032;48.9398;647.191;39.1531;448.61
200;200;50;0.933344;5.10928;88.9214;4.12675;67.4021
200;200;806;0.988416;85.6048;941.274;67.5764;645.662
200;200;911;0.867296;95.1732;1067.53;76.3722;740.8
200;200;597;0.86112;62.6307;758.566;51.6536;520.42
200;200;804;0.9536;83.6086;983.591;68.8084;672.27
200;200;185;0.88576;20.0641;329.021;15.9306;244.3
200;200;267;0.869664;28.2828;470.985;23.0374;347.323
200;200;84;0.845536;8.5;150.996;7.26707;115.351
200;200;111;0.870944;11.7812;198.109;9.16125;151.284
200;200;505;0.889184;52.5822;701.926;42.8242;492.886
200;200;79;0.954272;8.53203;141.439;6.55219;108.617
200;200;10;0.940288;0.88736;16.4896;0.719104;13.4998
200;200;164;0.870464;17.7892;299.115;13.9221;221.348
200;200;329;0.936672;35.2709;518.021;28.6588;370.833
200;200;72;0.867392;7.63219;128.008;5.9031;98.0221
200;200;272;0.890304;29.4004;479.91;22.9716;353.575
200;200;15;0.999872;1.38307;24.8492;1.17571;20.3645
200;200;797;0.878208;83.6948;931.48;65.847;631.279
200;200;102;0.86512;10.9561;180.578;8.79728;136.133
200;200;49;0.873824;5.58336;88.4685;4.21642;67.0934
200;200;36;0.868832;3.75933;65.1344;3.0593;48.4636
200;200;76;0.963168;8.33584;138.258;6.56096;104.673
200;200;835;0.87184;89.5712;1032.77;69.881;712.338
200;200;192;0.887424;20.904;346.336;16.3452;260.775
200;200;19;0.877312;2.14202;33.3442;1.6392;26.4963
200;200;669;1.39168;69.354;785.981;56.4525;541.022
200;200;381;0.911296;40.2491;605.95;32.3218;424.248
200;200;148;0.867168;16.9682;276.24;14.061;207.798
200;200;144;3.29248;15.9402;263.893;12.4981;198.527
200;200;330;0.866048;34.775;562.174;27.6204;404.714
200;200;928;1.01286;96.4971;1048.12;77.3937;718.283
200;200;626;0.900608;65.8419;843.465;52.5073;582.413
200;200;333;0.930816;35.9479;577.209;28.5857;419.396
200;200;901;1.00122;94.1721;1002.69;74.7728;671.57
200;200;529;0.87952;55.9279;685.228;45.0751;459.941
200;200;508;0.873056;56.0583;703.876;42.6377;499.309
200;200;39;0.884224;4.08045;69.074;3.28522;52.8233
