dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
20;200;317;0.233472;17.4086;65.7052;21.5814;51.4776
20;200;25;0.298592;1.38458;5.3063;1.7777;4.63632
20;200;366;0.298688;18.903;71.2761;23.4739;55.0161
20;200;810;0.212128;47.9756;163.194;57.6176;120.296
20;200;845;0.259648;47.1302;148.806;57.5861;111.069
20;200;47;0.234176;2.48035;9.72611;3.13056;7.74813
20;200;379;0.218016;19.5285;77.7212;24.686;59.2056
20;200;72;0.218912;3.6401;14.5411;4.56752;11.5443
20;200;587;0.232512;31.0669;111.549;39.1529;86.556
20;200;698;0.219104;38.2535;135.379;47.5637;103.307
20;200;390;0.21824;20.724;78.4076;25.664;60.7717
20;200;145;0.246112;7.80215;29.9398;9.81213;23.8071
20;200;279;0.221568;14.5035;56.7801;18.4519;44.0038
20;200;140;0.219648;7.64199;30.3234;9.46592;23.2921
20;200;75;0.218528;3.79997;15.2937;4.8513;12.0808
20;200;1001;0.218784;53.0708;158.366;66.5434;119.296
20;200;195;0.221216;10.0002;39.9204;12.7272;31.3367
20;200;51;0.215136;2.6079;10.2998;3.32848;8.26973
20;200;19;0.218112;0.918976;3.72554;1.18083;3.04323
20;200;88;0.218112;4.75571;17.9188;5.69191;14.3647
20;200;579;0.275776;31.0856;110.743;39.6173;84.1265
20;200;97;0.220992;5.10787;20.2469;6.43069;15.8948
20;200;426;0.218912;22.1692;83.7396;28.2184;64.9886
20;200;28;0.212032;1.43914;5.55955;1.87933;4.83453
20;200;1317;0.218528;69.3466;215.313;87.6693;161.153
20;200;211;0.218176;10.9443;43.2018;13.7573;33.8159
20;200;20;0.220832;1.02538;3.94496;1.21693;3.21712
20;200;107;0.218208;5.55773;22.2684;7.07888;17.5825
20;200;54;0.21792;2.77213;10.8228;3.59434;8.78262
20;200;93;0.238304;4.78038;19.0583;6.08083;15.1816
20;200;294;0.218208;15.4825;59.991;19.6283;47.3849
20;200;310;0.21776;15.9683;63.1005;20.1726;50.299
20;200;151;0.27376;8.21369;32.1296;10.2771;25.0097
20;200;981;0.219168;51.3652;156.483;64.7276;119.312
20;200;47;0.218144;2.34438;9.44886;2.99482;7.52906
20;200;3;0.218592;0.100896;0.381632;0.127264;0.479104
20;200;521;0.210368;26.8753;99.9277;33.9589;75.8071
20;200;83;0.211552;4.19286;16.9248;5.34202;13.382
20;200;357;0.218048;18.815;73.0534;23.7304;57.7531
20;200;641;0.218048;33.3009;116.976;41.9135;88.7854
20;200;1196;0.218112;62.4301;187.061;78.7139;141.25
20;200;95;0.219712;4.94061;19.204;6.17379;15.3589
20;200;1489;0.213216;82.8153;406.444;101.921;320.689
20;200;320;0.2792;17.2277;65.5542;21.7937;52.2386
20;200;1324;0.217568;69.5012;218.142;87.3443;162.813
20;200;472;0.218304;25.0652;94.81;31.5133;74.0175
20;200;980;0.276832;52.7088;164.064;65.5641;122.682
20;200;4;0.218752;0.150912;0.620288;0.19136;0.637216
20;200;403;0.214528;21.2379;82.2271;26.7145;64.9581
20;200;959;0.220768;51.6709;165.669;65.5938;125.469
