dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
20;50;481;0.934208;119.97;77.278;23.3197;166.221
20;50;95;0.051488;24.061;15.2852;4.68707;33.1252
20;50;60;0.04704;14.7553;9.55927;2.83706;20.4242
20;50;590;0.04304;147.033;95.0533;28.6582;203.596
20;50;538;0.079488;133.969;86.4448;25.9618;185.761
20;50;1208;0.049504;301.438;194.487;58.6142;415.923
20;50;88;0.046752;21.8596;14.0783;4.29434;30.5071
20;50;484;0.051424;120.635;77.6241;23.4814;166.956
20;50;727;0.043968;181.697;117.4;35.2346;249.651
20;50;193;0.045216;48.1221;31.0158;9.41523;66.4007
20;50;346;0.0792;87.1212;55.6124;16.9568;120.576
20;50;43;0.049792;10.3378;6.77683;2.03674;14.689
20;50;419;0.046272;104.214;67.3089;20.2664;142.932
20;50;677;0.044448;169.495;109.316;32.9728;234.389
20;50;297;0.051552;76.7823;48.293;14.9395;105.18
20;50;1215;0.044448;303.997;195.93;59.0458;419.669
20;50;217;0.044512;54.148;34.8865;10.5218;74.9655
20;50;43;0.049216;10.3386;6.80419;2.15357;14.9556
20;50;622;0.049216;155.988;99.9651;30.275;214.245
20;50;47;0.051008;11.5116;7.4472;2.21248;16.187
20;50;5;0.051168;1.00282;0.649024;0.19344;1.73638
20;50;35;0.051008;8.672;5.5137;1.67091;12.1634
20;50;257;0.052128;64.0929;41.4235;12.4416;89.5396
20;50;31;0.077184;7.53648;4.87725;1.47027;11.0056
20;50;259;0.044416;64.7782;41.7016;12.5503;89.4713
20;50;863;0.05152;215.592;138.868;41.6754;296.387
20;50;291;0.062496;72.3553;46.7926;14.1731;100.064
20;50;68;0.050272;16.9968;10.9039;3.2729;23.4121
20;50;252;0.04848;62.4718;40.4806;12.0377;86.03
20;50;17;0.051168;4.0337;2.58326;0.770432;5.86502
20;50;434;0.066816;107.755;69.5074;21.1684;148.93
20;50;223;0.08304;54.8918;35.708;10.6723;75.8673
20;50;141;0.060544;34.71;22.559;6.74448;48.1625
20;50;1142;0.068928;284.811;184.171;55.3695;393.58
20;50;318;0.084992;79.4421;51.0765;15.4305;109.923
20;50;29;0.07936;7.22237;4.62118;1.34768;10.0908
20;50;538;0.05024;134.497;86.4771;26.0699;185.762
20;50;66;0.051296;16.6667;10.5375;3.21187;23.0371
20;50;208;0.09632;53.103;33.8622;10.4197;73.8838
20;50;938;0.04816;240.136;152.332;46.5141;330.939
20;50;52;0.060192;13.4322;8.41789;2.68099;18.8827
20;50;534;0.05296;135.028;86.1648;26.546;186.55
20;50;128;0.063008;31.5789;20.4153;6.09021;44.126
20;50;73;0.060064;18.0526;11.6719;3.53328;25.3517
20;50;186;0.048416;46.3444;29.901;9.00634;64.2621
20;50;35;0.098528;8.40413;5.50493;1.63216;12.0161
20;50;39;0.051072;9.46451;6.11222;1.81939;13.2731
20;50;505;0.046112;125.891;80.98;24.4367;174.127
20;50;73;0.08272;18.2829;11.6561;3.61299;25.4514
20;50;44;0.046496;11.1359;7.01955;2.19267;15.3479
