dim;size;gen#;spawn(ms);sumSelect(ms);sumCross(ms);sumMutate(ms);sumEval(ms)
10;50;16;0.094848;0.521184;0.762176;0.549504;0.720672
10;50;131;0.059008;4.20394;6.40861;5.01885;5.60102
10;50;115;0.061408;4.40102;6.23226;4.51629;5.61901
10;50;167;0.066048;5.32493;7.36726;6.09798;6.6136
10;50;106;0.070112;3.3864;5.16544;3.81565;4.57085
10;50;42;0.060576;1.30944;2.06035;1.47696;1.83728
10;50;149;0.06;4.77869;6.73613;5.34963;5.95603
10;50;11;0.063104;0.324896;0.496704;0.361376;0.486176
10;50;21;0.062496;0.671296;0.99776;0.717152;0.9464
10;50;36;0.056384;1.16672;1.81408;1.31085;1.59629
10;50;199;0.059392;6.29504;9.03453;7.09162;7.89094
10;50;214;0.060192;6.72653;9.69386;7.62288;8.30842
10;50;176;0.059232;5.67687;8.09917;6.65923;7.12739
10;50;51;0.062464;1.56598;2.42128;1.74573;2.16106
10;50;198;0.06032;6.7488;9.88045;7.73639;8.21734
10;50;112;0.068128;4.4208;6.63056;4.70304;5.88189
10;50;3;0.068416;0.066368;0.110432;0.073888;0.135616
10;50;25;0.061024;0.802144;1.26499;0.912288;1.13197
10;50;47;0.061056;1.52518;2.3935;1.85542;2.14723
10;50;169;0.062208;5.56701;8.36838;6.43645;7.23277
10;50;57;0.05728;1.97293;2.86928;2.08253;2.59085
10;50;39;0.06768;1.22557;1.91005;1.4015;1.71722
10;50;133;0.062496;4.33507;6.38314;4.77302;5.62173
10;50;87;0.056832;2.70448;4.11146;3.04941;3.66541
10;50;230;0.060064;7.32893;10.5992;8.34102;9.38723
10;50;108;0.096608;3.56486;5.39504;3.94499;4.85133
10;50;90;0.11088;2.9816;4.60026;3.33181;4.06637
10;50;30;0.098592;0.96752;1.51366;1.13814;1.37853
10;50;70;0.070208;2.31725;3.48806;2.72515;3.12253
10;50;32;0.064576;1;1.556;1.11622;1.41069
10;50;116;0.064;4.05744;5.66048;4.14637;5.00624
10;50;13;0.10704;0.401216;0.637728;0.453248;0.60992
10;50;199;0.062784;6.74253;9.20765;7.38496;8.25581
10;50;103;0.076512;3.42774;5.03414;3.67082;4.40387
10;50;13;0.108864;0.420512;0.640384;0.464512;0.603456
10;50;29;0.09072;0.942336;1.54432;1.0481;1.36234
10;50;249;0.072704;7.96739;11.4899;9.03382;9.93815
10;50;122;0.112832;3.96173;6.31875;4.48355;5.34323
10;50;33;0.07936;1.04182;1.6129;1.15661;1.44858
10;50;108;0.063456;3.4456;5.47875;3.86982;4.8024
10;50;4;0.09312;0.13312;0.18672;0.143552;0.237952
10;50;29;0.065888;0.9264;1.4455;1.0353;1.31171
10;50;129;0.268352;4.15325;6.23152;4.65635;5.4392
10;50;61;0.070144;2.00285;3.0479;2.12733;2.64746
10;50;59;0.0672;1.89722;2.88358;2.1023;2.56886
10;50;193;0.066784;6.31472;9.52992;7.08093;8.46768
10;50;81;0.087072;2.64246;4.13818;2.97277;3.61456
10;50;42;0.064256;1.36448;2.11155;1.53181;2.01766
10;50;192;0.165056;6.34867;9.01146;7.09946;7.89229
10;50;218;0.103872;7.15194;9.91232;8.07431;8.63645
